ticker,manual_fetch_status,manual_latest_price_date,manual_latest_close,row_count,error
APP,OK,2026-05-29,613.0900268554688,30,
PDD,OK,2026-05-29,84.44000244140625,30,
DELL,OK,2026-05-29,420.9100036621094,30,
PFGC,OK,2026-05-29,98.19000244140625,30,
ZG,OK,2026-05-29,35.36000061035156,30,
CEG,OK,2026-05-29,287.75,30,
FLUT,OK,2026-05-29,96.9800033569336,30,
RSP,OK,2026-05-29,208.8300018310547,30,
KRC,OK,2026-05-29,34.27000045776367,30,
Z,OK,2026-05-29,35.0,30,
FCNCA,OK,2026-05-29,1990.510009765625,30,
HLT,OK,2026-05-29,327.6600036621094,30,
KNX,OK,2026-05-29,75.62999725341797,30,
AMC,OK,2026-05-29,1.7300000190734863,30,
V,OK,2026-05-29,326.3599853515625,30,
TIGR,OK,2026-05-29,5.139999866485596,30,
EQT,OK,2026-05-29,54.93000030517578,30,
QQQ,OK,2026-05-29,738.3099975585938,30,
BN,OK,2026-05-29,45.59000015258789,30,
XLF,OK,2026-05-29,51.58000183105469,30,
DIS,OK,2026-05-29,101.83000183105469,30,
AAPL,OK,2026-05-29,312.05999755859375,30,
SMH,OK,2026-05-29,598.9299926757812,30,
SCCO,OK,2026-05-29,191.3000030517578,30,
PSTG,OK,2026-05-29,79.51000213623047,30,
KWEB,OK,2026-05-29,26.729999542236328,30,
AAL,OK,2026-05-29,14.640000343322754,30,
INSM,OK,2026-05-29,106.91000366210938,30,
ARGT,OK,2026-05-29,97.69999694824219,30,
MPLX,OK,2026-05-29,54.650001525878906,30,
TTWO,OK,2026-05-29,224.16000366210938,30,
NAMS,OK,2026-05-29,33.68000030517578,30,
SCHW,OK,2026-05-29,87.3499984741211,30,
SHOP,OK,2026-05-29,118.70999908447266,30,
MA,OK,2026-05-29,493.9800109863281,30,
ADSK,OK,2026-05-29,231.30999755859375,30,
GT,OK,2026-05-29,6.099999904632568,30,
NTRA,OK,2026-05-29,223.3699951171875,30,
GS,OK,2026-05-29,1025.56005859375,30,
PONY,OK,2026-05-29,10.029999732971191,30,
TLN,OK,2026-05-29,386.79998779296875,30,
CLF,OK,2026-05-29,13.600000381469727,30,
ADBE,OK,2026-05-29,259.2099914550781,30,
CRWD,OK,2026-05-29,731.0,30,
DASH,OK,2026-05-29,159.2899932861328,30,
RTX,OK,2026-05-29,179.66000366210938,30,
CMG,OK,2026-05-29,31.860000610351562,30,
COF,OK,2026-05-29,187.92999267578125,30,
CHRW,OK,2026-05-29,178.64999389648438,30,
TEAM,OK,2026-05-29,107.61000061035156,30,
MNTN,OK,2026-05-29,9.430000305175781,30,
PM,OK,2026-05-29,177.3800048828125,30,
ARM,OK,2026-05-29,353.2900085449219,30,
WVE,OK,2026-05-29,6.579999923706055,30,
DAL,OK,2026-05-29,82.4800033569336,30,
JHX,OK,2026-05-29,23.280000686645508,30,
RKT,OK,2026-05-29,14.510000228881836,30,
ENPH,OK,2026-05-29,68.36000061035156,30,
WHR,OK,2026-05-29,43.41999816894531,30,
LINE,OK,2026-05-29,44.40999984741211,30,
MDB,OK,2026-05-29,335.54998779296875,30,
UAL,OK,2026-05-29,114.80000305175781,30,
XLK,OK,2026-05-29,191.02000427246094,30,
PSIX,OK,2026-05-29,41.68000030517578,30,
BABA,OK,2026-05-29,124.22000122070312,30,
ISRG,OK,2026-05-29,424.6400146484375,30,
ACLS,OK,2026-05-29,150.41000366210938,30,
INFY,OK,2026-05-29,12.649999618530273,30,
DUOL,OK,2026-05-29,111.36000061035156,30,
PATH,OK,2026-05-29,11.720000267028809,30,
HOOD,OK,2026-05-29,94.30000305175781,30,
AXON,OK,2026-05-29,448.7200012207031,30,
MELI,OK,2026-05-29,1695.6500244140625,30,
LCID,OK,2026-05-29,6.550000190734863,30,
PGNY,OK,2026-05-29,25.559999465942383,30,
ADMA,OK,2026-05-29,7.980000019073486,30,
MKSI,OK,2026-05-29,324.260009765625,30,
DAKT,OK,2026-05-29,20.68000030517578,30,
WDAY,OK,2026-05-29,146.19000244140625,30,
TQQQ,OK,2026-05-29,84.55999755859375,30,
SE,OK,2026-05-29,90.52999877929688,30,
DB,OK,2026-05-29,32.29999923706055,30,
GEHC,OK,2026-05-29,62.34000015258789,30,
HUBS,OK,2026-05-29,220.6300048828125,30,
LRCX,OK,2026-05-29,318.17999267578125,30,
FLR,OK,2026-05-29,45.7599983215332,30,
OKTA,OK,2026-05-29,123.2699966430664,30,
RERE,OK,2026-05-29,4.650000095367432,30,
RH,OK,2026-05-29,148.49000549316406,30,
SPY,OK,2026-05-29,756.47998046875,30,
DOCU,OK,2026-05-29,52.52000045776367,30,
NUVB,OK,2026-05-29,4.78000020980835,30,
GEMI,OK,2026-05-29,5.269999980926514,30,
META,OK,2026-05-29,632.510009765625,30,
CPAY,OK,2026-05-29,361.79998779296875,30,
KLAR,OK,2026-05-29,18.290000915527344,30,
MU,OK,2026-05-29,971.0,30,
SNOW,OK,2026-05-29,255.5500030517578,30,
BSX,OK,2026-05-29,48.310001373291016,30,
JBL,OK,2026-05-29,364.55999755859375,30,
WING,OK,2026-05-29,156.9600067138672,30,
CRDO,OK,2026-05-29,236.02999877929688,30,
AMAT,OK,2026-05-29,450.05999755859375,30,
KLAC,OK,2026-05-29,1921.7099609375,30,
OPCH,OK,2026-05-29,20.8700008392334,30,
STG,OK,2026-05-29,6.139999866485596,30,
HPE,OK,2026-05-29,43.040000915527344,30,
FLEX,OK,2026-05-29,150.77999877929688,30,
PLTR,OK,2026-05-29,156.5399932861328,30,
CSGP,OK,2026-05-29,32.20000076293945,30,
RBLX,OK,2026-05-29,47.150001525878906,30,
BTDR,OK,2026-05-29,17.489999771118164,30,
SPOT,OK,2026-05-29,497.67999267578125,30,
ALAB,OK,2026-05-29,342.8500061035156,30,
STUB,OK,2026-05-29,9.859999656677246,30,
OLMA,OK,2026-05-29,13.1899995803833,30,
ORCL,OK,2026-05-29,225.77999877929688,30,
SNDK,OK,2026-05-29,1694.97998046875,30,
IREN,OK,2026-05-29,63.540000915527344,30,
SOXL,OK,2026-05-29,224.33999633789062,30,
ZS,OK,2026-05-29,139.72999572753906,30,
ON,OK,2026-05-29,120.62000274658203,30,
TER,OK,2026-05-29,374.30999755859375,30,
ACMR,OK,2026-05-29,86.55999755859375,30,
VECO,OK,2026-05-29,57.63999938964844,30,
STX,OK,2026-05-29,879.7999877929688,30,
AEHR,OK,2026-05-29,92.33000183105469,30,
CIFR,OK,2026-05-29,23.649999618530273,30,
WDC,OK,2026-05-29,531.2100219726562,30,
IYW,OK,2026-05-29,252.9199981689453,30,
AMD,OK,2026-05-29,516.0999755859375,30,
SANM,OK,2026-05-29,259.7300109863281,30,
SMCI,OK,2026-05-29,46.09000015258789,30,
CORZ,OK,2026-05-29,26.850000381469727,30,
NXPI,OK,2026-05-29,321.3500061035156,30,
QCOM,OK,2026-05-29,251.02000427246094,30,
DDOG,OK,2026-05-29,247.35000610351562,30,
