ticker,manual_fetch_status,manual_latest_price_date,manual_latest_close,row_count,error
CVNA,OK,2026-05-28,73.48999786376953,30,
OC,OK,2026-05-28,124.23999786376953,30,
BYND,OK,2026-05-28,0.8199999928474426,30,
KKR,OK,2026-05-28,94.02999877929688,30,
RNG,OK,2026-05-28,41.86000061035156,30,
BKNG,OK,2026-05-28,169.82000732421875,30,
JD,OK,2026-05-28,29.139999389648438,30,
PTGX,OK,2026-05-28,100.41000366210938,30,
CDNS,OK,2026-05-28,373.8500061035156,30,
USFD,OK,2026-05-28,81.1500015258789,30,
SFIX,OK,2026-05-28,3.690000057220459,30,
WAB,OK,2026-05-28,261.20001220703125,30,
TXN,OK,2026-05-28,315.95001220703125,30,
AFRM,OK,2026-05-28,73.0,30,
LYFT,OK,2026-05-28,13.819999694824219,30,
CNM,OK,2026-05-28,49.16999816894531,30,
CRS,OK,2026-05-28,462.010009765625,30,
BIDU,OK,2026-05-28,132.0500030517578,30,
LPLA,OK,2026-05-28,265.8599853515625,30,
BLTE,OK,2026-05-28,148.0,30,
SNPS,OK,2026-05-28,480.6400146484375,30,
VMC,OK,2026-05-28,276.75,30,
PYPL,OK,2026-05-28,44.459999084472656,30,
SHW,OK,2026-05-28,305.1400146484375,30,
CIEN,OK,2026-05-28,570.1799926757812,30,
RDDT,OK,2026-05-28,167.69000244140625,30,
HIVE,OK,2026-05-28,4.449999809265137,30,
CLSK,OK,2026-05-28,18.139999389648438,30,
TEVA,OK,2026-05-28,34.52000045776367,30,
SFM,OK,2026-05-28,86.69000244140625,30,
WWD,OK,2026-05-28,354.9599914550781,30,
CRH,OK,2026-05-28,106.76000213623047,30,
UBER,OK,2026-05-28,70.91999816894531,30,
PINS,OK,2026-05-28,20.649999618530273,30,
EEM,OK,2026-05-28,68.61000061035156,30,
FIGR,OK,2026-05-28,34.72999954223633,30,
JBS,OK,2026-05-28,12.9399995803833,30,
VEEV,OK,2026-05-28,164.3800048828125,30,
FLS,OK,2026-05-28,75.20999908447266,30,
ET,OK,2026-05-28,19.420000076293945,30,
NOW,OK,2026-05-28,108.7300033569336,30,
BAC,OK,2026-05-28,50.77000045776367,30,
COGT,OK,2026-05-28,35.380001068115234,30,
MCK,OK,2026-05-28,756.97998046875,30,
APO,OK,2026-05-28,127.51000213623047,30,
MRVL,OK,2026-05-28,204.8300018310547,30,
IWM,OK,2026-05-28,292.0299987792969,30,
LHX,OK,2026-05-28,314.7799987792969,30,
TSLA,OK,2026-05-28,442.1000061035156,30,
LIN,OK,2026-05-28,501.9800109863281,30,
GRAB,OK,2026-05-28,3.5399999618530273,30,
PCOR,OK,2026-05-28,47.540000915527344,30,
KVYO,OK,2026-05-28,14.739999771118164,30,
QS,OK,2026-05-28,9.130000114440918,30,
CHPT,OK,2026-05-28,7.800000190734863,30,
MPWR,OK,2026-05-28,1633.1700439453125,30,
CHYM,OK,2026-05-28,18.100000381469727,30,
NU,OK,2026-05-28,13.050000190734863,30,
PI,OK,2026-05-28,156.8800048828125,30,
GNRC,OK,2026-05-28,279.45001220703125,30,
CPNG,OK,2026-05-28,16.200000762939453,30,
NRG,OK,2026-05-28,137.5,30,
ABR,OK,2026-05-28,5.639999866485596,30,
NVAX,OK,2026-05-28,10.319999694824219,30,
CAI,OK,2026-05-28,16.670000076293945,30,
CART,OK,2026-05-28,39.939998626708984,30,
TTD,OK,2026-05-28,21.149999618530273,30,
KLIC,OK,2026-05-28,104.75,30,
NET,OK,2026-05-28,228.11000061035156,30,
FWONK,OK,2026-05-28,91.05999755859375,30,
YPF,OK,2026-05-28,52.0,30,
APP,OK,2026-05-28,599.8900146484375,30,
PDD,OK,2026-05-28,83.02999877929688,30,
DELL,OK,2026-05-28,317.04998779296875,30,
PFGC,OK,2026-05-28,97.20999908447266,30,
ZG,OK,2026-05-28,35.79999923706055,30,
CEG,OK,2026-05-28,286.30999755859375,30,
FLUT,OK,2026-05-28,95.58000183105469,30,
RSP,OK,2026-05-28,208.25,30,
KRC,OK,2026-05-28,34.36000061035156,30,
Z,OK,2026-05-28,35.439998626708984,30,
FCNCA,OK,2026-05-28,2009.030029296875,30,
HLT,OK,2026-05-28,337.54998779296875,30,
KNX,OK,2026-05-28,75.0199966430664,30,
AMC,OK,2026-05-28,1.5800000429153442,30,
V,OK,2026-05-28,324.95001220703125,30,
TIGR,OK,2026-05-28,5.010000228881836,30,
EQT,OK,2026-05-28,55.349998474121094,30,
QQQ,OK,2026-05-28,735.5999755859375,30,
BN,OK,2026-05-28,46.08000183105469,30,
XLF,OK,2026-05-28,51.27000045776367,30,
DIS,OK,2026-05-28,103.7300033569336,30,
AAPL,OK,2026-05-28,312.510009765625,30,
SMH,OK,2026-05-28,599.8300170898438,30,
SCCO,OK,2026-05-28,194.8800048828125,30,
PSTG,OK,2026-05-28,73.04000091552734,30,
KWEB,OK,2026-05-28,26.65999984741211,30,
AAL,OK,2026-05-28,14.649999618530273,30,
INSM,OK,2026-05-28,108.37000274658203,30,
ARGT,OK,2026-05-28,96.05000305175781,30,
MPLX,OK,2026-05-28,55.4900016784668,30,
TTWO,OK,2026-05-28,217.8699951171875,30,
NAMS,OK,2026-05-28,35.41999816894531,30,
SCHW,OK,2026-05-28,85.3499984741211,30,
SHOP,OK,2026-05-28,115.02999877929688,30,
MA,OK,2026-05-28,493.75,30,
ADSK,OK,2026-05-28,240.9499969482422,30,
GT,OK,2026-05-28,6.199999809265137,30,
NTRA,OK,2026-05-28,213.94000244140625,30,
GS,OK,2026-05-28,1008.3699951171875,30,
PONY,OK,2026-05-28,9.960000038146973,30,
TLN,OK,2026-05-28,381.4700012207031,30,
CLF,OK,2026-05-28,13.289999961853027,30,
ADBE,OK,2026-05-28,241.44000244140625,30,
CRWD,OK,2026-05-28,671.0,30,
DASH,OK,2026-05-28,156.6999969482422,30,
RTX,OK,2026-05-28,178.9600067138672,30,
CMG,OK,2026-05-28,32.41999816894531,30,
COF,OK,2026-05-28,187.02000427246094,30,
CHRW,OK,2026-05-28,175.41000366210938,30,
TEAM,OK,2026-05-28,93.29000091552734,30,
MNTN,OK,2026-05-28,8.970000267028809,30,
PM,OK,2026-05-28,178.57000732421875,30,
ARM,OK,2026-05-28,335.2699890136719,30,
WVE,OK,2026-05-28,6.46999979019165,30,
DAL,OK,2026-05-28,82.48999786376953,30,
JHX,OK,2026-05-28,22.969999313354492,30,
RKT,OK,2026-05-28,14.399999618530273,30,
ENPH,OK,2026-05-28,69.5,30,
WHR,OK,2026-05-28,44.06999969482422,30,
LINE,OK,2026-05-28,43.91999816894531,30,
MDB,OK,2026-05-28,325.67999267578125,30,
UAL,OK,2026-05-28,115.05999755859375,30,
XLK,OK,2026-05-28,186.85000610351562,30,
PSIX,OK,2026-05-28,41.9900016784668,30,
BABA,OK,2026-05-28,126.16000366210938,30,
ISRG,OK,2026-05-28,423.6300048828125,30,
ACLS,OK,2026-05-28,155.5500030517578,30,
INFY,OK,2026-05-28,12.699999809265137,30,
DUOL,OK,2026-05-28,108.66999816894531,30,
PATH,OK,2026-05-28,11.579999923706055,30,
HOOD,OK,2026-05-28,84.83999633789062,30,
AXON,OK,2026-05-28,439.32000732421875,30,
MELI,OK,2026-05-28,1695.530029296875,30,
LCID,OK,2026-05-28,6.460000038146973,30,
PGNY,OK,2026-05-28,25.690000534057617,30,
ADMA,OK,2026-05-28,7.929999828338623,30,
MKSI,OK,2026-05-28,323.4100036621094,30,
DAKT,OK,2026-05-28,20.6200008392334,30,
WDAY,OK,2026-05-28,130.00999450683594,30,
TQQQ,OK,2026-05-28,83.68000030517578,30,
SE,OK,2026-05-28,91.94000244140625,30,
DB,OK,2026-05-28,33.11000061035156,30,
GEHC,OK,2026-05-28,62.86000061035156,30,
HUBS,OK,2026-05-28,198.8000030517578,30,
LRCX,OK,2026-05-28,318.0,30,
FLR,OK,2026-05-28,46.970001220703125,30,
OKTA,OK,2026-05-28,94.72000122070312,30,
RERE,OK,2026-05-28,4.630000114440918,30,
RH,OK,2026-05-28,149.14999389648438,30,
SPY,OK,2026-05-28,754.5999755859375,30,
DOCU,OK,2026-05-28,49.58000183105469,30,
NUVB,OK,2026-05-28,4.75,30,
GEMI,OK,2026-05-28,5.199999809265137,30,
META,OK,2026-05-28,635.2899780273438,30,
CPAY,OK,2026-05-28,352.3699951171875,30,
KLAR,OK,2026-05-28,17.440000534057617,30,
MU,OK,2026-05-28,923.52001953125,30,
SNOW,OK,2026-05-28,239.1999969482422,30,
BSX,OK,2026-05-28,49.11000061035156,30,
JBL,OK,2026-05-28,363.6499938964844,30,
WING,OK,2026-05-28,157.61000061035156,30,
CRDO,OK,2026-05-28,222.35000610351562,30,
AMAT,OK,2026-05-28,449.67999267578125,30,
KLAC,OK,2026-05-28,1927.6300048828125,30,
OPCH,OK,2026-05-28,21.579999923706055,30,
STG,OK,2026-05-28,2.7200000286102295,30,
HPE,OK,2026-05-28,38.209999084472656,30,
FLEX,OK,2026-05-28,144.85000610351562,30,
PLTR,OK,2026-05-28,143.33999633789062,30,
CSGP,OK,2026-05-28,32.29999923706055,30,
RBLX,OK,2026-05-28,46.83000183105469,30,
BTDR,OK,2026-05-28,18.3799991607666,30,
SPOT,OK,2026-05-28,516.7100219726562,30,
ALAB,OK,2026-05-28,349.1700134277344,30,
STUB,OK,2026-05-28,9.800000190734863,30,
OLMA,OK,2026-05-28,12.760000228881836,30,
ORCL,OK,2026-05-28,203.6999969482422,30,
SNDK,OK,2026-05-28,1641.6400146484375,30,
IREN,OK,2026-05-28,64.05000305175781,30,
SOXL,OK,2026-05-28,224.6300048828125,30,
ZS,OK,2026-05-28,130.0399932861328,30,
ON,OK,2026-05-28,123.7699966430664,30,
TER,OK,2026-05-28,382.6499938964844,30,
ACMR,OK,2026-05-28,92.86000061035156,30,
VECO,OK,2026-05-28,59.130001068115234,30,
STX,OK,2026-05-28,880.719970703125,30,
AEHR,OK,2026-05-28,99.98999786376953,30,
CIFR,OK,2026-05-28,24.59000015258789,30,
WDC,OK,2026-05-28,531.1799926757812,30,
IYW,OK,2026-05-28,249.52999877929688,30,
AMD,OK,2026-05-28,518.0900268554688,30,
SANM,OK,2026-05-28,263.2300109863281,30,
SMCI,OK,2026-05-28,41.29999923706055,30,
CORZ,OK,2026-05-28,27.760000228881836,30,
NXPI,OK,2026-05-28,330.2799987792969,30,
QCOM,OK,2026-05-28,243.2899932861328,30,
DDOG,OK,2026-05-28,225.24000549316406,30,
