ticker,rank,composite_candidate_score,primary_theme,recommendation_tier,manual_action,risk_bucket,technical_timing_status,technical_timing_score,overheat_flag,buy_now_status,buy_now_score,buy_gate_result,buy_block_reason,entry_condition,manual_operator_action,gate_recommendation_pass,gate_technical_pass,gate_overheat_pass,gate_risk_pass,gate_operator_pass,gate_data_quality_pass,gate_summary,source_recommendation_file,source_technical_file,generated_at,run_id
PWR,198,-85.761905,POWER_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,MEDIUM_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,10,BLOCK,TECHNICAL_CAUTION,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=MEDIUM_RISK;overheat=FALSE;manual_only=TRUE,,,,
ACMR,199,-87.182666,SEMICONDUCTOR_EQUIPMENT,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,EXTREME_RISK,TECH_TIMING_NEUTRAL;KDJ_HIGH_DEAD_CROSS;BB_UPPER_HALF;RSI_STRONG;TECH_TIMING_NEUTRAL;KDJ_HIGH_DEAD_CROSS;BB_UPPER_HALF;RSI_STRONG,44.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;OVERHEAT_OR_CHASE_RISK;EXTREME_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=CAUTION;risk=EXTREME_RISK;overheat=TRUE;manual_only=TRUE,,,,
MTZ,200,-89.521847,POWER_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_LOWER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_LOWER_HALF;RSI_NEUTRAL,58.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
NET,201,-90.028191,CYBERSECURITY,WATCHLIST_STRONG,WATCH_FOR_ENTRY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_LOWER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_LOWER_HALF;RSI_NEUTRAL,58.0,FALSE,BLOCKED_BY_OPERATOR_STATE,55,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=WATCHLIST_STRONG;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
NTRA,202,-91.062769,HEALTHCARE,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,58.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
CIEN,203,-91.476000,DATA_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
STX,204,-92.809143,DATA_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_STRONG;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_STRONG,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
FN,205,-96.237523,DATA_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
CRWD,206,-97.322286,CYBERSECURITY,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,HIGH_RISK,TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT;BB_ABOVE_UPPER;RSI_EXTREME_OVERHEAT;TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT;BB_ABOVE_UPPER;RSI_EXTREME_OVERHEAT,14.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_UNFAVORABLE;OVERHEAT_OR_CHASE_RISK;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=UNFAVORABLE;risk=HIGH_RISK;overheat=TRUE;manual_only=TRUE,,,,
CART,207,-98.075077,ECOMMERCE,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
AGX,208,-98.369230,POWER_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_LOWER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_LOWER_HALF;RSI_NEUTRAL,58.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
PANW,209,-99.420191,CYBERSECURITY,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,MEDIUM_RISK,TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT;BB_ABOVE_UPPER;RSI_EXTREME_OVERHEAT;TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT;BB_ABOVE_UPPER;RSI_EXTREME_OVERHEAT,14.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_UNFAVORABLE;OVERHEAT_OR_CHASE_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=UNFAVORABLE;risk=MEDIUM_RISK;overheat=TRUE;manual_only=TRUE,,,,
AAL,210,-99.615385,TRANSPORTATION,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
SMCI,211,-100.238857,AI_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,EXTREME_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;EXTREME_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=EXTREME_RISK;overheat=FALSE;manual_only=TRUE,,,,
ALM,212,-100.800308,OTHER,DO_NOT_PRIORITIZE,LOW_PRIORITY,EXTREME_RISK,TECH_TIMING_PULLBACK_WATCH;NONE;BB_LOWER_HALF;RSI_WEAK;TECH_TIMING_PULLBACK_WATCH;NONE;BB_LOWER_HALF;RSI_WEAK,64.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;EXTREME_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=EXTREME_RISK;overheat=FALSE;manual_only=TRUE,,,,
IREN,213,-101.760000,CRYPTO_BETA,SPECULATIVE_SATELLITE,HIGH_RISK_SMALL_SIZE_ONLY,EXTREME_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,25,BLOCK,TECHNICAL_CAUTION;EXTREME_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,tier=SPECULATIVE_SATELLITE;technical=CAUTION;risk=EXTREME_RISK;overheat=FALSE;manual_only=TRUE,,,,
COHR,214,-102.476762,DATA_INFRASTRUCTURE,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,HIGH_RISK,TECH_TIMING_NEUTRAL;KDJ_HIGH_DEAD_CROSS;BB_UPPER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;KDJ_HIGH_DEAD_CROSS;BB_UPPER_HALF;RSI_NEUTRAL,40.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;OVERHEAT_OR_CHASE_RISK;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=CAUTION;risk=HIGH_RISK;overheat=TRUE;manual_only=TRUE,,,,
MDB,215,-104.119239,SOFTWARE,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,HIGH_RISK,TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_OVERHEAT;KDJ_OVERHEAT;BB_ABOVE_UPPER;RSI_OVERHEAT;TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_OVERHEAT;KDJ_OVERHEAT;BB_ABOVE_UPPER;RSI_OVERHEAT,25.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_UNFAVORABLE;OVERHEAT_OR_CHASE_RISK;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=UNFAVORABLE;risk=HIGH_RISK;overheat=TRUE;manual_only=TRUE,,,,
CSCO,216,-105.156000,DATA_INFRASTRUCTURE,DEFENSIVE_HEDGE,DEFENSIVE_HOLD_CANDIDATE,DEFENSIVE_RISK,TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT;BB_ABOVE_UPPER;RSI_EXTREME_OVERHEAT;TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT;BB_ABOVE_UPPER;RSI_EXTREME_OVERHEAT,19.0,TRUE,BLOCKED_BY_OPERATOR_STATE,5,BLOCK,TECHNICAL_UNFAVORABLE;OVERHEAT_OR_CHASE_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,tier=DEFENSIVE_HEDGE;technical=UNFAVORABLE;risk=DEFENSIVE_RISK;overheat=TRUE;manual_only=TRUE,,,,
CORZ,217,-106.144762,CRYPTO_BETA,DO_NOT_PRIORITIZE,LOW_PRIORITY,EXTREME_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_STRONG;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_STRONG,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;EXTREME_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=EXTREME_RISK;overheat=FALSE;manual_only=TRUE,,,,
SANM,218,-107.477143,ELECTRONICS_SUPPLY_CHAIN,DO_NOT_PRIORITIZE,LOW_PRIORITY,MEDIUM_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_STRONG;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_STRONG,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,10,BLOCK,TECHNICAL_CAUTION,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=MEDIUM_RISK;overheat=FALSE;manual_only=TRUE,,,,
BIDU,219,-109.231385,INTERNET_PLATFORM,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
MOH,220,-111.447385,HEALTHCARE,DEFENSIVE_HEDGE,DEFENSIVE_HOLD_CANDIDATE,DEFENSIVE_RISK,TECH_TIMING_NEUTRAL;NONE;BB_LOWER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_LOWER_HALF;RSI_NEUTRAL,58.0,FALSE,BLOCKED_BY_OPERATOR_STATE,50,BLOCK,TECHNICAL_CAUTION,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DEFENSIVE_HEDGE;technical=CAUTION;risk=DEFENSIVE_RISK;overheat=FALSE;manual_only=TRUE,,,,
ON,221,-111.855619,SEMICONDUCTOR,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_STRONG;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_STRONG,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
MRVL,222,-112.047809,SEMICONDUCTOR,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
IRDM,223,-115.094477,DATA_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,MEDIUM_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_STRONG;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_STRONG,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,10,BLOCK,TECHNICAL_CAUTION,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=MEDIUM_RISK;overheat=FALSE;manual_only=TRUE,,,,
CIFR,224,-116.951047,CRYPTO_BETA,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,EXTREME_RISK,TECH_TIMING_NEUTRAL;KDJ_HIGH_DEAD_CROSS;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;KDJ_HIGH_DEAD_CROSS;BB_MID;RSI_NEUTRAL,40.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;OVERHEAT_OR_CHASE_RISK;EXTREME_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=CAUTION;risk=EXTREME_RISK;overheat=TRUE;manual_only=TRUE,,,,
AFRM,225,-117.690769,FINTECH,DO_NOT_PRIORITIZE,LOW_PRIORITY,EXTREME_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;EXTREME_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=EXTREME_RISK;overheat=FALSE;manual_only=TRUE,,,,
MU,226,-118.524952,SEMICONDUCTOR,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
ZS,227,-119.300571,CYBERSECURITY,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,HIGH_RISK,TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_OVERHEAT;KDJ_OVERHEAT;BB_ABOVE_UPPER;RSI_OVERHEAT;TECH_TIMING_OVERHEAT_AVOID_CHASE;BB_UPPER_CHASE_RISK;RSI_OVERHEAT;KDJ_OVERHEAT;BB_ABOVE_UPPER;RSI_OVERHEAT,29.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_UNFAVORABLE;OVERHEAT_OR_CHASE_RISK;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=UNFAVORABLE;risk=HIGH_RISK;overheat=TRUE;manual_only=TRUE,,,,
DELL,228,-120.999238,AI_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,MEDIUM_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_STRONG;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_STRONG,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,10,BLOCK,TECHNICAL_CAUTION,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=MEDIUM_RISK;overheat=FALSE;manual_only=TRUE,,,,
MTSI,229,-122.614769,SEMICONDUCTOR,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,HIGH_RISK,TECH_TIMING_NEUTRAL;RSI_OVERHEAT;BB_UPPER_HALF;RSI_OVERHEAT;TECH_TIMING_NEUTRAL;RSI_OVERHEAT;BB_UPPER_HALF;RSI_OVERHEAT,40.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_UNFAVORABLE;OVERHEAT_OR_CHASE_RISK;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=UNFAVORABLE;risk=HIGH_RISK;overheat=TRUE;manual_only=TRUE,,,,
ACLS,230,-123.287048,SEMICONDUCTOR_EQUIPMENT,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
SNDK,231,-131.285143,SEMICONDUCTOR,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
APP,232,-133.077231,SOFTWARE,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_UPPER_HALF;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
VECO,233,-133.190096,SEMICONDUCTOR_EQUIPMENT,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
BE,234,-135.284762,POWER_INFRASTRUCTURE,DO_NOT_PRIORITIZE,LOW_PRIORITY,EXTREME_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;EXTREME_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=EXTREME_RISK;overheat=FALSE;manual_only=TRUE,,,,
TXN,235,-136.522666,SEMICONDUCTOR,OVERHEATED_WAIT,WAIT_FOR_PULLBACK,MEDIUM_RISK,TECH_TIMING_NEUTRAL;RSI_OVERHEAT;KDJ_OVERHEAT;BB_UPPER_HALF;RSI_OVERHEAT;TECH_TIMING_NEUTRAL;RSI_OVERHEAT;KDJ_OVERHEAT;BB_UPPER_HALF;RSI_OVERHEAT,30.0,TRUE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_UNFAVORABLE;OVERHEAT_OR_CHASE_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,tier=OVERHEATED_WAIT;technical=UNFAVORABLE;risk=MEDIUM_RISK;overheat=TRUE;manual_only=TRUE,,,,
CLF,236,-136.538154,INDUSTRIAL,DO_NOT_PRIORITIZE,LOW_PRIORITY,HIGH_RISK,TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL;TECH_TIMING_NEUTRAL;NONE;BB_MID;RSI_NEUTRAL,50.0,FALSE,BLOCKED_BY_OPERATOR_STATE,0,BLOCK,TECHNICAL_CAUTION;HIGH_RISK,BLOCKED_OPERATOR_STATE,BLOCKED,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tier=DO_NOT_PRIORITIZE;technical=CAUTION;risk=HIGH_RISK;overheat=FALSE;manual_only=TRUE,,,,
