ticker,company_name,sector,industry,source_tags,source_count,universe_tier,scan_priority,last_scan_date,next_due_scan_date,days_since_last_scan,scan_count_5d,scan_count_20d,last_price_update_date,last_price_update_depth,last_event_update_date,last_event_update_depth,required_data_depth,actual_data_depth,data_depth_sufficient,price_cache_status,event_cache_status,latest_price_date,last_close,price_freshness_status,ret_5d,ret_20d,ret_60d,ret_120d,above_ma20,above_ma60,above_ma120,distance_from_52w_high,relative_strength_vs_qqq,relative_strength_vs_smh,volume_surge_score,light_trend_status,promotion_score,demotion_score,promotion_reason,demotion_reason,consecutive_improvement_count,consecutive_weak_count,is_position,is_core_daily,is_candidate,is_watchlist,scan_deferred_reason
SPOT,Spotify Technology S.A.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R16_CURRENT_BATCH3_CANDIDATE_PLA;DISCOVERED_V18_25A_R18_CURRENT_BATCH3_FULL_HISTORY_;DISCOVERED_V18_25A_R25E_CURRENT_RANKED_CANDIDATE_IM;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATE_TA;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,28,CANDIDATE,600,2026-05-27,2026-05-28,0,19,19,2026-05-21,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-21,503.519989,NOT_UPDATED_BY_V18_16A,0.164100,-0.024073,0.086859,-0.150450,TRUE,TRUE,FALSE,-0.351050,-0.118933,-0.231566,,SIDEWAYS_OR_MIXED,130,25,threshold_not_met,threshold_not_met,19,0,FALSE,FALSE,TRUE,FALSE,
SPY,SPDR S&P 500 ETF Trust,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_RAW105_UNIVERSE_FOR_FACTOR_LAB;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,24,CANDIDATE,600,2026-05-27,2026-05-28,0,34,34,2026-05-15,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-15,740.152527,NOT_UPDATED_BY_V18_16A,0.003433,0.042263,0.081336,0.134281,TRUE,TRUE,TRUE,-0.010716,-0.052597,-0.165230,,STRONG_UPTREND,195,15,core_cap_or_run_limit,core_cap_or_run_limit,34,0,FALSE,FALSE,TRUE,FALSE,
STG,Sunlands Technology Group,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R16_CURRENT_BATCH3_CANDIDATE_PLA;DISCOVERED_V18_25A_R18_CURRENT_BATCH3_FULL_HISTORY_;DISCOVERED_V18_25A_R25E_CURRENT_RANKED_CANDIDATE_IM;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATE_TA;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,28,STRONG_WATCH,400,2026-05-27,2026-05-29,0,16,16,2026-05-21,LIGHT_PLUS_DATA,,,LIGHT_PLUS_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-21,3.160000,NOT_UPDATED_BY_V18_16A,0.003175,-0.107345,-0.305495,-0.435714,FALSE,FALSE,FALSE,-0.773477,-0.202205,-0.314838,,WEAK_DOWNTREND,-30,150,candidate_weakness,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,0,16,FALSE,FALSE,FALSE,TRUE,
STM,STMicroelectronics N.V.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_14C_CURRENT_RANKED_CANDIDATE_FORWARD;DISCOVERED_V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R16_CURRENT_BATCH3_CANDIDATE_PLA;DISCOVERED_V18_25A_R18_CURRENT_BATCH3_FULL_HISTORY_;DISCOVERED_V18_25A_R25E_CURRENT_RANKED_CANDIDATE_IM;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATE_TA;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519;OUTPUT_FORWARD_TRACKER;STATE_FORWARD_TRACKER,32,CORE_DAILY,800,2026-05-27,2026-05-28,0,19,19,2026-05-21,FULL_FACTOR_DATA,,,FULL_FACTOR_DATA,FULL_FACTOR_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-21,64.644997,NOT_UPDATED_BY_V18_16A,0.004116,0.300443,0.870515,1.854084,TRUE,TRUE,TRUE,-0.004389,0.205583,0.092950,,STRONG_UPTREND,220,0,threshold_not_met,threshold_not_met,19,0,FALSE,TRUE,TRUE,FALSE,
STUB,,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R16_CURRENT_BATCH3_CANDIDATE_PLA;DISCOVERED_V18_25A_R23_CURRENT_MISSING_CACHE_CANDID;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTE_FAILURES;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_NEXT_FREEZE_READINESS_CANDIDATES;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,21,CANDIDATE,600,2026-05-27,2026-05-28,0,12,12,2026-05-22,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-22,9.980000,NOT_UPDATED_BY_V18_16A,0.131519,0.395804,0.051633,-0.149190,TRUE,TRUE,FALSE,-0.546364,0.300944,0.188311,,STRONG_UPTREND,200,0,core_cap_or_run_limit,core_cap_or_run_limit,12,0,FALSE,FALSE,TRUE,FALSE,
STX,Seagate Technology Holdings plc,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_RAW105_UNIVERSE_FOR_FACTOR_LAB;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_24B_CURRENT_OPERATOR_TOP_TIER_CANDID;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,25,CANDIDATE,600,2026-05-27,2026-05-28,0,34,34,2026-05-15,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-15,794.320007,NOT_UPDATED_BY_V18_16A,0.014924,0.450151,0.942245,2.302786,TRUE,TRUE,TRUE,-0.047589,0.355291,0.242658,,STRONG_UPTREND,220,0,core_cap_or_run_limit,core_cap_or_run_limit,34,0,FALSE,FALSE,TRUE,FALSE,
TEAM,Atlassian Corporation,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R16_CURRENT_BATCH3_CANDIDATE_PLA;DISCOVERED_V18_25A_R18_CURRENT_BATCH3_FULL_HISTORY_;DISCOVERED_V18_25A_R25E_CURRENT_RANKED_CANDIDATE_IM;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATE_TA;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,28,CANDIDATE,600,2026-05-27,2026-05-28,0,19,19,2026-05-21,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-21,83.100700,NOT_UPDATED_BY_V18_16A,0.027711,0.228937,0.135411,-0.438623,FALSE,TRUE,FALSE,-0.623791,0.134077,0.021444,,SIDEWAYS_OR_MIXED,165,10,threshold_not_met,threshold_not_met,19,0,FALSE,FALSE,TRUE,FALSE,
TER,Teradyne Inc.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_RAW105_UNIVERSE_FOR_FACTOR_LAB;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,24,STRONG_WATCH,400,2026-05-27,2026-05-29,0,17,17,2026-05-15,LIGHT_PLUS_DATA,,,LIGHT_PLUS_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-15,345.130005,NOT_UPDATED_BY_V18_16A,-0.040693,-0.092670,0.092529,1.213791,FALSE,TRUE,TRUE,-0.174488,-0.187530,-0.300163,,WEAK_DOWNTREND,50,115,candidate_weakness,demotion_candidate;ret_20d_negative;relative_strength_vs_qqq_negative;below_ma20;weak_downtrend,0,17,FALSE,FALSE,FALSE,TRUE,
TEVA,Teva Pharmaceutical Industries Limited,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R16_CURRENT_BATCH3_CANDIDATE_PLA;DISCOVERED_V18_25A_R18_CURRENT_BATCH3_FULL_HISTORY_;DISCOVERED_V18_25A_R25E_CURRENT_RANKED_CANDIDATE_IM;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATE_TA;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,28,CANDIDATE,600,2026-05-27,2026-05-28,0,19,19,2026-05-21,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-21,33.930000,NOT_UPDATED_BY_V18_16A,-0.039082,0.087152,0.009221,0.289134,FALSE,TRUE,TRUE,-0.066318,-0.007708,-0.120341,,SIDEWAYS_OR_MIXED,160,25,threshold_not_met,threshold_not_met,19,0,FALSE,FALSE,TRUE,FALSE,
TICKER,,,,DISCOVERED_V18_13B_CURRENT_RANKED_CANDIDATES_INPUT_;DISCOVERED_V18_16A_CURRENT_UNIVERSE_ROLLING_STATE_A;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTE_FAILURES;DISCOVERED_V18_35G_UNIVERSE_INVALID_TICKER_PRUNE_DE;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_UNIVERSE_ROLLING_STATE,11,RESEARCH,100,,,,0,0,UNKNOWN,READ_FROM_EXISTING_SOURCE,,,LIGHT_DATA,,UNKNOWN_NOT_UPDATED,NOT_UPDATED_BY_V18_16A,NOT_UPDATED_BY_V18_16A,UNKNOWN,,NOT_UPDATED_BY_V18_16A,,,,,,,,,,,,,0,0,NOT_EVALUATED_V18_16A,NOT_EVALUATED_V18_16A,0,0,FALSE,FALSE,FALSE,FALSE,ROLLING_SCAN_NOT_IMPLEMENTED_V18_16A
TICKERS,,,,DISCOVERED_V18_13B_CURRENT_RANKED_CANDIDATES_INPUT_;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTE_FAILURES;DISCOVERED_V18_35G_UNIVERSE_INVALID_TICKER_PRUNE_DE;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_UNIVERSE_ROLLING_STATE,10,RESEARCH,100,,,,0,0,UNKNOWN,READ_FROM_EXISTING_SOURCE,,,LIGHT_DATA,,UNKNOWN_NOT_UPDATED,NOT_UPDATED_BY_V18_16A,NOT_UPDATED_BY_V18_16A,UNKNOWN,,NOT_UPDATED_BY_V18_16A,,,,,,,,,,,,,0,0,NOT_EVALUATED_V18_16A,NOT_EVALUATED_V18_16A,0,0,FALSE,FALSE,FALSE,FALSE,ROLLING_SCAN_NOT_IMPLEMENTED_V18_16A
