run_id,asof_date,ticker,company_name_or_chinese_name_if_available,candidate_rank,composite_candidate_score,factor_pack_score,technical_timing_score,kdj_k,kdj_d,kdj_j,kdj_signal,kdj_risk_label,macd_dif,macd_dea,macd_histogram,macd_signal,macd_momentum_label,combined_oscillator_label,shadow_confirmation_score,shadow_risk_score,official_decision_impact
V18_40A_20260527_131532,2026-05-27,TSLA,,159,32.524,,50.0,84.6435,88.7877,76.3553,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,15.5830,10.7836,4.7994,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,RDDT,,160,32.457146,,70.0,20.9912,28.8698,5.2341,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.9832,1.2464,-2.2296,MACD_NEUTRAL,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,HIVE,,161,32.427821,,30.0,65.2152,61.4567,72.7324,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,0.2855,0.1984,0.0872,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,TEVA,,162,32.389117,,50.0,20.8815,31.2648,0.1150,KDJ_NEUTRAL,KDJ_NEUTRAL,0.6247,0.9372,-0.3125,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,SFM,,163,32.322369,,50.0,52.3750,64.0346,29.0557,KDJ_NEUTRAL,KDJ_NEUTRAL,3.0852,2.6079,0.4772,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,WWD,,164,32.304956,,60.0,31.2123,30.1540,33.3290,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-5.4463,-4.0602,-1.3861,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,CRH,,165,32.289218,,70.0,13.4443,14.2898,11.7534,KDJ_NEUTRAL,KDJ_OVERSOLD,-2.8901,-1.2436,-1.6465,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,UBER,,166,32.166154,,60.0,27.2376,30.1127,21.4876,KDJ_DEAD_CROSS,KDJ_NEUTRAL,-0.0574,0.2165,-0.2739,MACD_NEUTRAL,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-2,2,NONE
V18_40A_20260527_131532,2026-05-27,PINS,,167,32.146805,,60.0,18.3325,18.8617,17.2739,KDJ_NEUTRAL,KDJ_OVERSOLD,-0.1489,0.1286,-0.2775,MACD_NEUTRAL,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,GNRC,,168,32.144,,50.0,60.9746,82.3261,18.2716,KDJ_NEUTRAL,KDJ_OVERBOUGHT,15.8925,15.2491,0.6433,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,EEM,,169,32.093962,,50.0,37.0105,48.0946,14.8423,KDJ_NEUTRAL,KDJ_NEUTRAL,1.1294,1.4859,-0.3565,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,FIGR,,170,32.038065,,60.0,19.4966,37.9701,-17.4504,KDJ_NEUTRAL,KDJ_OVERSOLD;KDJ_J_EXTREME_LOW,0.3572,0.9834,-0.6262,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MIXED,1,1,NONE
V18_40A_20260527_131532,2026-05-27,JBS,,171,31.998565,,70.0,17.6885,15.8010,21.4634,KDJ_GOLDEN_CROSS,KDJ_OVERSOLD,-1.0121,-0.7773,-0.2348,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,VEEV,,172,31.947966,,70.0,44.7034,43.1409,47.8284,KDJ_NEUTRAL,KDJ_NEUTRAL,-2.0345,-2.3596,0.3251,MACD_BELOW_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,FLS,,173,31.882517,,70.0,24.3900,14.7586,43.6527,KDJ_GOLDEN_CROSS,KDJ_OVERSOLD,-3.5299,-2.9102,-0.6197,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,ET,,174,31.83667,,50.0,72.6016,68.7026,80.3996,KDJ_NEUTRAL,KDJ_NEUTRAL,0.2842,0.2666,0.0176,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,COGT,,175,31.722303,,70.0,27.9620,20.7479,42.3901,KDJ_NEUTRAL,KDJ_NEUTRAL,-1.0736,-0.7699,-0.3038,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,IWM,,176,31.455809,,50.0,38.5140,44.5780,26.3861,KDJ_NEUTRAL,KDJ_NEUTRAL,3.1515,4.6401,-1.4886,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,LHX,,177,31.418816,,60.0,70.5207,55.3828,100.7964,KDJ_NEUTRAL,KDJ_J_EXTREME_HIGH,-8.8109,-10.4551,1.6442,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,1,NONE
V18_40A_20260527_131532,2026-05-27,LIN,,178,31.350254,,50.0,60.5107,58.3013,64.9296,KDJ_NEUTRAL,KDJ_NEUTRAL,2.6031,2.4034,0.1997,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,GRAB,,179,31.31437,,70.0,21.1716,21.9103,19.6942,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.0867,-0.0632,-0.0235,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,PCOR,,180,31.292054,,70.0,17.8919,18.5121,16.6515,KDJ_DEAD_CROSS,KDJ_OVERSOLD,-2.3866,-1.7670,-0.6196,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,KVYO,,181,31.273721,,70.0,37.9826,24.7341,64.4794,KDJ_NEUTRAL,KDJ_NEUTRAL,-1.2837,-0.9661,-0.3176,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,QS,,182,31.180681,,50.0,38.9060,44.9245,26.8690,KDJ_NEUTRAL,KDJ_NEUTRAL,0.2303,0.2570,-0.0267,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,ADBE,,183,31.152,,50.0,61.6826,55.1764,74.6952,KDJ_NEUTRAL,KDJ_NEUTRAL,0.9727,0.1097,0.8630,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,FLR,,184,31.008,,64.0,19.1343,27.7062,1.9906,KDJ_NEUTRAL,KDJ_OVERSOLD,-0.8598,-0.0268,-0.8330,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,CHYM,,185,30.93596,,70.0,50.8391,31.4426,89.6321,KDJ_NEUTRAL,KDJ_NEUTRAL,-1.0160,-0.8577,-0.1583,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,CIFR,,186,30.668,,40.0,61.5990,67.6132,49.5707,KDJ_DEAD_CROSS,KDJ_NEUTRAL,1.2495,1.1610,0.0885,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,PI,,187,30.652828,,50.0,29.7260,30.0380,29.1019,KDJ_NEUTRAL,KDJ_NEUTRAL,5.7756,7.9038,-2.1282,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,CPNG,,188,30.585258,,70.0,12.5965,10.7015,16.3865,KDJ_GOLDEN_CROSS,KDJ_OVERSOLD,-1.1834,-0.8693,-0.3141,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,NVAX,,189,30.43812,,50.0,26.3703,35.5335,8.0440,KDJ_NEUTRAL,KDJ_NEUTRAL,0.1463,0.1335,0.0128,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,CAI,,190,30.424312,,70.0,39.0989,30.1620,56.9727,KDJ_NEUTRAL,KDJ_NEUTRAL,-1.0705,-0.9680,-0.1025,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,MA,,191,30.384,,50.0,44.7216,38.2753,57.6142,KDJ_NEUTRAL,KDJ_NEUTRAL,-2.4673,-2.6555,0.1882,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,TTD,,192,30.316083,,70.0,32.1480,31.5377,33.3686,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.6077,-0.4420,-0.1658,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,FWONK,,193,30.151076,,50.0,35.9297,44.1881,19.4130,KDJ_NEUTRAL,KDJ_NEUTRAL,0.8576,0.9381,-0.0804,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,YPF,,194,30.133517,,40.0,77.9416,72.0132,89.7984,KDJ_NEUTRAL,KDJ_NEUTRAL,1.1863,0.8095,0.3768,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,PDD,,195,30.086842,,60.0,36.6750,32.7824,44.4604,KDJ_NEUTRAL,KDJ_NEUTRAL,-1.0175,-0.9378,-0.0797,MACD_BELOW_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,ABR,,196,30.06,,72.0,7.8789,11.9112,-0.1856,KDJ_NEUTRAL,KDJ_OVERSOLD;KDJ_J_EXTREME_LOW,-0.5493,-0.3642,-0.1852,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,PFGC,,197,30.020483,,50.0,55.8428,64.5639,38.4006,KDJ_NEUTRAL,KDJ_NEUTRAL,1.6989,1.5798,0.1191,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,ZG,,198,30.005827,,70.0,16.9288,12.6172,25.5522,KDJ_NEUTRAL,KDJ_OVERSOLD,-1.9135,-1.3208,-0.5927,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,IYW,,199,29.856,,50.0,92.0173,95.4209,85.2102,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,10.9462,9.9865,0.9597,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,FLUT,,200,29.847202,,70.0,32.2304,24.2897,48.1117,KDJ_NEUTRAL,KDJ_NEUTRAL,-3.4741,-3.2603,-0.2138,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,RSP,,201,29.841267,,50.0,50.7188,46.1269,59.9026,KDJ_NEUTRAL,KDJ_NEUTRAL,0.9392,1.2136,-0.2744,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,KRC,,202,29.806166,,50.0,41.0837,49.3494,24.5522,KDJ_NEUTRAL,KDJ_NEUTRAL,0.8767,1.0376,-0.1609,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,Z,,203,29.761568,,70.0,16.2869,12.0400,24.7806,KDJ_NEUTRAL,KDJ_OVERSOLD,-2.0199,-1.4195,-0.6005,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,FCNCA,,204,29.737042,,50.0,65.8828,45.0944,107.4595,KDJ_NEUTRAL,KDJ_J_EXTREME_HIGH,-1.7967,-2.8318,1.0351,MACD_GOLDEN_CROSS;MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,2,1,NONE
V18_40A_20260527_131532,2026-05-27,HLT,,205,29.719989,,50.0,61.4829,47.9780,88.4927,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.4139,-0.1640,-0.2500,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,KNX,,206,29.692455,,40.0,83.0902,69.3355,110.5998,KDJ_NEUTRAL,KDJ_OVERBOUGHT;KDJ_J_EXTREME_HIGH,1.8835,1.2591,0.6244,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,2,NONE
V18_40A_20260527_131532,2026-05-27,ADSK,,207,29.616,,50.0,56.7356,48.0476,74.1115,KDJ_NEUTRAL,KDJ_NEUTRAL,0.2951,-0.0270,0.3220,MACD_NEUTRAL,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,AMC,,208,29.608772,,50.0,54.8415,33.2177,98.0893,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.0021,0.0041,-0.0062,MACD_NEUTRAL,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,BTDR,,209,29.532,,54.0,50.4295,57.0970,37.0945,KDJ_DEAD_CROSS,KDJ_NEUTRAL,0.7941,0.7869,0.0072,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,V,,210,29.501591,,50.0,72.7260,65.2412,87.6955,KDJ_NEUTRAL,KDJ_NEUTRAL,4.4652,3.9059,0.5593,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,TIGR,,211,29.475559,,70.0,10.0564,15.3920,-0.6147,KDJ_NEUTRAL,KDJ_OVERSOLD;KDJ_J_EXTREME_LOW,-0.2502,-0.1755,-0.0747,MACD_BELOW_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MIXED,1,1,NONE
V18_40A_20260527_131532,2026-05-27,EQT,,212,29.436562,,50.0,59.3131,46.0677,85.8040,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.5738,-0.8289,0.2551,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,XLF,,213,29.281688,,50.0,63.8713,46.0815,99.4509,KDJ_NEUTRAL,KDJ_NEUTRAL,0.0620,0.0943,-0.0322,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,DIS,,214,29.247469,,50.0,27.6217,35.0356,12.7939,KDJ_NEUTRAL,KDJ_NEUTRAL,0.5731,0.9058,-0.3328,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,SCCO,,215,29.16213,,50.0,34.3528,42.1563,18.7458,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.7578,-0.0897,-0.6681,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,KWEB,,216,29.134565,,60.0,18.5010,32.2912,-9.0795,KDJ_NEUTRAL,KDJ_OVERSOLD;KDJ_J_EXTREME_LOW,-0.1971,-0.0943,-0.1028,MACD_BELOW_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MIXED,1,1,NONE
V18_40A_20260527_131532,2026-05-27,MSFT,,217,29.096,,50.0,46.2210,31.5755,75.5119,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,3.2949,4.6713,-1.3764,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,INSM,,218,28.991239,,70.0,35.6012,31.3087,44.1862,KDJ_NEUTRAL,KDJ_NEUTRAL,-9.6248,-9.0862,-0.5386,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,CART,,219,28.848,,50.0,56.0226,44.3733,79.3211,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.0296,0.0680,-0.0976,MACD_NEUTRAL,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,TTWO,,220,28.820733,,40.0,75.0389,77.1980,70.7207,KDJ_NEUTRAL,KDJ_NEUTRAL,7.9461,6.7834,1.1627,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,QQQ,,221,28.716,,50.0,90.2872,94.7828,81.2959,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,24.5779,22.8356,1.7423,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,SCHW,,222,28.545088,,50.0,51.1856,53.9420,45.6729,KDJ_DEAD_CROSS,KDJ_NEUTRAL,-0.6602,-0.8190,0.1588,MACD_BELOW_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,SHOP,,223,28.523376,,60.0,51.7752,36.2572,82.8111,KDJ_NEUTRAL,KDJ_NEUTRAL,-5.4242,-5.0897,-0.3345,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,CRM,,224,28.448,,58.0,22.6846,28.8939,10.2659,KDJ_NEUTRAL,KDJ_NEUTRAL,-3.2138,-2.0896,-1.1242,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,HPE,,225,28.44,,44.0,85.6840,86.9407,83.1706,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,1.9019,1.6332,0.2687,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,GT,,226,28.349778,,70.0,7.9497,9.2423,5.3646,KDJ_NEUTRAL,KDJ_OVERSOLD,-0.3869,-0.2723,-0.1146,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,GS,,227,28.30354,,40.0,66.0505,65.8091,66.5333,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,16.3841,15.7572,0.6269,MACD_GOLDEN_CROSS;MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,3,0,NONE
V18_40A_20260527_131532,2026-05-27,PONY,,228,28.195808,,70.0,53.2389,34.9080,89.9008,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.4966,-0.4883,-0.0083,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,TLN,,229,28.18193,,50.0,50.9238,36.3351,80.1011,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.8969,1.9055,-2.8023,MACD_NEUTRAL,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,NTRA,,230,28.168,,58.0,36.9815,32.0887,46.7670,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-1.8709,-1.1714,-0.6995,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,DASH,,231,28.069533,,50.0,34.5629,25.3069,53.0750,KDJ_NEUTRAL,KDJ_NEUTRAL,-3.2130,-2.2848,-0.9282,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,RTX,,232,28.051253,,50.0,46.3695,49.0095,41.0894,KDJ_NEUTRAL,KDJ_NEUTRAL,-3.7210,-4.4167,0.6956,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,COF,,233,28.029476,,50.0,33.1529,27.1259,45.2070,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-2.1806,-1.7127,-0.4679,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,META,,234,27.96,,64.0,63.7886,44.5976,102.1706,KDJ_NEUTRAL,KDJ_J_EXTREME_HIGH,-6.6628,-3.6950,-2.9677,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,TEAM,,235,27.925391,,50.0,43.5795,48.6591,33.4202,KDJ_NEUTRAL,KDJ_NEUTRAL,3.3626,3.7868,-0.4242,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,MNTN,,236,27.728584,,60.0,44.8018,26.5849,81.2357,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.4054,-0.3433,-0.0621,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,PM,,237,27.646466,,40.0,85.1841,88.1357,79.2808,KDJ_NEUTRAL,KDJ_OVERBOUGHT,7.0786,5.6722,1.4064,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,FN,,238,27.572,,50.0,65.5640,50.3101,96.0717,KDJ_NEUTRAL,KDJ_NEUTRAL,19.6192,18.7549,0.8643,MACD_GOLDEN_CROSS;MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
