ticker,old_tier,new_tier,tier_action,promotion_score,demotion_score,promotion_reason,demotion_reason,data_sufficiency_status,scan_status,promotion_candidate_flag,demotion_candidate_flag,cap_limited,first_run_conservative_limit_applied,is_position,protected_position,same_day_core_promotion_guard,core_promotion_allowed_this_run,updated_state,failed_reason
GOOG,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
GOOGL,CORE_DAILY,CORE_DAILY,KEPT_SAME_TIER,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
GRAB,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
GS,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
GSG,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
GT,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
HIVE,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,220,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;relative_strength_vs_smh_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
HLT,CANDIDATE,CANDIDATE,KEPT_SAME_TIER,150,25,promotion_candidate;full_history;full_light_metrics;ret_20d_negative;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120,ret_20d_negative;relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
HOOD,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
HPE,CORE_DAILY,CORE_DAILY,KEPT_SAME_TIER,220,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;relative_strength_vs_smh_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
HTZ,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,0,135,full_history;full_light_metrics;ret_20d_negative;ret_60d_positive;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
HUBB,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-20,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_positive;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
HUBS,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
HUM,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,220,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;relative_strength_vs_smh_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
HUT,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
IBIT,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,30,115,full_history;full_light_metrics;ret_20d_negative;ret_60d_positive;ret_120d_negative;above_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;relative_strength_vs_qqq_negative;below_ma20;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
ICHR,CORE_DAILY,CORE_DAILY,KEPT_SAME_TIER,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
IGV,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,175,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_negative;above_ma20;above_ma60;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
INFY,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-20,140,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;above_ma20;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
INSM,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
INTC,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,220,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;relative_strength_vs_smh_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
IRDM,CANDIDATE,CANDIDATE,KEPT_SAME_TIER,150,25,promotion_candidate;full_history;full_light_metrics;ret_20d_negative;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120,ret_20d_negative;relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
IREN,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
ISRG,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
IWM,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
IYW,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
JBL,CANDIDATE,CANDIDATE,KEPT_SAME_TIER,160,25,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma60;above_ma120,relative_strength_vs_qqq_negative;below_ma20,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
JBS,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
JCI,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-10,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_positive;below_ma60;above_ma120;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
JD,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
JHX,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-10,140,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_positive;above_ma20;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
KEYS,CORE_DAILY,CORE_DAILY,KEPT_SAME_TIER,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
KKR,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
KLAC,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
KLAR,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,190,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_negative;relative_strength_vs_qqq_positive;above_ma20;above_ma60;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
KLIC,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,220,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;relative_strength_vs_smh_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
KNX,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
KRC,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,185,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_negative;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
KVYO,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
KWEB,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
LBRT,CANDIDATE,CANDIDATE,KEPT_SAME_TIER,175,10,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma60;above_ma120,below_ma20,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
LCID,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
LHX,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-20,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_positive;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
LIN,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
LINE,CANDIDATE,CANDIDATE,KEPT_SAME_TIER,165,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_negative;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;early_uptrend,ret_60d_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
LITE,CORE_DAILY,CORE_DAILY,KEPT_SAME_TIER,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
LPLA,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
LRCX,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
LSCC,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
LYB,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,20,135,full_history;full_light_metrics;ret_20d_negative;ret_60d_positive;ret_120d_positive;below_ma60;above_ma120;demotion_candidate,demotion_candidate;ret_20d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
LYFT,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
MA,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,0,135,full_history;full_light_metrics;ret_20d_negative;ret_60d_positive;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
MCHP,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
MCK,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
MDB,CANDIDATE,CANDIDATE,KEPT_SAME_TIER,145,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_negative;ret_120d_negative;relative_strength_vs_qqq_positive;above_ma20;above_ma60;early_uptrend,ret_60d_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
MELI,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
META,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-20,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_positive;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
MKSI,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,195,15,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,relative_strength_vs_qqq_negative,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
MNTN,CANDIDATE,STRONG_WATCH,DEMOTED_TO_STRONG_WATCH,-30,150,full_history;full_light_metrics;ret_20d_negative;ret_60d_negative;ret_120d_negative;below_ma60;demotion_candidate,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma20;below_ma60;weak_downtrend,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,
MOD,CANDIDATE,CANDIDATE,CAP_LIMITED_NO_PROMOTION,210,0,promotion_candidate;full_history;full_light_metrics;ret_20d_positive;ret_60d_positive;ret_120d_positive;relative_strength_vs_qqq_positive;above_ma20;above_ma60;above_ma120;strong_uptrend,,FULL_HISTORY_AVAILABLE,SCANNED_FULL_LIGHT_METRICS,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,
