ticker,scan_day_count,scan_dates,duplicate_count,latest_scan_date,duplicate_reason
CARR,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
CEG,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
CIEN,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
CIFR,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
COHR,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
CORZ,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
CRDO,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
CRWD,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
CSCO,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
DDOG,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
FLEX,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
FN,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
GEV,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
GLW,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
GNRC,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
GOOGL,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
HPE,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
ICHR,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
INTC,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
IREN,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
JBL,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
KLAC,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
LITE,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
LRCX,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
MDB,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
MKSI,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
MSFT,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
MU,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
NTAP,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
NVDA,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
ON,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
ORCL,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
PANW,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
QCOM,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
QQQ,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
SMH,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
SNDK,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
SNOW,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
ZS,2,2026-05-20;2026-05-19,1,2026-05-20,SCANNED_ON_MULTIPLE_DAYS_WITHIN_CURRENT_5DAY_WINDOW
