ticker,force_eligible,classification,selection_reason,selected,last_success_scan_date,last_scan_status,last_scan_run_id,attempt_scan_count,success_scan_count
PONY,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
POWL,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
PSIX,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
PSTG,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
PTGX,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
PTON,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
PUMP,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
PWR,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
PYPL,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
QCOM,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
QQQ,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
QS,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
QSR,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RBLX,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RDDT,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RERE,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RH,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RIOT,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RKT,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RNG,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
ROKU,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RSP,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RTX,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
RVMD,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SANM,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
SATS,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SCCO,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SCHW,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SE,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SEI,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SFIX,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SFM,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SHOP,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SHW,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SITM,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SMCI,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
SMH,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
SMTC,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SNDK,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
SNOW,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
SNPS,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SOLS,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SOXL,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
SOXX,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
SPOT,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
SPY,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
STG,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
STM,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
STUB,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
STX,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
TEAM,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TER,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
TEVA,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TICKERS,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TIGR,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TLN,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TQQQ,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
TSEM,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TSLA,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
TSM,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
TTD,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TTMI,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TTWO,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TWLO,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TWST,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
TXN,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
U,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
UAL,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
UBER,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
UNH,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
UPST,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
USFD,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
V,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
VECO,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
VEEV,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
VIAV,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
VIST,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
VMC,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
VRT,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
VST,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
WAB,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WDAY,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WDC,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
WHR,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WING,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WLK,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WOLF,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WULF,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WVE,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WWD,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
WYFI,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
XENE,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
XLF,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
XLK,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
XPO,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
XYZ,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
YPF,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
Z,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
ZG,FALSE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,FALSE,,SKIPPED_NO_LOCAL_DATA,V18_23B_R1_20260521_141659,1,0
ZS,FALSE,CURRENT_SUCCESS_IN_WINDOW,CURRENT_SUCCESS_IN_WINDOW,FALSE,2026-05-21,SUCCESS_LOCAL_SCAN,V18_23B_R1_20260521_141659,1,1
