ticker,universe_tier,data_depth,selected_this_run,update_attempted,update_status,update_mode,used_yfinance,cache_file,cache_exists_before,cache_exists_after,local_source_used,local_source_path,target_history_days,available_history_days,latest_price_date,latest_close,row_count_before,row_count_after,rows_added,failed_reason,runtime_deferred,updated_at
AFRM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/AFRM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/AFRM.csv,270,1262,2026-05-20,67.12000274658203,1262,1262,0,,FALSE,2026-05-27T12:58:09
APG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/APG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/APG.csv,270,1262,2026-05-20,42.040000915527344,1262,1262,0,,FALSE,2026-05-27T12:58:09
APO,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/APO.csv,TRUE,TRUE,TRUE,state/v18/price_cache/APO.csv,270,1262,2026-05-20,132.24000549316406,1262,1262,0,,FALSE,2026-05-27T12:58:09
APP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/APP.csv,TRUE,TRUE,TRUE,state/v18/price_cache/APP.csv,270,1262,2026-05-20,482.2799987792969,1262,1262,0,,FALSE,2026-05-27T12:58:09
ARGT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ARGT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ARGT.csv,270,1262,2026-05-20,90.06999969482422,1262,1262,0,,FALSE,2026-05-27T12:58:09
AXON,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/AXON.csv,TRUE,TRUE,TRUE,state/v18/price_cache/AXON.csv,270,1262,2026-05-20,398.44000244140625,1262,1262,0,,FALSE,2026-05-27T12:58:09
BABA,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/BABA.csv,TRUE,TRUE,TRUE,state/v18/price_cache/BABA.csv,270,1262,2026-05-20,134.47000122070312,1262,1262,0,,FALSE,2026-05-27T12:58:09
BALL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/BALL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/BALL.csv,270,1262,2026-05-20,56.810001373291016,1262,1262,0,,FALSE,2026-05-27T12:58:09
BIDU,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/BIDU.csv,TRUE,TRUE,TRUE,state/v18/price_cache/BIDU.csv,270,1262,2026-05-20,135.22000122070312,1262,1262,0,,FALSE,2026-05-27T12:58:09
BITF,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/BITF.csv,TRUE,TRUE,TRUE,state/v18/price_cache/BITF.csv,270,1262,2026-05-20,4.235000133514404,1262,1262,0,,FALSE,2026-05-27T12:58:09
BKNG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/BKNG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/BKNG.csv,270,1262,2026-05-20,156.9499969482422,1262,1262,0,,FALSE,2026-05-27T12:58:09
BN,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/BN.csv,TRUE,TRUE,TRUE,state/v18/price_cache/BN.csv,270,1262,2026-05-20,45.34000015258789,1262,1262,0,,FALSE,2026-05-27T12:58:09
BSX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/BSX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/BSX.csv,270,1262,2026-05-20,56.66999816894531,1262,1262,0,,FALSE,2026-05-27T12:58:09
CART,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CART.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CART.csv,270,670,2026-05-20,41.29999923706055,670,670,0,,FALSE,2026-05-27T12:58:09
CDNS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CDNS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CDNS.csv,270,1262,2026-05-20,350.8900146484375,1262,1262,0,,FALSE,2026-05-27T12:58:09
CHPT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CHPT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CHPT.csv,270,1262,2026-05-20,6.230000019073486,1262,1262,0,,FALSE,2026-05-27T12:58:09
CHRW,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CHRW.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CHRW.csv,270,1262,2026-05-20,180.63999938964844,1262,1262,0,,FALSE,2026-05-27T12:58:09
CLF,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CLF.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CLF.csv,270,1262,2026-05-20,10.34000015258789,1262,1262,0,,FALSE,2026-05-27T12:58:09
CLSK,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CLSK.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CLSK.csv,270,1262,2026-05-20,15.399999618530273,1262,1262,0,,FALSE,2026-05-27T12:58:09
CMG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CMG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CMG.csv,270,1262,2026-05-20,32.959999084472656,1262,1262,0,,FALSE,2026-05-27T12:58:09
ENTG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ENTG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ENTG.csv,270,1420,2026-05-15,133.3800048828125,1420,1420,0,,FALSE,2026-05-27T12:58:09
ETN,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ETN.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ETN.csv,270,1420,2026-05-15,398.5150146484375,1420,1420,0,,FALSE,2026-05-27T12:58:09
JBL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/JBL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/JBL.csv,270,1420,2026-05-15,343.2699890136719,1420,1420,0,,FALSE,2026-05-27T12:58:09
LPLA,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/LPLA.csv,TRUE,TRUE,TRUE,state/v18/price_cache/LPLA.csv,270,1262,2026-05-20,283.8299865722656,1262,1262,0,,FALSE,2026-05-27T12:58:09
LSCC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/LSCC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/LSCC.csv,270,1262,2026-05-20,138.74000549316406,1262,1262,0,,FALSE,2026-05-27T12:58:09
LYB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/LYB.csv,TRUE,TRUE,TRUE,state/v18/price_cache/LYB.csv,270,1262,2026-05-20,71.30000305175781,1262,1262,0,,FALSE,2026-05-27T12:58:09
LYFT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/LYFT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/LYFT.csv,270,1262,2026-05-20,13.350000381469727,1262,1262,0,,FALSE,2026-05-27T12:58:10
MA,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MA.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MA.csv,270,1262,2026-05-20,498.0400085449219,1262,1262,0,,FALSE,2026-05-27T12:58:10
MCK,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MCK.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MCK.csv,270,1262,2026-05-20,754.6799926757812,1262,1262,0,,FALSE,2026-05-27T12:58:10
MELI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MELI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MELI.csv,270,1262,2026-05-20,1651.199951171875,1262,1262,0,,FALSE,2026-05-27T12:58:10
MOH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MOH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MOH.csv,270,1262,2026-05-20,182.24000549316406,1262,1262,0,,FALSE,2026-05-27T12:58:10
MPLX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MPLX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MPLX.csv,270,1262,2026-05-20,55.439998626708984,1262,1262,0,,FALSE,2026-05-27T12:58:10
MTSI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MTSI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MTSI.csv,270,1262,2026-05-20,375.7099914550781,1262,1262,0,,FALSE,2026-05-27T12:58:10
NAMS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NAMS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NAMS.csv,270,1262,2026-05-20,35.75,1262,1262,0,,FALSE,2026-05-27T12:58:10
NFLX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NFLX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NFLX.csv,270,1262,2026-05-20,88.08999633789062,1262,1262,0,,FALSE,2026-05-27T12:58:10
NI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NI.csv,270,1262,2026-05-20,47.02000045776367,1262,1262,0,,FALSE,2026-05-27T12:58:10
NRG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NRG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NRG.csv,270,1262,2026-05-20,133.97999572753906,1262,1262,0,,FALSE,2026-05-27T12:58:10
NTRA,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NTRA.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NTRA.csv,270,1262,2026-05-20,204.9199981689453,1262,1262,0,,FALSE,2026-05-27T12:58:10
NU,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NU.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NU.csv,270,1115,2026-05-20,12.789999961853027,1115,1115,0,,FALSE,2026-05-27T12:58:10
NUVB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NUVB.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NUVB.csv,270,1262,2026-05-20,4.510000228881836,1262,1262,0,,FALSE,2026-05-27T12:58:10
VST,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/VST.csv,TRUE,TRUE,TRUE,state/v18/price_cache/VST.csv,270,1420,2026-05-15,138.9499969482422,1420,1420,0,,FALSE,2026-05-27T12:58:10
ZS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ZS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ZS.csv,270,1420,2026-05-15,157.75,1420,1420,0,,FALSE,2026-05-27T12:58:10
CRDO,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CRDO.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CRDO.csv,270,1079,2026-05-15,175.77000427246094,1079,1079,0,,FALSE,2026-05-27T12:58:10
INTC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/INTC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/INTC.csv,270,1420,2026-05-15,108.62000274658203,1420,1420,0,,FALSE,2026-05-27T12:58:10
MKSI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MKSI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MKSI.csv,270,1420,2026-05-15,303.0,1420,1420,0,,FALSE,2026-05-27T12:58:10
SNDK,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SNDK.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SNDK.csv,270,315,2026-05-15,1412.0699462890625,315,315,0,,FALSE,2026-05-27T12:58:10
STX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/STX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/STX.csv,270,1420,2026-05-15,794.3200073242188,1420,1420,0,,FALSE,2026-05-27T12:58:10
VRT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/VRT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/VRT.csv,270,1420,2026-05-15,370.9599914550781,1420,1420,0,,FALSE,2026-05-27T12:58:10
WDC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/WDC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/WDC.csv,270,1420,2026-05-15,482.9549865722656,1420,1420,0,,FALSE,2026-05-27T12:58:10
CLS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CLS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CLS.csv,270,1420,2026-05-15,363.4599914550781,1420,1420,0,,FALSE,2026-05-27T12:58:10
CRM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CRM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CRM.csv,270,1420,2026-05-15,173.23500061035156,1420,1420,0,,FALSE,2026-05-27T12:58:10
D,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/D.csv,TRUE,TRUE,TRUE,state/v18/price_cache/D.csv,270,1420,2026-05-15,62.15800094604492,1420,1420,0,,FALSE,2026-05-27T12:58:10
ECL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ECL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ECL.csv,270,1420,2026-05-15,247.6300048828125,1420,1420,0,,FALSE,2026-05-27T12:58:10
ETR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ETR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ETR.csv,270,1420,2026-05-15,110.2699966430664,1420,1420,0,,FALSE,2026-05-27T12:58:10
FLR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FLR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FLR.csv,270,1420,2026-05-15,44.935001373291016,1420,1420,0,,FALSE,2026-05-27T12:58:10
GEV,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GEV.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GEV.csv,270,536,2026-05-15,1050.6998291015625,536,536,0,,FALSE,2026-05-27T12:58:10
HUBB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/HUBB.csv,TRUE,TRUE,TRUE,state/v18/price_cache/HUBB.csv,270,1420,2026-05-15,480.8500061035156,1420,1420,0,,FALSE,2026-05-27T12:58:10
IREN,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/IREN.csv,TRUE,TRUE,TRUE,state/v18/price_cache/IREN.csv,270,1127,2026-05-15,54.290000915527344,1127,1127,0,,FALSE,2026-05-27T12:58:10
KLAC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KLAC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KLAC.csv,270,1420,2026-05-15,1840.050048828125,1420,1420,0,,FALSE,2026-05-27T12:58:10
LRCX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/LRCX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/LRCX.csv,270,1420,2026-05-15,286.6300048828125,1420,1420,0,,FALSE,2026-05-27T12:58:10
MDB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MDB.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MDB.csv,270,1420,2026-05-15,309.8800048828125,1420,1420,0,,FALSE,2026-05-27T12:58:10
META,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/META.csv,TRUE,TRUE,TRUE,state/v18/price_cache/META.csv,270,1420,2026-05-15,612.49951171875,1420,1420,0,,FALSE,2026-05-27T12:58:10
MSFT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MSFT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MSFT.csv,270,1420,2026-05-15,420.91009521484375,1420,1420,0,,FALSE,2026-05-27T12:58:10
NET,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NET.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NET.csv,270,1420,2026-05-15,197.7550048828125,1420,1420,0,,FALSE,2026-05-27T12:58:10
NOW,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NOW.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NOW.csv,270,1420,2026-05-15,94.43499755859375,1420,1420,0,,FALSE,2026-05-27T12:58:10
NTAP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NTAP.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NTAP.csv,270,1420,2026-05-15,119.33000183105469,1420,1420,0,,FALSE,2026-05-27T12:58:10
NVDA,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NVDA.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NVDA.csv,270,1420,2026-05-15,228.30999755859375,1420,1420,0,,FALSE,2026-05-27T12:58:10
ON,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ON.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ON.csv,270,1420,2026-05-15,113.79000091552734,1420,1420,0,,FALSE,2026-05-27T12:58:10
ORCL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ORCL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ORCL.csv,270,1420,2026-05-15,192.39999389648438,1420,1420,0,,FALSE,2026-05-27T12:58:10
PANW,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PANW.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PANW.csv,270,1420,2026-05-15,238.7949981689453,1420,1420,0,,FALSE,2026-05-27T12:58:10
PLTR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PLTR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PLTR.csv,270,1413,2026-05-15,133.52000427246094,1413,1413,0,,FALSE,2026-05-27T12:58:10
QCOM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/QCOM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/QCOM.csv,270,1420,2026-05-15,199.65499877929688,1420,1420,0,,FALSE,2026-05-27T12:58:10
QQQ,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/QQQ.csv,TRUE,TRUE,TRUE,state/v18/price_cache/QQQ.csv,270,1420,2026-05-15,710.4000244140625,1420,1420,0,,FALSE,2026-05-27T12:58:10
SMH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SMH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SMH.csv,270,1420,2026-05-15,560.469970703125,1420,1420,0,,FALSE,2026-05-27T12:58:10
SNOW,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SNOW.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SNOW.csv,270,1420,2026-05-15,157.0749969482422,1420,1420,0,,FALSE,2026-05-27T12:58:10
SPY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SPY.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SPY.csv,270,1420,2026-05-15,740.1525268554688,1420,1420,0,,FALSE,2026-05-27T12:58:10
TER,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/TER.csv,TRUE,TRUE,TRUE,state/v18/price_cache/TER.csv,270,1420,2026-05-15,345.1300048828125,1420,1420,0,,FALSE,2026-05-27T12:58:10
TSLA,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/TSLA.csv,TRUE,TRUE,TRUE,state/v18/price_cache/TSLA.csv,270,1420,2026-05-15,425.57501220703125,1420,1420,0,,FALSE,2026-05-27T12:58:10
TSM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/TSM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/TSM.csv,270,1420,2026-05-15,406.5849914550781,1420,1420,0,,FALSE,2026-05-27T12:58:10
