Date,F006_SHORT_REV_5D__LONG_ONLY_TOPN,F006_SHORT_REV_5D__LONG_SHORT_SPREAD,F007_PULLBACK_IN_UPTREND__LONG_ONLY_TOPN,F007_PULLBACK_IN_UPTREND__LONG_SHORT_SPREAD,F008_VOLUME_ABNORMAL_5_20__LONG_ONLY_TOPN,F008_VOLUME_ABNORMAL_5_20__LONG_SHORT_SPREAD,F009_VOLUME_PRICE_CONFIRM__LONG_ONLY_TOPN,F009_VOLUME_PRICE_CONFIRM__LONG_SHORT_SPREAD,F011_TS_MOMENTUM_60_120__LONG_ONLY_TOPN,F011_TS_MOMENTUM_60_120__LONG_SHORT_SPREAD,F010_XSEC_COMPOSITE_RANK__LONG_ONLY_TOPN,F010_XSEC_COMPOSITE_RANK__LONG_SHORT_SPREAD
2023-03-24,0.0005251142384498572,0.03189555183876725,0.0,0.0,-0.031991978281379826,-0.032846194016564724,-0.025385876762844126,-0.0296573582432022,0.0,0.0,0.0,0.0
2023-03-27,0.0021604232789402713,0.03195254355147995,0.0,0.0,-0.0255873751742424,-0.018030921013356172,-0.02544991352714953,-0.03511654836277106,0.0,0.0,0.0,0.0
2023-03-28,0.002120679053989227,0.017060958835903865,0.0,0.0,-0.019323687050627363,-0.025008761543921336,-0.02492676143303648,-0.026589336736111614,0.0,0.0,0.0,0.0
2023-03-29,0.030019404754456882,-0.029323121963674415,0.0,0.0,0.05100302736475401,0.03352200031776768,0.04647676510676288,0.01713213848265989,0.0,0.0,0.0,0.0
2023-03-30,0.007218692857905018,0.0060153523862199075,-0.0007021800113139443,-0.015205232361567685,0.006096558406223556,-0.001597602116416701,0.003004309290548924,-0.007502950816475306,0.0,0.0,0.0,0.0
2023-03-31,0.0066971839435237485,-0.012677617841672867,0.012205363230024826,-0.01183574858534665,0.007330421107808682,-0.01923396532499446,0.0028006446735314625,-0.023332626558097654,0.0,0.0,0.0,0.0
2023-04-03,0.007635059591417029,0.00888342151496715,0.0014261758825933717,0.0055887590873671235,-0.010784587157584501,-0.007087226891229128,0.0013729864049025543,0.004628784797351671,0.0,0.0,0.0,0.0
2023-04-04,-0.0204436938087505,-0.007690190426237352,-0.027779423661165828,-0.007934311916267065,-0.020611658553787316,0.007431055887431105,-0.024987013555844408,0.0217915030620224,0.0,0.0,0.0,0.0
2023-04-05,-0.031601961305422845,-0.024611238246710843,-0.03431552125560993,-0.023205359237154576,-0.02425347421496564,0.0052041412731261075,-0.03064867575723639,-0.000641674660192838,0.0,0.0,0.0,0.0
2023-04-06,0.007566412077614728,0.02356045893094887,0.012091117590932832,0.020715629516542402,0.003807034391051338,0.007971821102978501,0.007397200500462843,0.021338253814941404,0.0,0.0,0.0,0.0
2023-04-10,0.028724864046530862,0.017929091745659688,0.03955441994768568,0.021845889370503958,0.03710519309935758,0.016869759551307827,0.013800117442100615,-0.014984813960000641,0.0,0.0,0.0,0.0
2023-04-11,-0.00576694359218597,0.0026713530325801482,0.010707023979503193,0.015551363258076704,-0.019972822921905067,-0.013694921614698442,0.00957051745889942,0.01098464875503372,0.0,0.0,0.0,0.0
2023-04-12,-0.020841264067164734,-0.010572357040985757,-0.035604232466137156,-0.02867571348980902,-0.009988135987756264,0.00233312700776197,-0.02082985796042671,-0.014849170601900288,0.0,0.0,0.0,0.0
2023-04-13,0.013887112478058605,-0.0132845170692294,0.04816889724582582,0.038702255305416405,0.02904216800279178,0.009193584213641139,0.045510916179811865,0.040339164697102074,0.0,0.0,0.0,0.0
2023-04-14,-0.009561464131593412,-0.013973755935958359,0.009247753381480654,0.013800526683301905,-0.02157016593914369,-0.019504609473599163,0.013734020112594093,0.017825267556516464,0.0,0.0,0.0,0.0
2023-04-17,-0.000394870209635541,0.001745336572217501,-0.005499279635006782,-0.014501431447745405,-0.014490359261401199,-0.0174389716093029,-0.012522272620346771,-0.016606386030100957,0.0,0.0,0.0,0.0
2023-04-18,-0.009977735851106607,-0.025974323152625226,0.008510708996203632,0.011135122027753621,0.005157065162873942,0.003742345707556884,0.0141936872031606,0.023791703014186517,0.0,0.0,0.0,0.0
2023-04-19,-0.009217864340489934,0.02988782165775748,-0.024164947401798868,-0.008208085954999653,-0.032523867827642806,-0.01760010473669219,-0.035071812115299875,-0.028349388368341014,0.0,0.0,0.0,0.0
2023-04-20,0.015692158947698785,0.03643928677654256,-0.026183878637676173,-0.011838198944168508,-0.020513793071497,-0.009753603090645258,-0.027785653003984667,-0.034923003611519246,0.0,0.0,0.0,0.0
2023-04-21,0.003833050678580663,0.007115256902862156,0.006312877746524363,0.009269947583901879,-0.006680087950700616,-0.008250201773786107,-0.0011435038858854554,-0.005175194276612862,0.0,0.0,0.0,0.0
2023-04-24,-0.01734631333666927,-0.012168004539816372,-0.012781087441264539,-0.013396373015732056,-0.0011870826694809877,0.00406214872114964,-0.0020832515691838176,-0.006364731748501523,0.0,0.0,0.0,0.0
2023-04-25,-0.022889729486394464,0.008963808897971293,-0.02417342832387021,0.016050836695428373,-0.025171655721672806,-0.003609881873085763,-0.025511634473208436,0.008029690906302046,0.0,0.0,0.0,0.0
2023-04-26,0.005872288770670076,-0.012478612448540892,0.028375508239741512,0.012706710053375193,-0.0019083988889305955,-0.011326220862829618,0.002151644184465973,-0.0037735737249706925,0.0,0.0,0.0,0.0
2023-04-27,0.012826724158619941,-0.016851796538575135,0.025993812319364644,0.011918562591688851,0.014100216667184253,-0.008503552380663793,0.016263554463801635,0.004236836929066691,0.0,0.0,0.0,0.0
2023-04-28,0.004259000909276535,0.002033558806102287,-0.022008665011458928,-0.02677059826832934,-0.020043572785711884,-0.03355107169600892,-0.027465190855927562,-0.043094602310993914,0.0,0.0,0.0,0.0
2023-05-01,-0.006022205818836387,-0.004102546972012171,-0.01340473040977891,-0.006509479119545825,0.0037017498152684407,0.015501496460338863,-0.018320086820877608,-0.02944075743404139,0.0,0.0,0.0,0.0
2023-05-02,-0.016346786017507497,-0.009809696079693044,-0.0009991519388920602,0.017212405907231366,3.319888331920762e-05,0.004125326018354391,0.006228514552343799,0.027031655230205433,0.0,0.0,0.0,0.0
2023-05-03,0.006662639089264811,0.02113980602435056,0.015874801662587458,0.015967821958045247,-0.008190629451816889,-0.061105649799089765,-0.008043041810515095,-0.002154010727773103,0.0,0.0,0.0,0.0
2023-05-04,-0.020951065489241985,-0.000398285009216303,-0.007005878965190283,0.007274691847187523,-0.014342298710279389,0.0014994938993164852,-0.003329037069321739,0.022408534929624392,0.0,0.0,0.0,0.0
2023-05-05,0.05955160486845903,0.037431360893291465,0.022352791242249107,-0.015908098833764567,0.028598282681116267,0.008221844109786323,0.020504188611260403,-0.03730325947343402,0.0,0.0,0.0,0.0
2023-05-08,-0.016292723425396647,-0.013259588900952394,-0.007011717250076327,-0.019069595549997344,0.005085768447986017,0.03579812240261115,-0.010866746168174079,-0.03278255365453627,0.0,0.0,0.0,0.0
2023-05-09,0.012248621742652035,0.012680521008577517,0.02094909076728865,0.020445432818231083,0.00306762424437651,-0.020182446974059267,0.018514944138299405,-0.0020685482501227276,0.0,0.0,0.0,0.0
2023-05-10,0.017673879680831076,0.007224461246474512,0.027366101725526316,0.019620191193603687,0.02057739207975624,0.0054160583613156905,0.020720786094190327,-0.0024918884269717325,0.0,0.0,0.0,0.0
2023-05-11,-0.03135519954258076,-0.05112179684577959,-0.022041247915786637,-0.0035891940486469697,-0.010327648902218224,0.021641345900548867,-0.01014148384555298,0.0040514837918985466,0.0,0.0,0.0,0.0
2023-05-12,-0.0005066626224245038,0.008036202258655098,0.004656913586571167,0.01666954547095164,-0.016995553816580154,-0.014321080032934747,0.006231818652092735,0.016933472470382297,0.0,0.0,0.0,0.0
2023-05-15,0.04304913383696827,0.015780617045202318,0.03222597634511081,-0.00616523612785779,0.016445505875240553,-0.011153844846556493,0.018468113688554298,-0.025459956915367968,0.0,0.0,0.0,0.0
2023-05-16,-0.011913145978772587,-0.013968923459333139,0.003759836651605719,2.704442492226268e-05,-0.001593207023453047,-0.007367644694953334,-0.001666841100463468,0.0055071507623341565,0.0,0.0,0.0,0.0
2023-05-17,0.02760794460228935,0.0015714337522019898,0.014030451706385595,-0.023964810243686907,0.03354719233636529,0.0007376856045734018,0.03281308428772567,0.0036927497428428154,0.0,0.0,0.0,0.0
2023-05-18,4.467293446102109e-05,-0.04986593424108863,0.014345653570945315,-0.030392243947490936,0.03174865621723848,-0.004104255000875299,0.04570326216016909,0.04435653468010309,0.0,0.0,0.0,0.0
2023-05-19,-0.001869039956321027,0.011166251303003194,-0.013506280828010317,-0.007523844644728578,-0.0012855654540375478,-0.00486996349142686,-0.01498074564525298,-0.015017313989760441,0.0,0.0,0.0,0.0
2023-05-22,-0.0012560323094726392,-0.011081329205820518,0.005554860329177579,-0.016534526652306956,0.002937454525171769,-0.0033160744508467293,0.012924662505830579,-0.0035863136254472103,0.0,0.0,0.0,0.0
2023-05-23,-0.009035712672395158,-0.004194793376541498,-0.01786785078032506,-0.01849849742104889,-0.01164465196165947,-0.0011696423037546927,-0.0037032834921184475,0.0026657709789963185,0.0,0.0,0.0,0.0
2023-05-24,-0.001702863563630319,0.016527549763376028,0.0006460877392989498,0.027464524338025265,-0.01487261084713697,-0.0005021963866212672,-0.0018852611632642297,0.012376959776326923,0.0,0.0,0.0,0.0
2023-05-25,0.0036624066571088964,-0.07765361316420853,0.06925143154544244,0.03516656717690513,0.073655405323397,0.049383088090110466,0.04576523953287135,0.033312108053340506,0.0,0.0,0.0,0.0
2023-05-26,0.00589199746785174,-0.09772069231902497,0.029507587332325245,-0.054110382751441435,0.0823112422141492,0.05027676392970127,0.05022224000509093,0.00742872474952333,0.0,0.0,0.0,0.0
2023-05-30,0.016523490254841518,-0.0002926229712090058,0.031140497800366467,0.021808069027794724,0.01576229957410423,0.0017668370368320706,0.012561846819782799,-0.002041749515670018,0.020244068301632594,0.009190973137842031,0.011626560251850096,0.012356615505102583
2023-05-31,0.008222365071955484,0.05613570344227561,-0.003115533620347264,0.02594169939137752,-0.03303190399944757,-0.026633456584336947,-0.03534840756304219,-0.031643466018589486,-0.025739562377146065,-0.013207522740514187,-0.012004628297401143,0.007277398669736003
2023-06-01,0.0010071373409407782,-0.04094240804221831,0.010463239036554616,-0.03672994164884445,0.014607697607918982,-0.00040766002916181636,0.03487549289206272,0.03186132766971018,0.018766638087549924,0.0138585267569989,0.008568937540628919,-0.0021384151241370403
2023-06-02,0.0318694523873946,0.018068040515929144,0.038581558687040135,0.013186659292241356,0.017848124883373565,0.0025196428292079687,0.012256486160399507,-0.00707192637688263,-0.00011356046364097128,-0.03135215540458073,0.004592966720457071,-0.015606974667691498
2023-06-05,-0.01803353993043142,0.0014402135996730062,-0.01457210435381947,-0.0019536953304799855,-0.011397064046891853,0.0005214781605619462,-0.012370502627274883,0.006137938927112051,-0.019343140602345592,-0.010921601792352298,0.0012056904046625514,0.018710495312198015
2023-06-06,0.03070884775596865,0.014523252740942037,0.022499340553003833,-0.001847257374936006,0.024149020442406254,0.008104639708679574,0.010557027580258652,-0.03351660105725252,0.019148893018317726,0.005548075999725559,0.02202992041649851,-0.0018567851252694733
2023-06-07,-0.0010971902973283209,0.024987143204348364,-0.023817557645027368,-0.030761811526356066,0.0024819057295981887,-0.008881296161784466,-0.02126630893967281,-0.03447003264431718,-0.02252865161417678,-0.041668523828584304,-0.014930702251236029,-0.03334147072800445
2023-06-08,0.007147299681555384,-0.009766497848201106,0.020717914573708487,0.02207687670541071,0.0101822725393936,0.014575229101905986,0.018346960366667043,0.017029365081744643,0.025348556050894366,0.032140965606683114,0.02693383048105271,0.030776228725600187
2023-06-09,0.009166989551156357,-0.0005049101156224475,0.009999984298066644,0.004135636430357726,0.0008267439387403482,0.0012717161482001635,0.00936289705338621,0.010186383305588777,0.008951097520608787,0.010672017392034118,0.009878147819913643,0.008011092565020951
2023-06-12,0.062410193033875974,0.03896621732823663,0.030496240390085416,-0.01408909301676153,0.018399178573264747,-0.013254133036190458,0.023452438891311513,-0.018682197286019123,0.030412984635474188,-0.021873364082229937,0.039387640784697864,0.019606285266535683
2023-06-13,0.009113515474566295,-0.021487789791746655,0.012564818380571574,-0.022330806929309714,0.006462774395818372,-0.005965823400099913,0.010842503133942197,0.004241362586408096,0.006010824037651675,-0.024438041455859996,0.0016982575049519642,-0.012271429411622379
2023-06-14,0.007950485019928667,0.006370098537754509,0.010341538853768019,0.006444176881849184,0.010326814977908085,0.0051815975931496,-0.001091909721247297,-0.00365594056400087,0.007039477359769708,0.004806736283076652,0.008951847366342691,0.005536544844293692
2023-06-15,0.0236215001395086,0.031299098127090426,-0.0003612952378590819,-0.009219019995054721,0.0053286917396823345,0.0015422078977479943,0.0038445522160799324,-0.004659719170914678,-0.0016415925414350998,-0.013670951949305017,0.0022600274641178092,-0.005739316430913122
2023-06-16,-0.019575042107540654,-0.06594956070608671,0.008170506346088537,-0.050399910491165746,0.0008304410304170058,0.0067382571290831375,-0.011422561491334183,-0.008651997734839668,0.011533183893832486,-0.04130303402475492,0.010595759325204922,0.00679149703449672
2023-06-20,-0.00950972395849995,-0.01801468466010487,0.004456769803550979,0.008869107231879598,-0.014712011159406044,-0.007210344527996042,-0.006923991514128103,-0.028196011776471148,0.01102865871966936,0.02759086996743616,-0.004006506320797553,-0.003568897092614908
2023-06-21,-0.014649225462549719,0.015275893822659863,-0.01995593452422828,0.010635251980914159,-0.015501186213135822,0.020584531594216762,-0.041436139159843746,-0.0325648449308894,-0.03446125010323735,-0.027706014348021855,-0.015720695117021823,-0.007576376444976859
2023-06-22,0.011598191347466646,-0.014897662960474034,0.00928514012221814,0.0017969767189267793,0.008763606337477515,0.0008660987167367759,0.013970514622560437,0.010331286077572822,0.014995494075866735,0.017773701703123,0.011348424609790587,0.011753669095807518
2023-06-23,-0.019605154137393197,-0.00402195690761823,-0.015581557743148577,0.006584029908737934,-0.013925324523048777,0.004530393128420296,-0.018367964923193363,-0.002117610725908747,-0.016181282710463308,0.0034482920848584965,-0.017766849938856556,-0.004495967779335975
2023-06-26,-0.005579299830963591,0.01873588103084539,-0.014205153958515848,-0.01239684188612449,-0.0009854049322343902,0.009379239244029947,-0.01556821236742372,-0.010878960353175204,-0.029312425486758897,-0.03636814449432347,-0.010549438918735965,-0.009903229937618597
