factor,strategy_type,lookback_days,start_date,end_date,top_n,hold_days,cost_bps,universe_source,raw_universe_count,available_ticker_count,missing_ticker_count,daily_count,total_return,cagr,ann_vol,sharpe_0rf,max_drawdown,hit_rate,bench_cagr,excess_cagr_vs_bench,corr_vs_bench,avg_turnover,rebalance_count,avg_holding_names,config_rank
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,26.71510719513744,1.6350710566505389,0.5621461535921655,2.003122146400426,-0.38196710653581545,0.5543981481481481,0.308995552174155,1.326075504476384,0.6792625075879776,0.75,286,5.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,17.889373377553238,1.3562974816996611,0.5655426289434307,1.8011312904432282,-0.41378876595129044,0.5138888888888888,0.308995552174155,1.0473019295255062,0.6101043717630927,0.29122137404580156,262,5.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.363780140452558,0.9201711296963779,0.5484127058995689,1.467737326107722,-0.5094373050407179,0.4988425925925926,0.308995552174155,0.611175577522223,0.602954652632518,0.15846774193548388,248,5.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.397030395485719,0.7182131460362022,0.4617469640858163,1.4016368813297566,-0.3098030962119561,0.5231481481481481,0.308995552174155,0.40921759386204726,0.6477545067982965,0.8985964912280701,285,5.0,5
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.480128929595767,0.7246933822954211,0.4950881794605746,1.3533691715723946,-0.5172503469770859,0.4976851851851852,0.308995552174155,0.41569783012126615,0.5965468786301984,0.6947580645161291,248,5.0,6
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,29.98388230919415,1.7221660816435413,0.5642657469467548,2.0606245843826785,-0.47854069021720114,0.5578703703703703,0.308995552174155,1.4131705294693864,0.6095774441120442,0.5149466192170818,281,5.0,1
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,19.083587901480616,1.3988073982114368,0.5628283973148012,1.8339580317887725,-0.394904607612386,0.5497685185185185,0.308995552174155,1.0898118460372819,0.6789661899877495,0.75,286,5.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,15.845170090605752,1.278882806681068,0.5657592120465493,1.7414392096340698,-0.41825807263783465,0.5104166666666666,0.308995552174155,0.969887254506913,0.6101069426983838,0.29122137404580156,262,5.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.831073033612238,0.8876461963718454,0.5482790400539855,1.4367356601539445,-0.5116353994379783,0.4976851851851852,0.308995552174155,0.5786506441976904,0.6028721240765511,0.15846774193548388,248,5.0,4
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.013882881752603,0.6003591994220818,0.49418190186521543,1.2033136524170633,-0.564881494463693,0.49421296296296297,0.308995552174155,0.29136364724792685,0.5965604741650403,0.6947580645161291,248,5.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,3.361907125544783,0.5366405429601004,0.46131920081092154,1.1600597238615025,-0.32664022320642083,0.5104166666666666,0.308995552174155,0.22764499078594547,0.6464601088800098,0.8985964912280701,285,5.0,6
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,20.572985951184965,1.4493855947578025,0.5649263115243968,1.8714466507393581,-0.49554847815821057,0.5520833333333334,0.308995552174155,1.1403900425836475,0.6091340564971489,0.5149466192170818,281,5.0,1
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,12.915693783186494,1.1553720750337226,0.5661814908594945,1.6418761005268587,-0.4256385770221406,0.5092592592592593,0.308995552174155,0.8463765228595677,0.6100451594678864,0.29122137404580156,262,5.0,2
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.731088485481948,1.0506443255230562,0.5642735376312892,1.5520795347779546,-0.41709619517568497,0.5405092592592593,0.308995552174155,0.7416487733489012,0.6781035048786653,0.75,286,5.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.009285402316333,0.8346286986508848,0.5480804114067159,1.3849715895013879,-0.5152784751385067,0.4976851851851852,0.308995552174155,0.5256331464767299,0.6027079312710113,0.15846774193548388,248,5.0,4
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,2.267501554901731,0.4124712253005327,0.49294711508410044,0.9514619282134517,-0.6562881659458778,0.48148148148148145,0.308995552174155,0.10347567312637773,0.5962496111670141,0.6947580645161291,248,5.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,1.3014256573281426,0.27521215569693824,0.4611104752872071,0.7556068665635445,-0.35951279424878835,0.5011574074074074,0.308995552174155,-0.03378339647721673,0.6435929125138691,0.8985964912280701,285,5.0,6
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,14.673991450305664,1.231485409759864,0.5391491717442822,1.761590492726077,-0.433939052569809,0.5474537037037037,0.308995552174155,0.922489857585709,0.6261593934137025,0.6112426035502959,169,5.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.98198138394015,1.0633402659094533,0.4933739921693332,1.718590089126784,-0.4239888557497269,0.5,0.308995552174155,0.7543447137352983,0.6352213902828687,0.7604026845637583,149,5.0,2
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.514298641628661,0.9291228889601757,0.4390195452410542,1.7164921096483432,-0.39211252622051085,0.5439814814814815,0.308995552174155,0.6201273367860207,0.6670127978206561,0.94093567251462,171,5.0,3
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.26359954149564,1.077368642885249,0.514980319583508,1.6760019852547732,-0.4366049360598516,0.5335648148148148,0.308995552174155,0.7683730907110939,0.702803238891665,0.9133720930232557,172,5.0,4
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.825026278178346,1.1046683017323184,0.5478739195371071,1.6365404010833218,-0.4995739944638934,0.49421296296296297,0.308995552174155,0.7956727495581635,0.6026875885253383,0.20738255033557046,149,5.0,5
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.401265475932165,1.0841433389771518,0.5616761272508172,1.5914537628940788,-0.5011680195528847,0.5150462962962963,0.308995552174155,0.7751477868029968,0.606744017340396,0.36496815286624207,157,5.0,6
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,12.430040286676565,1.1331556723973635,0.5391287211682508,1.6778299311261704,-0.4370162747695001,0.5462962962962963,0.308995552174155,0.8241601202232085,0.6259553271776835,0.6112426035502959,169,5.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.111959975178662,0.9637082953526395,0.49344392148904825,1.6178918584426227,-0.428275380015564,0.49537037037037035,0.308995552174155,0.6547127431784845,0.6350247170927484,0.7604026845637583,149,5.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.24662474860074,1.0765295695673163,0.5478217741574614,1.6120189004545078,-0.5012408928637826,0.4930555555555556,0.308995552174155,0.7675340173931613,0.6026464466991412,0.20738255033557046,149,5.0,3
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.477079467676613,0.798202093560781,0.4390331875064336,1.5561006658014025,-0.40041139346616605,0.5358796296296297,0.308995552174155,0.489206541386626,0.666977545603662,0.94093567251462,171,5.0,4
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.379975639810766,1.032549925420159,0.5617744749799368,1.5465509291288375,-0.5047751889916547,0.5115740740740741,0.308995552174155,0.7235543732460041,0.6066042344317002,0.36496815286624207,157,5.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.696298574477998,0.9398139470118061,0.5148649252838385,1.5428838691063813,-0.4487701517650078,0.53125,0.308995552174155,0.6308183948376511,0.7028745439153536,0.9133720930232557,172,5.0,6
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.339448142142224,1.030436022605123,0.5477583497680979,1.5710719962309725,-0.5040080431912402,0.49189814814814814,0.308995552174155,0.721440470430968,0.6025520246740111,0.20738255033557046,149,5.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.377440085848207,0.9786075037280519,0.5392486430157543,1.5377755682455627,-0.44211389165945536,0.5405092592592593,0.308995552174155,0.669611951553897,0.6254365104781605,0.6112426035502959,169,5.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.859951026108316,0.9493065302677428,0.5619986841274721,1.47158989798186,-0.5272301841170093,0.5081018518518519,0.308995552174155,0.6403109780935878,0.606306314680597,0.36496815286624207,157,5.0,3
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.617536220826913,0.8079895001029571,0.49378717843625725,1.4494591012030318,-0.43536124673114374,0.49074074074074076,0.308995552174155,0.49899394792880214,0.6344056495201224,0.7604026845637583,149,5.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.550399146411297,0.7301274551632897,0.5150085027540071,1.3200261763066088,-0.4687236625253235,0.5231481481481481,0.308995552174155,0.4211319029891347,0.7025349469293535,0.9133720930232557,172,5.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.000241881914495,0.5990880540966699,0.4394656284280997,1.2876022198709578,-0.4209241813531789,0.5289351851851852,0.308995552174155,0.2900925019225149,0.6662970435472345,0.94093567251462,171,5.0,6
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,13.222050422916018,1.1691053512344296,0.5437942223501576,1.6987908406990517,-0.4463636956615502,0.48842592592592593,0.308995552174155,0.8601097990602746,0.6237383460555074,0.27599999999999997,75,5.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.17751289915375,0.9674127638254639,0.4682746878958329,1.6828596752519869,-0.3733183777155066,0.48842592592592593,0.308995552174155,0.658417211651309,0.6245242598913969,0.7986666666666666,75,5.0,2
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.723393001382423,0.8152817403283821,0.4163800235371026,1.6404020781980055,-0.3507981443564606,0.5543981481481481,0.308995552174155,0.5062861881542271,0.691818617139269,0.9686046511627907,86,5.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.81979900269756,1.0028446497634014,0.5337941548657539,1.568518108411877,-0.44109463855700093,0.5428240740740741,0.308995552174155,0.6938490975892464,0.6420943421353866,0.7470588235294117,85,5.0,4
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.970132149431757,0.9556348449317817,0.5657133676868499,1.4717963385706574,-0.5438876676697989,0.5069444444444444,0.308995552174155,0.6466392927576268,0.6110001408450754,0.41139240506329117,79,5.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.047131578493593,0.8371529799694395,0.5155881204930847,1.4341995063118218,-0.4179727132108034,0.5069444444444444,0.308995552174155,0.5281574277952845,0.6896048569173578,0.8732558139534883,86,5.0,6
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,12.78820248040214,1.149593789188232,0.5437995517423364,1.682120537287483,-0.44786986738083057,0.48842592592592593,0.308995552174155,0.840598237014077,0.6237120164285602,0.27599999999999997,75,5.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.30338021704982,0.9165503126282779,0.4683745310380605,1.6265494571462933,-0.3773067517369977,0.48726851851851855,0.308995552174155,0.6075547604541229,0.6243857065960562,0.7986666666666666,75,5.0,2
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.81704317130356,0.7503793438596174,0.4164298594428343,1.5526910265164546,-0.3536991633887605,0.5509259259259259,0.308995552174155,0.4413837916854624,0.6912742097304896,0.9686046511627907,86,5.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.839553734979791,0.9481295122157836,0.5337535356616891,1.5165886387391108,-0.4446952347993991,0.5416666666666666,0.308995552174155,0.6391339600416286,0.6419355061437839,0.7470588235294117,85,5.0,4
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.497089937670488,0.9281045403427137,0.5656960442892432,1.4467064451020482,-0.5455307233943457,0.5046296296296297,0.308995552174155,0.6191089881685587,0.6107790130157744,0.41139240506329117,79,5.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.19480341635707,0.7781314163740376,0.5153129208327706,1.371205629250519,-0.421839072259087,0.5057870370370371,0.308995552174155,0.4691358641998826,0.6900052549855556,0.8732558139534883,86,5.0,6
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,12.093804472914874,1.1174388316284478,0.54382890585831,1.6542751487871545,-0.4503727345286761,0.48726851851851855,0.308995552174155,0.8084432794542928,0.6236446576148159,0.27599999999999997,75,5.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.008102363580585,0.8345496557451741,0.4686849668929928,1.5322813970940499,-0.3857406737015997,0.4849537037037037,0.308995552174155,0.5255541035710192,0.6239631078890372,0.7986666666666666,75,5.0,2
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.397019873804599,0.8601009353602558,0.5338126692144127,1.4296821876879682,-0.45065530431731093,0.5393518518518519,0.308995552174155,0.5511053831861008,0.6415182667975178,0.7470588235294117,85,5.0,3
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.534340718707472,0.6471287664886711,0.4167693278290938,1.4056872314684943,-0.3585149726634542,0.5486111111111112,0.308995552174155,0.33813321431451615,0.689942419715578,0.9686046511627907,86,5.0,4
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.7572683685011405,0.8830312416986865,0.5657094174048843,1.4047816283859758,-0.5482589881000943,0.5034722222222222,0.308995552174155,0.5740356895245315,0.6103648529558743,0.41139240506329117,79,5.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.968106554719984,0.6837812373445067,0.5150268020186987,1.265642018337309,-0.42823612129573074,0.5023148148148148,0.308995552174155,0.3747856851703517,0.6904421428208776,0.8732558139534883,86,5.0,6
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,12.456553018599458,1.1343830638697567,0.5173061224927191,1.7216575949209072,-0.34645958309417524,0.5127314814814815,0.308995552174155,0.8253875116956018,0.6789305533156237,0.9093023255813953,43,5.0,1
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,12.27078233857186,1.125746568993744,0.5527315071210349,1.6454092132453662,-0.46328557355848377,0.4965277777777778,0.308995552174155,0.8167510168195891,0.6218458736018243,0.3973684210526315,38,5.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,12.099343857611757,1.1177000647782251,0.5888082597302506,1.5707900302343563,-0.5700859848194113,0.5023148148148148,0.308995552174155,0.8087045126040702,0.6010078543689598,0.5425000000000001,40,5.0,3
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.676177235613599,0.739751789154367,0.4194607147538883,1.5291105005631878,-0.34305333918564396,0.5532407407407407,0.308995552174155,0.43075623698021204,0.6751840919700417,0.9372093023255813,43,5.0,4
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.936046029669156,0.759236891132347,0.4683083633034584,1.441854585752194,-0.4063080894263722,0.4849537037037037,0.308995552174155,0.45024133895819207,0.6538856217050194,0.8394736842105264,38,5.0,5
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.2572020580864995,0.707173074095599,0.5367715395658849,1.2673576896245808,-0.533526685193316,0.5416666666666666,0.308995552174155,0.39817752192144407,0.6528018851374777,0.8953488372093024,43,5.0,6
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.694062379094103,1.0983769959651006,0.5172201361925934,1.6888703736843873,-0.348433746273208,0.5115740740740741,0.308995552174155,0.7893814437909457,0.6791636999273812,0.9093023255813953,43,5.0,1
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.973130368870848,1.1117284042533626,0.5527796072176027,1.6333150725521135,-0.4650847257977033,0.4965277777777778,0.308995552174155,0.8027328520792076,0.6218193828077392,0.3973684210526315,38,5.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.679435980405989,1.0976715164613617,0.5888679356878547,1.5545088102558053,-0.5750316587589127,0.5011574074074074,0.308995552174155,0.7886759642872068,0.6009003165609355,0.5425000000000001,40,5.0,3
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,5,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.286125508290662,0.7094709393982306,0.41934384510620715,1.4874918060283637,-0.3457459313923955,0.5497685185185185,0.308995552174155,0.4004753872240756,0.6749288301448547,0.9372093023255813,43,5.0,4
