snapshot_date,ticker,signal_snapshot_id,simulation_link_key,forward_tracker_link_key,manual_feedback_link_key,recommended_research_use,ready_for_forward_return_research,ready_for_simulation_analysis,blocking_reason
2026-05-20,PSIX,V18_21B-2026-05-20-PSIX-5282C27B1839,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,PSTG,V18_21B-2026-05-20-PSTG-BB450CC1031A,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,PTGX,V18_21B-2026-05-20-PTGX-8EF4CCD66C44,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,PTON,V18_21B-2026-05-20-PTON-55A017BE7EA5,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,PUMP,V18_21B-2026-05-20-PUMP-F8C463A66151,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,PWR,V18_21B-2026-05-20-PWR-CAF440470F76,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,PYPL,V18_21B-2026-05-20-PYPL-A592D58DA1EB,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,QCOM,V18_21B-2026-05-20-QCOM-43DD7147E0E0,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,QQQ,V18_21B-2026-05-20-QQQ-4946D52EE1F4,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,QS,V18_21B-2026-05-20-QS-38DE9D1C6045,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,QSR,V18_21B-2026-05-20-QSR-1EFD71C5FEAD,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RBLX,V18_21B-2026-05-20-RBLX-770668020CA1,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RDDT,V18_21B-2026-05-20-RDDT-BB6DD8B8C963,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RERE,V18_21B-2026-05-20-RERE-188E05035115,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RH,V18_21B-2026-05-20-RH-4A2ACD5566A5,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RIOT,V18_21B-2026-05-20-RIOT-1AB29D01EB7A,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RKT,V18_21B-2026-05-20-RKT-5F0FC002A8C0,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RNG,V18_21B-2026-05-20-RNG-2127AB19BD80,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,ROKU,V18_21B-2026-05-20-ROKU-A2E91172631A,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RSP,V18_21B-2026-05-20-RSP-924C968622DB,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RTX,V18_21B-2026-05-20-RTX-F4A48BB09BEF,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,RVMD,V18_21B-2026-05-20-RVMD-81A190217CF1,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SANM,V18_21B-2026-05-20-SANM-8BFF7C6EBBA4,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,SATS,V18_21B-2026-05-20-SATS-F09739F788F6,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SCCO,V18_21B-2026-05-20-SCCO-898C83869F01,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SCHW,V18_21B-2026-05-20-SCHW-84E0B3D808DF,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SE,V18_21B-2026-05-20-SE-C29A45A2B681,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SEI,V18_21B-2026-05-20-SEI-96437B7245CE,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SFIX,V18_21B-2026-05-20-SFIX-270819B40A37,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SFM,V18_21B-2026-05-20-SFM-3EEC7368E99C,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SHOP,V18_21B-2026-05-20-SHOP-B7A5FC7AE9C4,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SHW,V18_21B-2026-05-20-SHW-DB5A67F623D3,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SITM,V18_21B-2026-05-20-SITM-F235E6909D2A,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SMCI,V18_21B-2026-05-20-SMCI-64EA72272F5B,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,SMH,V18_21B-2026-05-20-SMH-02FDB2734F76,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,SMTC,V18_21B-2026-05-20-SMTC-137EE5E7FBBA,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SNDK,V18_21B-2026-05-20-SNDK-412342F4A841,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,SNOW,V18_21B-2026-05-20-SNOW-6008DCFB9596,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,SNPS,V18_21B-2026-05-20-SNPS-09C667CDEB61,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SOLS,V18_21B-2026-05-20-SOLS-964477699129,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SOXL,V18_21B-2026-05-20-SOXL-EDC3BC085A5D,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,SOXX,V18_21B-2026-05-20-SOXX-AD5982F0D605,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,SPOT,V18_21B-2026-05-20-SPOT-E3A315F3E49D,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,SPY,V18_21B-2026-05-20-SPY-D5B5028746AF,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,STG,V18_21B-2026-05-20-STG-763A6B0DCA76,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,STM,V18_21B-2026-05-20-STM-42C8E8840F87,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,STUB,V18_21B-2026-05-20-STUB-FEF7CC89F3EE,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,STX,V18_21B-2026-05-20-STX-EED970F20C9D,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,TEAM,V18_21B-2026-05-20-TEAM-FE672A2EB473,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TER,V18_21B-2026-05-20-TER-B71C7F3AF13A,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,TEVA,V18_21B-2026-05-20-TEVA-88EB2D44EA51,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TICKER,V18_21B-2026-05-20-TICKER-EC12F43495C0,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TICKERS,V18_21B-2026-05-20-TICKERS-25A71E95EA77,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TIGR,V18_21B-2026-05-20-TIGR-00FE2276791F,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TLN,V18_21B-2026-05-20-TLN-7FFEB1BF2EC4,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TQQQ,V18_21B-2026-05-20-TQQQ-BD61F678FBF7,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,TSEM,V18_21B-2026-05-20-TSEM-8C51E70939D1,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TSLA,V18_21B-2026-05-20-TSLA-F4092AF5BF4B,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,TSM,V18_21B-2026-05-20-TSM-9F9937DBFEF6,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,TTD,V18_21B-2026-05-20-TTD-6CFF75A85587,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TTMI,V18_21B-2026-05-20-TTMI-80829D5A03C5,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TTWO,V18_21B-2026-05-20-TTWO-76D215301F1A,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TWLO,V18_21B-2026-05-20-TWLO-00BCD019006B,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TWST,V18_21B-2026-05-20-TWST-65C9E26CE7F5,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,TXN,V18_21B-2026-05-20-TXN-7176FD48E288,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,U,V18_21B-2026-05-20-U-DC5F72E436A2,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,UAL,V18_21B-2026-05-20-UAL-6527B40F463D,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,UBER,V18_21B-2026-05-20-UBER-90559F41D932,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,UNH,V18_21B-2026-05-20-UNH-5D63EEC41FB7,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,UPST,V18_21B-2026-05-20-UPST-C109C9050D12,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,USFD,V18_21B-2026-05-20-USFD-0C50DD5A2DA6,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,V,V18_21B-2026-05-20-V-7C2AEE31D04A,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,VECO,V18_21B-2026-05-20-VECO-9705B016D2A5,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,VEEV,V18_21B-2026-05-20-VEEV-955D6AE41961,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,VIAV,V18_21B-2026-05-20-VIAV-8ADBDE2252A6,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,VIST,V18_21B-2026-05-20-VIST-0FB6D395FE71,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,VMC,V18_21B-2026-05-20-VMC-D56063054E11,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,VRT,V18_21B-2026-05-20-VRT-3CD74E47399B,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,VST,V18_21B-2026-05-20-VST-999F12581E7A,simulation|2026-05-20|VST,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,TRUE,
2026-05-20,WAB,V18_21B-2026-05-20-WAB-FC9D1C193505,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WDAY,V18_21B-2026-05-20-WDAY-089BA13FEDF4,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WDC,V18_21B-2026-05-20-WDC-E3E0CFCD068E,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,WHR,V18_21B-2026-05-20-WHR-9BFB3F40C19E,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WING,V18_21B-2026-05-20-WING-6DDC7953F84A,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WLK,V18_21B-2026-05-20-WLK-F59F621F7C9D,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WOLF,V18_21B-2026-05-20-WOLF-B87FC5F07AD0,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WULF,V18_21B-2026-05-20-WULF-96D530A49726,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WVE,V18_21B-2026-05-20-WVE-3ABB781F33CF,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WWD,V18_21B-2026-05-20-WWD-6C54E40537FE,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,WYFI,V18_21B-2026-05-20-WYFI-1C8D32EDB37E,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,XENE,V18_21B-2026-05-20-XENE-0121E5C1D49F,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,XLF,V18_21B-2026-05-20-XLF-5E14EBFB3017,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,XLK,V18_21B-2026-05-20-XLK-5F1DFA9DA426,,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,FALSE,NO_SIMULATION_TRACKER_ROW
2026-05-20,XPO,V18_21B-2026-05-20-XPO-01591C74283B,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,XYZ,V18_21B-2026-05-20-XYZ-766BF3E37231,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,YPF,V18_21B-2026-05-20-YPF-4D2436725510,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,Z,V18_21B-2026-05-20-Z-563C28B15D54,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,ZG,V18_21B-2026-05-20-ZG-C4BA187EB36E,,,,REFERENCE_ONLY_PENDING_SIGNAL_COMPONENTS,FALSE,FALSE,NO_SIGNAL_COMPONENT_SCORE_AVAILABLE;NO_SIMULATION_TRACKER_ROW
2026-05-20,ZS,V18_21B-2026-05-20-ZS-072839417689,simulation|2026-05-20|ZS,,,FORWARD_RETURN_SIGNAL_EFFECTIVENESS,TRUE,TRUE,
