shadow_date,version,shadow_rank,ticker,shadow_score,shadow_factor_count,shadow_factor_ids,official_decision_impact,shadow_only,F002,v17_source,official_actionable_buy,official_worth_review_locked,official_blocked_or_locked,official_raw_text_short,official_match_flag,shadow_top30_flag,compare_bucket,official_status_bucket
2026-05-13,V18.3A,44,IREN,-0.0781912225189448,1,F002,NONE,YES,-0.0781912225189448,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,IREN 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 56.560001373291016 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 56.560001373291016 75880700.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_D,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,45,GEV,-0.0839303560733632,1,F002,NONE,YES,-0.0839303560733632,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,GEV 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 1071.97998046875 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 1071.97998046875 2096700.0 OK_LATEST_AVAILABLE ACCEPT_LA,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,46,AMZN,-0.0840126935920351,1,F002,NONE,YES,-0.0840126935920351,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,AMZN 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 265.82000732421875 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 265.82000732421875 36700000.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_D,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,47,CLS,-0.0943506881644469,1,F002,NONE,YES,-0.0943506881644469,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,CLS 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 374.0700073242188 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 374.0700073242188 1868100.0 OK_LATEST_AVAILABLE ACCEPT_,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,48,TXN,-0.1441847577936056,1,F002,NONE,YES,-0.1441847577936056,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,TXN 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 295.1700134277344 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 295.1700134277344 6427000.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,49,CSCO,-0.1744149816210313,1,F002,NONE,YES,-0.1744149816210313,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,CSCO 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 99.29000091552734 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 99.29000091552734 28783200.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DAT,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,50,AVGO,-0.1905442026907878,1,F002,NONE,YES,-0.1905442026907878,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,AVGO 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 419.2999877929688 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 419.2999877929688 18971400.0 OK_LATEST_AVAILABLE ACCEP,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,51,PANW,-0.1923895150020702,1,F002,NONE,YES,-0.1923895150020702,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,PANW 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 215.6000061035156 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 215.6000061035156 8283100.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,52,FN,-0.21854439267288,1,F002,NONE,YES,-0.21854439267288,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,FN 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 634.47998046875 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 634.47998046875 841000.0 OK_LATEST_AVAILABLE ACCEPT_LATEST,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,53,CORZ,-0.2253822259800691,1,F002,NONE,YES,-0.2253822259800691,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,CORZ 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 22.790000915527344 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 22.790000915527344 10092200.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_D,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,54,MOD,-0.2286784895536635,1,F002,NONE,YES,-0.2286784895536635,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,MOD 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 276.2699890136719 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 276.2699890136719 1097500.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,55,BTDR,-0.2363865605359546,1,F002,NONE,YES,-0.2363865605359546,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,BTDR 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 12.829999923706056 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 12.829999923706056 7546800.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DA,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,56,CRWD,-0.240096154947854,1,F002,NONE,YES,-0.240096154947854,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,CRWD 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 546.1799926757812 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 546.1799926757812 3538300.0 OK_LATEST_AVAILABLE ACCEPT,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,57,GOOGL,-0.2480242603237902,1,F002,NONE,YES,-0.2480242603237902,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,GOOGL 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 387.3500061035156 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 387.3500061035156 25946800.0 OK_LATEST_AVAILABLE ACCE,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,58,XLK,-0.2739814759226889,1,F002,NONE,YES,-0.2739814759226889,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,XLK 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 175.1999969482422 BENCHMARK_OR_CORE_ETF NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 175.1999969482422 15942100.0 OK_LATEST_AVAILABLE ,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,59,MCHP,-0.2881290045392649,1,F002,NONE,YES,-0.2881290045392649,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,MCHP 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 97.6999969482422 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 97.6999969482422 12826800.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,60,IYW,-0.3030379707596556,1,F002,NONE,YES,-0.3030379707596556,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,IYW 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 237.07000732421875 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 237.07000732421875 1236900.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DAT,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,61,KLAC,-0.3170059197398071,1,F002,NONE,YES,-0.3170059197398071,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,KLAC 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 1811.3499755859373 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 1811.3499755859373 1028800.0 OK_LATEST_AVAILABLE ACCE,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,62,LRCX,-0.3388974138648976,1,F002,NONE,YES,-0.3388974138648976,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,LRCX 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 289.239990234375 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 289.239990234375 9336500.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE 2,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,63,CIFR,-0.3574300288228952,1,F002,NONE,YES,-0.3574300288228952,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,CIFR 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 20.059999465942383 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 20.059999465942383 23421700.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_D,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,64,AMAT,-0.3697616319141673,1,F002,NONE,YES,-0.3697616319141673,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,AMAT 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 431.2000122070313 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 431.2000122070313 9304200.0 OK_LATEST_AVAILABLE ACCEPT,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,65,NXPI,-0.3851112703272863,1,F002,NONE,YES,-0.3851112703272863,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,NXPI 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 294.2300109863281 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 294.2300109863281 4790000.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,66,NVDA,-0.3903641659290865,1,F002,NONE,YES,-0.3903641659290865,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,NVDA 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 220.77999877929688 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 220.77999877929688 158666400.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,67,GNRC,-0.406113368386162,1,F002,NONE,YES,-0.406113368386162,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,GNRC 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 269.5899963378906 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 269.5899963378906 654000.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,68,MKSI,-0.4166219723821467,1,F002,NONE,YES,-0.4166219723821467,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,MKSI 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 311.7200012207031 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 311.7200012207031 1479600.0 OK_LATEST_AVAILABLE ACCEPT,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,69,QQQ,-0.4644824533282879,1,F002,NONE,YES,-0.4644824533282879,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,QQQ 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 707.239990234375 BENCHMARK_OR_CORE_ETF NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 707.239990234375 45600700.0 OK_LATEST_,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,70,ORCL,-0.4780067993768171,1,F002,NONE,YES,-0.4780067993768171,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,ORCL 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 186.8300018310547 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 186.8300018310547 22082500.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DAT,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,71,AAPL,-0.5185463840335247,1,F002,NONE,YES,-0.5185463840335247,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,AAPL 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 294.79998779296875 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 294.79998779296875 45689300.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_D,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,72,NTAP,-0.5492354383762155,1,F002,NONE,YES,-0.5492354383762155,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,NTAP 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 116.2300033569336 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 116.2300033569336 2043200.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,73,TER,-0.5527473631497977,1,F002,NONE,YES,-0.5527473631497977,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,TER 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 358.45001220703125 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 358.45001220703125 5643400.0 OK_LATEST_AVAILABLE ACCEP,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,74,PSTG,-0.5783062814228944,1,F002,NONE,YES,-0.5783062814228944,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,PSTG 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 83.33000183105469 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 83.33000183105469 4149197.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,75,CRWV,-0.5935501724669083,1,F002,NONE,YES,-0.5935501724669083,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,CRWV 2026-05-13 16:07:52 SECOND_STAGE_CANDIDATE TRUE TRUE TRUE TRUE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 107.75 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 107.75 32711100.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE 2026-05-12 OK PASS_B,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,76,ENTG,-0.6303727299603648,1,F002,NONE,YES,-0.6303727299603648,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,ENTG 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 145.30999755859375 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 145.30999755859375 2864000.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DA,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,77,TSM,-0.6751542528622502,1,F002,NONE,YES,-0.6751542528622502,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,TSM 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 397.2799987792969 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 397.2799987792969 18095900.0 OK_LATEST_AVAILABLE ACCEPT,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,78,SPY,-0.6792353810720797,1,F002,NONE,YES,-0.6792353810720797,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,SPY 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 738.1799926757812 BENCHMARK_OR_CORE_ETF NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 738.1799926757812 54087300.0 OK_LATES,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,79,ASML,-0.6841756398878326,1,F002,NONE,YES,-0.6841756398878326,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,ASML 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 1520.93994140625 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 1520.93994140625 1844400.0 OK_LATEST_AVAILABLE ACCEPT_L,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,80,ETR,-0.6912038538113164,1,F002,NONE,YES,-0.6912038538113164,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,ETR 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 112.93000030517578 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 112.93000030517578 4911000.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DAT,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,81,IGV,-0.6914127893936399,1,F002,NONE,YES,-0.6914127893936399,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,IGV 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 89.44000244140625 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 89.44000244140625 25295300.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,82,CAMT,-0.6976188263810645,1,F002,NONE,YES,-0.6976188263810645,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,CAMT 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 174.6300048828125 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 174.6300048828125 1400300.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,83,SMCI,-0.7077714435604294,1,F002,NONE,YES,-0.7077714435604294,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,SMCI 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 32.790000915527344 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 32.790000915527344 35089600.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_D,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,84,TSLA,-0.7913784438886311,1,F002,NONE,YES,-0.7913784438886311,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,TSLA 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 433.4500122070313 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 433.4500122070313 60379000.0 OK_LATEST_AVAILABLE ACCEP,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,85,ETN,-0.7931036227994954,1,F002,NONE,YES,-0.7931036227994954,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,ETN 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 401.5299987792969 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 401.5299987792969 2951200.0 OK_LATEST_AVAILABLE ACCEPT_,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,86,PLTR,-0.7994833067542944,1,F002,NONE,YES,-0.7994833067542944,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,PLTR 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 136.0 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 136.0 38497100.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE 2026-05-12 OK PASS_BAS,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,87,CEG,-0.8365041129776701,1,F002,NONE,YES,-0.8365041129776701,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,CEG 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 293.6000061035156 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 293.6000061035156 3758200.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
