snapshot_price_date,ticker,yf_ticker,baseline_close,technical_timing_score,technical_signal,bb_status,rsi_status,kdj_status,bb_percent_b,bb_bandwidth,signal_bb_squeeze,rsi_14,kdj_k,kdj_d,kdj_j,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_warning_label,vix_date,vix_close,vix_regime,signal_watch_positive,signal_pullback_watch,signal_overheat_old,signal_breakout_continuation,signal_exhaustion_risk,signal_overheat_unclassified,official_decision_impact,tracker_added_at,obs_price_date_1,obs_close_1,ret_fwd_1,completed_1,obs_price_date_3,obs_close_3,ret_fwd_3,completed_3,obs_price_date_5,obs_close_5,ret_fwd_5,completed_5,obs_price_date_10,obs_close_10,ret_fwd_10,completed_10,obs_price_date_20,obs_close_20,ret_fwd_20,completed_20
2026-05-15,GOOGL,GOOGL,396.44,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.7256,0.2801,False,69.9401,79.2557,84.2088,69.3495,0.8463,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,HPE,HPE,32.895,34.0,TECH_TIMING_NEUTRAL,BB_NEAR_UPPER,RSI_STRONG,KDJ_HIGH_DEAD_CROSS,0.9475,0.2415,False,68.4487,79.1578,81.0921,75.2891,1.2284,20,0,4,BB_UPPER_CHASE_RISK;KDJ_HIGH_DEAD_CROSS,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,HUBB,HUBB,483.25,72.0,TECH_TIMING_WATCH_POSITIVE,BB_LOWER_HALF,RSI_WEAK,KDJ_LOW_GOLDEN_CROSS,0.2003,0.2225,False,34.9398,14.8476,14.6369,15.2689,0.9823,0,22,0,NONE,2026-05-15,18.37,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ICHR,ICHR,72.5,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_HIGH_DEAD_CROSS,0.6763,0.2347,True,59.9377,80.4756,81.0671,79.2926,0.7351,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,IGV,IGV,91.26,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_GOLDEN_CROSS,0.8551,0.1158,False,63.0944,77.7024,75.8478,81.4115,0.7906,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,INTC,INTC,108.8178,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.6342,0.8587,False,62.2983,56.2958,72.6316,23.6243,0.8565,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,IRDM,IRDM,41.58,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_HIGH_DEAD_CROSS,0.6407,0.1996,False,58.8933,71.6812,75.6697,63.7043,0.7839,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,IREN,IREN,53.79,54.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.5932,0.4327,False,54.156,50.205,58.6888,33.2372,1.2483,0,0,4,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,IYW,IYW,239.4908,30.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_OVERHEAT,KDJ_HIGH_DEAD_CROSS,0.8112,0.2061,False,74.3239,89.7031,92.4555,84.1985,0.8488,20,0,0,RSI_OVERHEAT;KDJ_HIGH_DEAD_CROSS,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,JBL,JBL,341.255,50.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.4309,0.1325,True,54.1454,43.704,56.1769,18.7582,0.7715,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
