shadow_date,ticker,shadow_rank,shadow_score,shadow_factor_ids,compare_bucket,official_status_bucket,horizon_days,outcome_status,future_return,benchmark_return,excess_return,created_at,version
2026-05-14,NET,88,-0.8547435533718702,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,NET,88,-0.8547435533718702,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,NET,88,-0.8547435533718702,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,NET,88,-0.8547435533718702,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,FLR,96,-1.141513182709378,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,FLR,96,-1.141513182709378,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,FLR,96,-1.141513182709378,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,FLR,96,-1.141513182709378,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,FLR,96,-1.141513182709378,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,ZS,98,-1.1631046705286237,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,ZS,98,-1.1631046705286237,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,ZS,98,-1.1631046705286237,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,ZS,98,-1.1631046705286237,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,ZS,98,-1.1631046705286237,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,SNOW,99,-1.209540517832492,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,SNOW,99,-1.209540517832492,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,SNOW,99,-1.209540517832492,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,SNOW,99,-1.209540517832492,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,SNOW,99,-1.209540517832492,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,VST,102,-1.2947805829357606,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,VST,102,-1.2947805829357606,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,VST,102,-1.2947805829357606,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,VST,102,-1.2947805829357606,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-14,VST,102,-1.2947805829357606,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-14 23:25:37,V18.3B-R2
2026-05-15,AEHR,1,4.576891105205925,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AEHR,1,4.576891105205925,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AEHR,1,4.576891105205925,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AEHR,1,4.576891105205925,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AEHR,1,4.576891105205925,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SOXL,2,2.909204931894353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SOXL,2,2.909204931894353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SOXL,2,2.909204931894353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SOXL,2,2.909204931894353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SOXL,2,2.909204931894353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,INTC,3,2.579578621950388,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,INTC,3,2.579578621950388,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,INTC,3,2.579578621950388,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,INTC,3,2.579578621950388,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,INTC,3,2.579578621950388,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNDK,4,2.149009244467887,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNDK,4,2.149009244467887,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNDK,4,2.149009244467887,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNDK,4,2.149009244467887,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNDK,4,2.149009244467887,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MRVL,5,2.1285945151822885,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MRVL,5,2.1285945151822885,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MRVL,5,2.1285945151822885,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MRVL,5,2.1285945151822885,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MRVL,5,2.1285945151822885,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLEX,6,1.8968993476788545,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLEX,6,1.8968993476788545,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLEX,6,1.8968993476788545,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLEX,6,1.8968993476788545,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLEX,6,1.8968993476788545,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AMD,7,1.8485184073961625,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AMD,7,1.8485184073961625,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AMD,7,1.8485184073961625,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AMD,7,1.8485184073961625,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,AMD,7,1.8485184073961625,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DELL,8,1.597812048022616,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DELL,8,1.597812048022616,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DELL,8,1.597812048022616,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DELL,8,1.597812048022616,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DELL,8,1.597812048022616,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VECO,9,1.489368191878265,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VECO,9,1.489368191878265,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VECO,9,1.489368191878265,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VECO,9,1.489368191878265,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VECO,9,1.489368191878265,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,STX,10,1.3258897282054118,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,STX,10,1.3258897282054118,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,STX,10,1.3258897282054118,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,STX,10,1.3258897282054118,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,STX,10,1.3258897282054118,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ACLS,11,1.3138839635240245,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ACLS,11,1.3138839635240245,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ACLS,11,1.3138839635240245,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ACLS,11,1.3138839635240245,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ACLS,11,1.3138839635240245,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,IRDM,12,1.1545314857202704,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,IRDM,12,1.1545314857202704,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,IRDM,12,1.1545314857202704,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,IRDM,12,1.1545314857202704,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,IRDM,12,1.1545314857202704,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CIEN,13,0.9873811284029602,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CIEN,13,0.9873811284029602,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CIEN,13,0.9873811284029602,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CIEN,13,0.9873811284029602,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CIEN,13,0.9873811284029602,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BE,14,0.9599256543242896,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BE,14,0.9599256543242896,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BE,14,0.9599256543242896,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BE,14,0.9599256543242896,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BE,14,0.9599256543242896,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MU,15,0.95302214516592,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MU,15,0.95302214516592,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MU,15,0.95302214516592,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MU,15,0.95302214516592,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,MU,15,0.95302214516592,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ALAB,16,0.9141832479644556,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ALAB,16,0.9141832479644556,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ALAB,16,0.9141832479644556,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ALAB,16,0.9141832479644556,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ALAB,16,0.9141832479644556,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DDOG,17,0.8461204948191103,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DDOG,17,0.8461204948191103,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DDOG,17,0.8461204948191103,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DDOG,17,0.8461204948191103,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,DDOG,17,0.8461204948191103,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ARM,18,0.7302990639243001,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ARM,18,0.7302990639243001,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ARM,18,0.7302990639243001,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ARM,18,0.7302990639243001,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ARM,18,0.7302990639243001,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,WDC,19,0.7247634839076654,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,WDC,19,0.7247634839076654,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,WDC,19,0.7247634839076654,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,WDC,19,0.7247634839076654,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,WDC,19,0.7247634839076654,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ON,20,0.7009290981613295,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ON,20,0.7009290981613295,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ON,20,0.7009290981613295,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ON,20,0.7009290981613295,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ON,20,0.7009290981613295,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BTDR,21,0.692943028741611,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BTDR,21,0.692943028741611,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BTDR,21,0.692943028741611,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BTDR,21,0.692943028741611,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,BTDR,21,0.692943028741611,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHR,22,0.6338302174364152,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHR,22,0.6338302174364152,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHR,22,0.6338302174364152,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHR,22,0.6338302174364152,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHR,22,0.6338302174364152,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,PANW,23,0.5166843439061969,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,PANW,23,0.5166843439061969,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,PANW,23,0.5166843439061969,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,PANW,23,0.5166843439061969,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
