"snapshot_date","source_factor_file","ticker","F006_value","F007_value","F008_value","F009_value","F010_value","F011_value"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","ON","20.952381","25.862069","33.333333","73.333333","19.047619","84.761905"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","PLTR","86.666667","47.142857","9.52381","14.285714","18.095238","6.666667"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","BTDR","27.619048","25.862069","88.571429","85.714286","17.142857","53.333333"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","WDC","32.380952","25.862069","8.571429","60.0","16.190476","92.380952"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","AMD","15.238095","25.862069","34.285714","83.809524","15.238095","88.571429"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","TER","10.47619","25.862069","17.142857","82.857143","14.285714","65.714286"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","ORCL","76.190476","47.142857","5.714286","24.761905","13.333333","23.809524"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","SNDK","16.190476","25.862069","19.047619","75.238095","12.380952","100.0"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","STX","34.285714","25.862069","3.809524","51.428571","11.428571","94.285714"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","IREN","17.142857","63.218391","21.904762","74.285714","10.47619","39.047619"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","AEHR","5.714286","25.862069","20.952381","91.428571","9.52381","98.095238"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","IYW","70.47619","25.862069","1.904762","25.714286","8.571429","34.285714"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","CORZ","42.857143","25.862069","24.761905","58.095238","7.619048","55.238095"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","SANM","22.857143","25.862069","23.809524","69.52381","6.666667","66.666667"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","NXPI","35.238095","25.862069","32.380952","68.571429","5.714286","56.190476"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","VECO","39.047619","25.862069","0.952381","43.809524","4.761905","81.904762"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","QCOM","9.52381","25.862069","27.619048","88.571429","3.809524","62.857143"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","DDOG","60.952381","25.862069","11.428571","37.142857","2.857143","67.619048"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","CIFR","11.428571","25.862069","44.761905","86.666667","1.904762","37.142857"
"2026-05-27","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv","SMCI","13.333333","25.862069","49.52381","87.619048","0.952381","20.952381"
