snapshot_price_date,ticker,yf_ticker,baseline_close,technical_timing_score,technical_signal,bb_status,rsi_status,kdj_status,bb_percent_b,bb_bandwidth,signal_bb_squeeze,rsi_14,kdj_k,kdj_d,kdj_j,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_warning_label,vix_date,vix_close,vix_regime,signal_watch_positive,signal_pullback_watch,signal_overheat_old,signal_breakout_continuation,signal_exhaustion_risk,signal_overheat_unclassified,official_decision_impact,tracker_added_at,obs_price_date_1,obs_close_1,ret_fwd_1,completed_1,obs_price_date_3,obs_close_3,ret_fwd_3,completed_3,obs_price_date_5,obs_close_5,ret_fwd_5,completed_5,obs_price_date_10,obs_close_10,ret_fwd_10,completed_10,obs_price_date_20,obs_close_20,ret_fwd_20,completed_20
2026-05-15,HPE,HPE,32.825,34.0,TECH_TIMING_NEUTRAL,BB_NEAR_UPPER,RSI_STRONG,KDJ_HIGH_DEAD_CROSS,0.9399,0.2407,False,68.0379,78.7513,80.9566,74.3406,1.2317,20,0,4,BB_UPPER_CHASE_RISK;KDJ_HIGH_DEAD_CROSS,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,HUBB,HUBB,483.42,72.0,TECH_TIMING_WATCH_POSITIVE,BB_LOWER_HALF,RSI_WEAK,KDJ_LOW_GOLDEN_CROSS,0.2016,0.2224,False,35.0667,14.961,14.6748,15.5336,0.9892,0,22,0,NONE,2026-05-15,18.35,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ICHR,ICHR,72.705,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_HIGH_DEAD_CROSS,0.6879,0.2351,True,60.336,80.7949,81.1736,80.0377,0.7383,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,IGV,IGV,91.47,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_GOLDEN_CROSS,0.8724,0.1165,False,63.5221,78.9413,76.2608,84.3023,0.7941,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,INTC,INTC,108.35,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.629,0.8584,False,61.8658,55.8185,72.4725,22.5106,0.8592,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,IRDM,IRDM,41.48,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_HIGH_DEAD_CROSS,0.6291,0.1993,False,58.543,71.1444,75.4908,62.4518,0.7866,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,IREN,IREN,53.55,54.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.5831,0.4325,False,53.8478,49.7213,58.5276,32.1086,1.2513,0,0,4,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,IYW,IYW,239.275,30.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_OVERHEAT,KDJ_HIGH_DEAD_CROSS,0.8072,0.2059,False,73.9268,89.359,92.3407,83.3954,0.8502,20,0,0,RSI_OVERHEAT;KDJ_HIGH_DEAD_CROSS,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,JBL,JBL,342.1,50.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.4484,0.1324,True,54.5444,44.4608,56.4291,20.524,0.7735,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,KEYS,KEYS,351.235,50.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.5183,0.1229,False,56.3914,52.8183,69.5643,19.3265,1.11,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
