source_path,column_name,inferred_factor_family,numeric_like,non_null_count,matched_ranked_candidate_count,verification_status
outputs/v18/ops/V18_5D_CURRENT_GENERATED_OUTPUT_RETENTION_CLEANUP.csv,RankNewestFirst,UNKNOWN_SCORE_FIELD,TRUE,190,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CLEANUP_AUDIT_CURRENT.csv,risk_level,RISK,FALSE,5000,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CLEANUP_DELETE_PLAN_CURRENT.csv,risk_level,RISK,FALSE,5000,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CLEANUP_QUARANTINE_PLAN_CURRENT.csv,risk_level,RISK,FALSE,5000,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_SUMMARY.csv,value,VALUATION,TRUE,50,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,current_ranked_candidate_source_file,UNKNOWN_SCORE_FIELD,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,ranking_source_status,UNKNOWN_SCORE_FIELD,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,score_columns_present,UNKNOWN_SCORE_FIELD,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,all_ranked_candidates_have_scores,UNKNOWN_SCORE_FIELD,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,ranking_appears_score_based_or_file_order,RELATIVE_STRENGTH,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,fast_mode_prior_score_read_risk,RISK,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv,drawdown_risk,RISK,FALSE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv,avg_rank,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv,alpha_score,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv,drawdown_penalty,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv,historical_net_evidence_score,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_PROMOTION_CLUSTER.csv,drawdown_risk,RISK,FALSE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_PROMOTION_CLUSTER.csv,avg_rank,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_PROMOTION_CLUSTER.csv,alpha_score,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_PROMOTION_CLUSTER.csv,drawdown_penalty,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/promotion_merge/V18_4I_CURRENT_PROMOTION_CLUSTER.csv,historical_net_evidence_score,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_12H_CURRENT_SELL_TIMING_READ_LINK_INPUT_AUDIT.csv,status_value,VALUATION,FALSE,4,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_12H_CURRENT_SELL_TIMING_READ_LINK_SUMMARY.csv,value,VALUATION,TRUE,15,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_13A_CURRENT_UNIFIED_DAILY_INPUT_AUDIT.csv,status_value,VALUATION,FALSE,98,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_13A_CURRENT_UNIFIED_DAILY_SUMMARY.csv,value,VALUATION,FALSE,16,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_13B_CURRENT_RANKED_CANDIDATE_SUMMARY.csv,value,VALUATION,FALSE,16,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_13C_CURRENT_UNIFIED_DAILY_WITH_RANKED_CANDIDATES_INPUT_AUDIT.csv,status_value,VALUATION,FALSE,13,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_13C_CURRENT_UNIFIED_DAILY_WITH_RANKED_CANDIDATES_SUMMARY.csv,value,VALUATION,FALSE,18,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_13D_CURRENT_DAILY_COMMAND_CENTER_INPUT_AUDIT.csv,status_value,VALUATION,FALSE,11,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/read_center/V18_13D_CURRENT_DAILY_COMMAND_CENTER_SUMMARY.csv,value,VALUATION,FALSE,20,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,bb_lower_20_2,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,pullback_timing_bonus,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,technical_timing_score,TECHNICAL_LIFECYCLE,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,technical_signal,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,technical_warning_label,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,iv_rank_proxy,UNKNOWN_SCORE_FIELD,FALSE,0,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,gamma_squeeze_risk_label,RISK,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_130842.csv,bb_lower_20_2,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_130842.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_130842.csv,pullback_timing_bonus,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_130842.csv,technical_timing_score,TECHNICAL_LIFECYCLE,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_130842.csv,technical_signal,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_130842.csv,technical_warning_label,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_130842.csv,iv_rank_proxy,UNKNOWN_SCORE_FIELD,FALSE,0,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_130842.csv,gamma_squeeze_risk_label,RISK,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_131309.csv,bb_lower_20_2,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_131309.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_131309.csv,pullback_timing_bonus,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_131309.csv,technical_timing_score,TECHNICAL_LIFECYCLE,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_131309.csv,technical_signal,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_131309.csv,technical_warning_label,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_131309.csv,iv_rank_proxy,UNKNOWN_SCORE_FIELD,FALSE,0,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_131309.csv,gamma_squeeze_risk_label,RISK,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_164814.csv,bb_lower_20_2,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_164814.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_164814.csv,pullback_timing_bonus,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_164814.csv,technical_timing_score,TECHNICAL_LIFECYCLE,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_164814.csv,technical_signal,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_164814.csv,technical_warning_label,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_164814.csv,iv_rank_proxy,UNKNOWN_SCORE_FIELD,FALSE,0,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_164814.csv,gamma_squeeze_risk_label,RISK,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_212536.csv,bb_lower_20_2,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_212536.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_212536.csv,pullback_timing_bonus,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_212536.csv,technical_timing_score,TECHNICAL_LIFECYCLE,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_212536.csv,technical_signal,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_212536.csv,technical_warning_label,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_212536.csv,iv_rank_proxy,UNKNOWN_SCORE_FIELD,FALSE,0,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_212536.csv,gamma_squeeze_risk_label,RISK,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_213915.csv,bb_lower_20_2,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_213915.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_213915.csv,pullback_timing_bonus,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_213915.csv,technical_timing_score,TECHNICAL_LIFECYCLE,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_213915.csv,technical_signal,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_213915.csv,technical_warning_label,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_213915.csv,iv_rank_proxy,UNKNOWN_SCORE_FIELD,FALSE,0,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260518_213915.csv,gamma_squeeze_risk_label,RISK,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260519_105633.csv,bb_lower_20_2,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260519_105633.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260519_105633.csv,pullback_timing_bonus,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260519_105633.csv,technical_timing_score,TECHNICAL_LIFECYCLE,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260519_105633.csv,technical_signal,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260519_105633.csv,technical_warning_label,TECHNICAL_LIFECYCLE,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260519_105633.csv,iv_rank_proxy,UNKNOWN_SCORE_FIELD,FALSE,0,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing/V18_6A_TECHNICAL_TIMING_20260519_105633.csv,gamma_squeeze_risk_label,RISK,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_SIGNAL_EXCESS_SUMMARY.csv,avg_excess_vs_QQQ,RELATIVE_STRENGTH,TRUE,30,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_SIGNAL_EXCESS_SUMMARY.csv,excess_win_rate_vs_QQQ,RELATIVE_STRENGTH,TRUE,30,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_SIGNAL_EXCESS_SUMMARY.csv,avg_excess_vs_SMH,RELATIVE_STRENGTH,TRUE,30,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_SIGNAL_EXCESS_SUMMARY.csv,excess_win_rate_vs_SMH,RELATIVE_STRENGTH,TRUE,30,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_TOPN_EXCESS_STRATEGY_SUMMARY.csv,avg_excess_vs_QQQ,RELATIVE_STRENGTH,TRUE,12,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_TOPN_EXCESS_STRATEGY_SUMMARY.csv,excess_win_rate_vs_QQQ,RELATIVE_STRENGTH,TRUE,12,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_TOPN_EXCESS_STRATEGY_SUMMARY.csv,avg_excess_vs_SMH,RELATIVE_STRENGTH,TRUE,12,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_TOPN_EXCESS_STRATEGY_SUMMARY.csv,excess_win_rate_vs_SMH,RELATIVE_STRENGTH,TRUE,12,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
