factor_pack_rank,ticker,factor_pack_score,latest_price_date,latest_close,ret_5d,ret_20d,ret_60d,ret_120d,volume_ratio_5_20,F006_SHORT_REV_5D,F007_PULLBACK_IN_UPTREND,F008_VOLUME_ABNORMAL_5_20,F009_VOLUME_PRICE_CONFIRM,F010_XSEC_COMPOSITE_RANK,F011_TS_MOMENTUM_60_120,F012_TS_PULLBACK_REVERSAL,volatility_penalty,overheat_penalty,shadow_side_hint
149,APO,42.712399,2026-05-29,128.7100067138672,-0.050251,0.031578,0.098115,-0.011975,0.971014,62.56275,50.083667,31.400933,38.44378,42.712399,36.204667,50.083667,,,V18_35D_RECOMPUTE
150,ETR,42.628329,2026-05-29,109.05000305175781,-0.034699,-0.040560,0.048356,0.163821,0.657767,58.67475,44.899667,10.5178,28.886828,42.628329,40.4059,44.899667,,,V18_35D_RECOMPUTE
151,STG,42.47001,2026-05-29,6.139999866485596,0.949206,0.819798,0.349450,0.058621,1.699678,0.0,0.0,79.978533,100.0,42.47001,46.9357,0.0,,,V18_35D_RECOMPUTE
152,XPO,42.149433,2026-05-29,214.25,0.049062,-0.042158,0.044460,0.508166,0.837016,37.7345,16.979333,22.467733,27.45218,42.149433,51.7542,16.979333,,,V18_35D_RECOMPUTE
153,IBIT,42.018319,2026-05-29,41.630001068115234,-0.098332,-0.054938,0.061178,-0.184205,0.958583,74.583,66.110667,30.5722,24.556228,42.018319,29.232433,66.110667,,,V18_35D_RECOMPUTE
154,ANET,41.884335,2026-05-29,159.47000122070312,0.168878,-0.044231,0.200919,0.358001,0.860187,7.7805,0.0,24.012467,26.992178,41.884335,51.964,0.0,,,V18_35D_RECOMPUTE
155,EEM,41.862352,2026-05-29,68.5999984741211,0.018106,0.100241,0.083557,0.264749,1.27434,45.4735,27.298,51.622667,54.623519,41.862352,44.943533,27.298,,,V18_35D_RECOMPUTE
156,TTWO,41.584121,2026-05-29,224.16000366210938,-0.075400,0.063630,0.050964,-0.089040,0.973731,68.85,58.466667,31.582067,43.659751,41.584121,32.064133,58.466667,,,V18_35D_RECOMPUTE
157,SFM,41.329691,2026-05-29,82.62000274658203,-0.033797,0.132401,0.090837,-0.014199,0.864168,58.44925,44.599,24.277867,52.402785,41.329691,35.887933,44.599,,,V18_35D_RECOMPUTE
158,TSLA,41.282147,2026-05-29,435.7900085449219,-0.020697,0.110293,0.058205,0.114296,0.787734,55.17425,40.232333,19.182267,47.813591,41.282147,39.083367,40.232333,,,V18_35D_RECOMPUTE
159,IWM,40.782705,2026-05-29,290.42999267578125,0.021023,0.054116,0.097702,0.174404,1.185385,44.74425,26.325667,45.692333,44.024716,40.782705,42.403533,26.325667,,,V18_35D_RECOMPUTE
160,TEVA,40.505187,2026-05-29,35.31999969482422,0.030038,0.152742,0.045899,0.313499,0.478742,42.4905,23.320667,0.0,45.520668,40.505187,45.313267,23.320667,,,V18_35D_RECOMPUTE
161,DAL,40.329144,2026-05-29,82.4800033569336,0.152760,0.206377,0.188815,0.283336,1.173566,11.81,0.0,44.9044,73.699505,40.329144,49.0717,0.0,,,V18_35D_RECOMPUTE
162,AAPL,40.219752,2026-05-29,312.05999755859375,0.066216,0.142868,0.179454,0.149435,0.763825,33.446,11.261333,17.588333,51.521025,40.219752,44.2963,11.261333,,,V18_35D_RECOMPUTE
163,SPY,40.215737,2026-05-29,756.47998046875,0.023238,0.067389,0.097254,0.147869,0.811696,44.1905,25.587333,20.779733,42.449897,40.215737,41.5041,25.587333,,,V18_35D_RECOMPUTE
164,GS,40.075829,2026-05-29,1025.56005859375,0.058413,0.101213,0.113070,0.256798,1.191423,35.39675,13.862333,46.094867,53.431249,40.075829,45.662267,13.862333,,,V18_35D_RECOMPUTE
165,QSR,40.018292,2026-05-29,74.69999694824219,-0.015032,-0.076638,0.068822,0.031910,0.438076,53.758,38.344,0.0,27.737789,40.018292,36.691067,38.344,,,V18_35D_RECOMPUTE
166,WAB,39.691418,2026-05-29,261.1600036621094,-0.010383,-0.022092,-0.008542,0.252266,0.954941,52.59575,33.333333,30.3294,29.817241,39.691418,41.457467,33.333333,,,V18_35D_RECOMPUTE
167,CLF,39.652097,2026-05-29,13.600000381469727,0.244282,0.496150,0.260426,0.075949,0.804978,0.0,0.0,20.331867,99.898306,39.652097,44.545833,0.0,,,V18_35D_RECOMPUTE
168,CARR,39.329991,2026-05-29,63.869998931884766,-0.030510,0.036010,-0.004210,0.218661,0.466521,57.6275,33.333333,0.0,36.133237,39.329991,40.4817,33.333333,,,V18_35D_RECOMPUTE
169,SCCO,39.311505,2026-05-29,191.3000030517578,0.082136,0.070847,-0.104251,0.445012,0.612404,29.466,33.333333,7.4936,40.564498,39.311505,44.692033,33.333333,,,V18_35D_RECOMPUTE
170,DBVT,39.242379,2026-05-29,19.100000381469727,-0.027990,-0.035353,-0.112454,0.459129,0.847279,56.9975,33.333333,23.151933,28.341024,39.242379,44.889167,33.333333,,,V18_35D_RECOMPUTE
171,CLH,39.157346,2026-05-29,281.0299987792969,-0.088748,-0.094386,-0.017515,0.237581,0.973256,72.187,33.333333,31.5504,18.023043,39.157346,40.668867,33.333333,,,V18_35D_RECOMPUTE
172,AEIS,39.123388,2026-05-29,302.17999267578125,-0.123099,-0.209925,-0.107323,0.439638,1.13516,80.77475,33.333333,42.344,0.0,39.123388,44.4105,33.333333,,,V18_35D_RECOMPUTE
173,BLSH,38.978761,2026-05-29,34.90999984741211,-0.018279,-0.102801,0.112138,-0.149159,0.99958,54.56975,39.426333,33.305333,16.207029,38.978761,32.0993,39.426333,,,V18_35D_RECOMPUTE
174,LIN,38.777492,2026-05-29,497.69000244140625,-0.027284,-0.020411,-0.020816,0.220128,0.997951,56.821,33.333333,33.196733,29.93847,38.777492,39.977067,33.333333,,,V18_35D_RECOMPUTE
175,IGV,38.540579,2026-05-29,101.66000366210938,0.120962,0.177984,0.258480,0.007333,0.776002,19.7595,0.0,18.400133,56.352657,38.540579,42.193767,0.0,,,V18_35D_RECOMPUTE
176,PSTG,38.226675,2026-05-29,79.51000213623047,0.017272,0.187248,0.080446,0.029256,1.561242,45.682,27.576,70.749467,82.056574,38.226675,36.990067,27.576,,,V18_35D_RECOMPUTE
177,HLT,37.613411,2026-05-29,327.6600036621094,0.035195,-0.019804,0.045668,0.146586,0.783689,41.20125,21.601667,18.9126,30.746637,37.613411,39.7418,21.601667,,,V18_35D_RECOMPUTE
178,APH,37.610025,2026-05-29,148.75999450683594,0.214665,-0.026504,-0.015095,0.130395,0.907389,0.0,33.333333,27.159267,29.325094,37.610025,37.176667,33.333333,,,V18_35D_RECOMPUTE
179,UAL,37.580013,2026-05-29,114.80000305175781,0.236403,0.234409,-0.014000,0.125932,0.950153,0.0,33.333333,30.0102,70.454069,37.580013,37.0644,33.333333,,,V18_35D_RECOMPUTE
180,TEAM,37.496993,2026-05-29,107.61000061035156,0.230391,0.503983,0.354778,-0.280297,0.492063,0.0,0.0,0.0,74.665231,37.496993,35.816033,0.0,,,V18_35D_RECOMPUTE
181,JHX,37.032843,2026-05-29,23.280000686645508,0.182927,0.063014,-0.059394,0.193234,1.717895,4.26825,33.333333,81.193,51.375239,37.032843,37.794667,33.333333,,,V18_35D_RECOMPUTE
182,KRC,37.009375,2026-05-29,34.27000045776367,-0.014380,0.089320,0.087246,-0.204872,0.825431,53.595,38.126667,21.6954,45.621249,37.009375,29.412467,38.126667,,,V18_35D_RECOMPUTE
183,FCNCA,36.877532,2026-05-29,1990.510009765625,0.032213,0.030317,-0.005297,0.059972,1.00328,41.94675,33.333333,33.552,38.40274,36.877532,35.155833,33.333333,,,V18_35D_RECOMPUTE
184,NI,36.773125,2026-05-29,46.220001220703125,-0.025306,-0.042866,-0.006662,0.056216,0.837815,56.3265,33.333333,22.521,27.347704,36.773125,34.985133,33.333333,,,V18_35D_RECOMPUTE
185,V,36.711592,2026-05-29,326.3599853515625,0.001873,0.054747,0.030502,-0.024160,1.041121,49.53175,32.709,36.074733,42.833042,36.711592,33.544733,32.709,,,V18_35D_RECOMPUTE
186,CPAY,36.398135,2026-05-29,361.79998779296875,0.099128,0.154177,0.095534,0.233381,1.09899,25.218,0.290667,39.932667,61.573164,36.398135,44.297167,0.290667,,,V18_35D_RECOMPUTE
187,PI,36.337566,2026-05-29,151.0,0.088524,0.218626,0.229341,-0.121429,0.66957,27.869,3.825333,11.304667,57.730902,36.337566,36.9304,3.825333,,,V18_35D_RECOMPUTE
188,FWONK,36.235953,2026-05-29,90.79000091552734,-0.004168,0.023909,0.016799,-0.050711,0.860696,51.042,34.722667,24.0464,36.763063,36.235953,32.202933,34.722667,,,V18_35D_RECOMPUTE
189,PM,36.202921,2026-05-29,177.3800048828125,-0.064501,0.080268,-0.053973,0.126365,0.763109,66.12525,33.333333,17.5406,43.542206,36.202921,35.7464,33.333333,,,V18_35D_RECOMPUTE
190,LINE,36.153415,2026-05-29,44.40999984741211,0.136096,0.229172,0.096002,0.220055,0.913795,15.976,0.0,27.586333,68.236038,36.153415,43.868567,0.0,,,V18_35D_RECOMPUTE
191,OC,36.133781,2026-05-29,125.81999969482422,0.039234,0.001273,0.018950,0.127824,1.117891,40.1915,20.255333,41.192733,33.570513,36.133781,38.2258,20.255333,,,V18_35D_RECOMPUTE
192,CART,36.055994,2026-05-29,39.79999923706055,0.034572,-0.067260,0.088919,-0.056872,0.817613,41.357,21.809333,21.1742,24.167892,36.055994,34.401567,21.809333,,,V18_35D_RECOMPUTE
193,WLK,36.04757,2026-05-29,86.83000183105469,-0.019867,-0.215202,-0.134642,0.299656,0.855968,54.96675,33.333333,23.7312,2.632329,36.04757,38.8338,33.333333,,,V18_35D_RECOMPUTE
194,JCI,35.9749,2026-05-29,134.05999755859375,-0.075640,-0.054117,-0.072185,0.152808,1.054011,68.91,33.333333,36.934067,23.826681,35.9749,36.020767,33.333333,,,V18_35D_RECOMPUTE
195,MDB,35.923956,2026-05-29,335.54998779296875,0.138809,0.270493,-0.026149,0.044741,0.876808,15.29775,33.333333,25.120533,72.861738,35.923956,33.953067,33.333333,,,V18_35D_RECOMPUTE
196,META,35.905828,2026-05-29,632.510009765625,0.056190,-0.057236,-0.035308,0.064384,0.626124,35.9525,33.333333,8.408267,27.360528,35.905828,34.302533,33.333333,,,V18_35D_RECOMPUTE
197,BN,35.821646,2026-05-29,45.59000015258789,-0.040816,0.005071,0.000000,-0.021464,0.822051,60.204,33.333333,21.470067,34.028103,35.821646,32.617867,33.333333,,,V18_35D_RECOMPUTE
198,RSP,35.811391,2026-05-29,208.8300018310547,0.036069,0.033658,0.020026,0.090325,1.128936,40.98275,21.310333,41.929067,39.666288,35.811391,37.0117,21.310333,,,V18_35D_RECOMPUTE
199,BAC,35.688839,2026-05-29,51.599998474121094,0.035105,-0.016581,-0.001741,-0.026231,1.299945,41.22375,33.333333,53.329667,29.740935,35.688839,32.400933,33.333333,,,V18_35D_RECOMPUTE
200,LHX,35.673946,2026-05-29,315.17999267578125,0.024576,-0.045545,-0.075854,0.141377,0.880964,43.856,33.333333,25.3976,26.646082,35.673946,35.517433,33.333333,,,V18_35D_RECOMPUTE
201,KLAR,35.603937,2026-05-29,18.290000915527344,0.176206,0.311111,0.348820,-0.391145,0.950355,5.9485,0.0,30.023667,82.610982,35.603937,31.9225,0.0,,,V18_35D_RECOMPUTE
202,PFGC,35.564025,2026-05-29,98.19000244140625,0.023132,0.087616,0.022600,0.011538,0.599547,44.217,25.622667,6.636467,42.088318,35.564025,34.471267,25.622667,,,V18_35D_RECOMPUTE
203,NFLX,35.358749,2026-05-29,86.0199966430664,-0.010582,-0.073260,0.040145,-0.189561,0.887788,52.6455,36.860667,25.852533,22.493442,35.358749,28.3528,36.860667,,,V18_35D_RECOMPUTE
204,WWD,35.317697,2026-05-29,350.0299987792969,0.002348,-0.040882,-0.097256,0.166650,0.796764,49.413,33.333333,19.784267,27.904449,35.317697,35.646467,33.333333,,,V18_35D_RECOMPUTE
205,PLTR,35.099542,2026-05-29,156.5399932861328,0.143546,0.073000,0.157498,0.010914,0.757769,14.1135,0.0,17.1846,42.552856,35.099542,38.947067,0.0,,,V18_35D_RECOMPUTE
206,XLF,35.042313,2026-05-29,51.58000183105469,0.009393,0.003112,-0.017524,-0.032815,1.055167,47.65175,33.333333,37.011133,33.880613,35.042313,31.655367,33.333333,,,V18_35D_RECOMPUTE
207,PINS,34.979631,2026-05-29,20.049999237060547,0.029789,0.006526,0.125772,-0.232389,0.605035,42.55275,23.403667,7.002333,33.99141,34.979631,29.779433,23.403667,,,V18_35D_RECOMPUTE
208,DIS,34.851843,2026-05-29,101.83000183105469,-0.034054,-0.017559,-0.030652,-0.015469,0.906066,58.5135,33.333333,27.071067,30.681731,34.851843,31.795967,33.333333,,,V18_35D_RECOMPUTE
209,HUBB,34.524884,2026-05-29,473.6099853515625,-0.033765,-0.132948,-0.100849,0.122724,0.786478,58.44125,33.333333,19.098533,15.906554,34.524884,34.0625,33.333333,,,V18_35D_RECOMPUTE
210,ADSK,34.338042,2026-05-29,231.30999755859375,-0.010904,-0.002888,0.028913,-0.232497,0.985897,52.726,36.968,32.393133,32.858788,34.338042,26.5472,36.968,,,V18_35D_RECOMPUTE
211,CHPT,34.325356,2026-05-29,7.590000152587891,0.114537,0.088953,0.158779,-0.042875,1.110214,21.36575,0.0,40.680933,49.792811,34.325356,37.1968,0.0,,,V18_35D_RECOMPUTE
212,PGNY,34.206696,2026-05-29,25.559999465942383,0.099355,0.406714,0.148764,-0.030717,0.812006,25.16125,0.215,20.8004,88.375701,34.206696,37.268233,0.215,,,V18_35D_RECOMPUTE
213,MPLX,34.140112,2026-05-29,54.650001525878906,-0.016556,-0.017263,-0.066291,0.018829,0.619118,54.139,33.333333,7.9412,31.552028,34.140112,31.751267,33.333333,,,V18_35D_RECOMPUTE
214,EWZ,34.040031,2026-05-29,35.90999984741211,-0.032858,-0.104265,-0.092953,0.072901,1.27529,58.2145,33.333333,51.686,11.171981,34.040031,32.664933,33.333333,,,V18_35D_RECOMPUTE
215,MSFT,33.991226,2026-05-29,450.239990234375,0.091068,0.076949,0.133449,-0.046344,0.849885,27.233,2.977333,23.325667,44.232967,33.991226,36.236833,2.977333,,,V18_35D_RECOMPUTE
216,APG,33.927034,2026-05-29,41.0,-0.071137,-0.162239,-0.084004,0.045119,0.792055,67.78425,33.333333,19.470333,11.916298,33.927034,32.037167,33.333333,,,V18_35D_RECOMPUTE
217,AAL,33.68757,2026-05-29,14.640000343322754,0.152756,0.242784,0.099099,0.050969,1.243828,11.811,0.0,49.588533,83.66359,33.68757,38.3356,0.0,,,V18_35D_RECOMPUTE
