factor_pack_rank,ticker,factor_pack_score,latest_price_date,latest_close,ret_5d,ret_20d,ret_60d,ret_120d,volume_ratio_5_20,F006_SHORT_REV_5D,F007_PULLBACK_IN_UPTREND,F008_VOLUME_ABNORMAL_5_20,F009_VOLUME_PRICE_CONFIRM,F010_XSEC_COMPOSITE_RANK,F011_TS_MOMENTUM_60_120,F012_TS_PULLBACK_REVERSAL,volatility_penalty,overheat_penalty,shadow_side_hint
128,PTON,41.798217,2026-05-21,5.074999809265137,-0.02027,0.025253,0.231796,-0.244792,0.728443,55.0675,40.09,15.229533,36.399229,41.798217,32.900133,40.09,,,STAGED_R25B_RECOMPUTE
129,QSR,41.737146,2026-05-21,75.20500183105469,-0.016156,-0.074172,0.112171,0.041332,0.539603,54.039,38.718667,2.6402,26.662761,41.737146,38.4501,38.718667,,,STAGED_R25B_RECOMPUTE
130,VST,40.95,2026-05-18,136.75,-0.100625,-0.14317,-0.20107,-0.186622,1.127926,75.238095,,80.0,19.047619,40.952381,1.904762,17.142857,18.095238,1.904762,NEUTRAL_SHADOW
131,QS,40.451703,2026-05-21,7.989999771118164,-0.07093,0.078273,0.136558,-0.338576,0.734616,67.7325,56.976667,15.641067,42.916766,40.451703,26.5994,56.976667,,,STAGED_R25B_RECOMPUTE
132,ADBE,40.38,2026-05-20,253.369995,0.073283,-0.010041,-0.007054,-0.207104,1.11981,7.692308,,80.769231,94.230769,40.384615,26.923077,36.27451,42.307692,46.153846,VOLUME_UP_CONFIRM
133,ACM,40.0,2026-05-18,71.489998,-0.100755,-0.172952,-0.267012,-0.304719,1.53089,76.190476,,96.190476,10.47619,40.0,0.952381,17.142857,28.571429,0.952381,NEUTRAL_SHADOW
134,OKTA,39.44895,2026-05-21,90.19000244140625,0.11277,0.186086,0.235395,0.119538,1.047657,21.8075,0.0,36.510467,65.825717,39.44895,45.164433,0.0,,,STAGED_R25B_RECOMPUTE
135,PI,39.13207,2026-05-21,142.6199951171875,-0.013898,0.17936,0.136233,-0.174701,0.734141,53.4745,37.966,15.6094,55.279255,39.13207,32.051067,37.966,,,STAGED_R25B_RECOMPUTE
136,PM,39.116164,2026-05-21,188.8300018310547,-0.015793,0.116083,-0.005111,0.206659,0.918667,53.94825,33.333333,27.911133,51.106937,39.116164,40.0516,33.333333,,,STAGED_R25B_RECOMPUTE
137,CEG,39.05,2026-05-18,262.0,-0.124405,-0.08747,-0.108809,-0.22286,1.291098,83.809524,,92.380952,8.571429,39.047619,4.761905,17.142857,40.952381,5.714286,NEUTRAL_SHADOW
138,WAB,38.613403,2026-05-21,255.16000366210938,-0.052964,-0.053034,-0.029108,0.228207,1.070353,63.241,33.333333,38.023533,23.872483,38.613403,39.969967,33.333333,,,STAGED_R25B_RECOMPUTE
139,NVAX,38.595301,2026-05-21,8.979999542236328,-0.039572,0.10184,-0.057713,0.292086,0.747032,59.893,33.333333,16.4688,46.012956,38.595301,41.145767,33.333333,,,STAGED_R25B_RECOMPUTE
140,MA,38.46,2026-05-20,498.040009,0.015082,-0.023757,8e-05,-0.088623,0.878894,40.384615,,26.923077,61.538462,38.461538,40.384615,36.27451,9.615385,48.076923,NEUTRAL_SHADOW
141,HPE,38.1,2026-05-18,33.0,0.068999,0.186624,0.554178,0.628291,1.372487,9.52381,16.883117,93.333333,93.333333,38.095238,67.619048,17.142857,27.619048,71.428571,VOLUME_UP_CONFIRM
142,PFGC,37.551207,2026-05-21,94.55000305175781,-0.023143,0.047994,0.003183,-0.016436,0.762197,55.78575,41.047667,17.4798,39.430147,37.551207,32.891567,41.047667,,,STAGED_R25B_RECOMPUTE
143,IYW,37.14,2026-05-18,236.389999,-0.015206,0.123366,0.225715,0.245424,1.076958,34.285714,18.181818,74.285714,64.761905,37.142857,34.285714,41.904762,5.714286,40.0,NEUTRAL_SHADOW
144,DBVT,37.12921,2026-05-21,18.56999969482422,-0.064012,-0.039814,-0.164642,0.438977,0.734244,66.003,33.333333,15.616267,28.461135,37.12921,42.477833,33.333333,,,STAGED_R25B_RECOMPUTE
145,RSP,37.103167,2026-05-21,203.22000122070312,-0.00216,0.003803,-0.001768,0.066772,1.19441,50.54,33.333333,46.294,34.09039,37.103167,35.500133,33.333333,,,STAGED_R25B_RECOMPUTE
146,FCNCA,36.842606,2026-05-21,1989.47998046875,0.026802,0.006633,-0.003117,0.052718,0.954491,43.2995,33.333333,30.2994,34.388523,36.842606,34.9867,33.333333,,,STAGED_R25B_RECOMPUTE
147,WLK,36.612205,2026-05-21,88.0999984741211,-0.037474,-0.215145,-0.145407,0.361248,1.011287,59.3685,33.333333,34.0858,0.0,36.612205,40.528033,33.333333,,,STAGED_R25B_RECOMPUTE
148,ADSK,36.54,2026-05-20,243.630005,0.054538,-0.015915,0.102847,-0.172537,0.97039,19.230769,,48.076923,88.461538,36.538462,42.307692,36.27451,36.538462,63.461538,VOLUME_UP_CONFIRM
149,AMC,36.521931,2026-05-21,1.559999942779541,0.164179,-0.065868,0.344828,-0.321739,0.889458,8.95525,0.0,25.963867,23.568863,36.521931,34.102967,0.0,,,STAGED_R25B_RECOMPUTE
150,V,36.253978,2026-05-21,331.1199951171875,0.026665,0.072002,0.057925,-0.007999,1.025725,43.33375,24.445,35.048333,45.642375,36.253978,34.997533,24.445,,,STAGED_R25B_RECOMPUTE
151,IGV,36.19,2026-05-18,92.870003,0.024038,0.07613,0.149666,-0.079766,1.033136,17.142857,,63.809524,85.714286,36.190476,18.095238,17.142857,11.428571,27.619048,VOLUME_UP_CONFIRM
152,WWD,35.762391,2026-05-21,355.760009765625,-0.026409,-0.031998,-0.096092,0.193225,0.801513,56.60225,33.333333,20.100867,29.058865,35.762391,36.5711,33.333333,,,STAGED_R25B_RECOMPUTE
153,XLF,35.704221,2026-05-21,51.72999954223633,0.008579,-0.001351,-0.002699,-0.023041,1.04357,47.85525,33.333333,36.238,33.098356,35.704221,32.475333,33.333333,,,STAGED_R25B_RECOMPUTE
154,UBER,35.415384,2026-05-21,73.30500030517578,-0.018543,-0.018675,0.006522,-0.144233,0.82696,54.63575,39.514333,21.797333,30.75942,35.415384,28.742967,39.514333,,,STAGED_R25B_RECOMPUTE
155,SCCO,35.405326,2026-05-21,176.0,-0.066313,-0.024636,-0.173978,0.34693,0.755867,66.57825,33.333333,17.0578,30.229743,35.405326,39.0984,33.333333,,,STAGED_R25B_RECOMPUTE
156,PINS,35.367012,2026-05-21,18.780000686645508,-0.013137,-0.051036,0.068867,-0.265546,0.672729,53.28425,37.712333,11.515267,27.6111,35.367012,26.777367,37.712333,,,STAGED_R25B_RECOMPUTE
157,MSFT,35.24,2026-05-18,423.540009,0.026366,0.013084,0.066234,-0.10085,1.020746,15.238095,,60.952381,86.666667,35.238095,13.333333,17.142857,9.52381,16.190476,VOLUME_UP_CONFIRM
158,PGNY,35.063445,2026-05-21,24.809999465942383,0.084827,0.404075,0.16315,-0.070787,0.851269,28.79325,5.057667,23.417933,90.662754,35.063445,36.4121,5.057667,,,STAGED_R25B_RECOMPUTE
159,CART,34.62,2026-05-20,41.299999,0.033792,-0.051447,0.138055,-0.021095,0.903539,25.0,,32.692308,75.0,34.615385,65.384615,36.27451,59.615385,67.307692,VOLUME_UP_CONFIRM
160,QQQ,34.29,2026-05-18,705.880005,-0.010388,0.091359,0.160904,0.199316,1.107314,31.428571,15.584416,79.047619,68.571429,34.285714,28.571429,36.190476,1.904762,33.333333,NEUTRAL_SHADOW
161,SCHW,33.862721,2026-05-21,89.91500091552734,0.005311,0.01119,-0.057,-0.020534,0.962176,48.67225,33.333333,30.811733,35.127792,33.862721,30.748867,33.333333,,,STAGED_R25B_RECOMPUTE
162,UPST,33.797619,2026-05-21,28.850000381469727,-0.028946,-0.120963,0.014416,-0.314075,1.014627,57.2365,42.982,34.308467,12.877946,33.797619,23.3447,42.982,,,STAGED_R25B_RECOMPUTE
163,BTDR,33.33,2026-05-18,13.15,-0.001519,0.00921,0.690231,0.27794,1.280613,28.571429,41.558442,90.47619,72.380952,33.333333,52.380952,35.238095,92.380952,80.952381,NEUTRAL_SHADOW
164,CVNA,33.304029,2026-05-21,64.38999938964844,-0.073925,-0.201156,-0.03864,-0.099012,0.90998,68.48125,33.333333,27.332,2.825344,33.304029,28.744933,33.333333,,,STAGED_R25B_RECOMPUTE
165,BKNG,32.69,2026-05-20,156.949997,0.012385,-0.125139,-0.035592,-0.200253,0.926184,42.307692,,36.538462,59.615385,32.692308,25.0,36.27451,15.384615,32.692308,NEUTRAL_SHADOW
166,RTX,32.628132,2026-05-21,175.10000610351562,-0.003301,-0.023424,-0.106541,0.011028,0.892395,50.82525,33.333333,26.159667,29.849423,32.628132,30.149567,33.333333,,,STAGED_R25B_RECOMPUTE
167,ANET,32.38,2026-05-18,141.710007,0.038701,-0.150674,0.067174,0.206762,0.998863,12.380952,,57.142857,90.47619,32.380952,26.666667,17.142857,59.047619,17.142857,VOLUME_UP_CONFIRM
168,BYND,32.354505,2026-05-21,0.7889999747276306,-0.018657,-0.169474,-0.010038,-0.226471,0.462202,54.66425,33.333333,0.0,20.27813,32.354505,25.4497,33.333333,,,STAGED_R25B_RECOMPUTE
169,TEAM,32.313478,2026-05-21,83.10070037841797,0.027711,0.228937,0.135411,-0.438623,0.603599,43.07225,24.096333,6.9066,56.364357,32.313478,23.226267,24.096333,,,STAGED_R25B_RECOMPUTE
170,RERE,31.709369,2026-05-21,5.005000114440918,0.112222,0.071734,-0.180851,0.119687,2.04101,21.9445,33.333333,100.0,57.734969,31.709369,31.294533,33.333333,,,STAGED_R25B_RECOMPUTE
171,FN,31.43,2026-05-18,700.26001,0.078103,0.000357,0.282222,0.793423,1.101327,8.571429,25.974026,78.095238,92.380952,31.428571,63.809524,17.142857,73.333333,50.47619,VOLUME_UP_CONFIRM
172,USFD,31.355949,2026-05-21,81.23999786376953,-0.032396,-0.124852,-0.152691,0.032406,1.117523,58.099,33.333333,41.1682,10.07917,31.355949,29.323833,33.333333,,,STAGED_R25B_RECOMPUTE
173,SFIX,31.340945,2026-05-21,3.2249999046325684,0.040323,-0.149077,-0.034431,-0.237589,1.323302,39.91925,33.333333,54.8868,0.454351,31.340945,24.266,33.333333,,,STAGED_R25B_RECOMPUTE
174,NRG,30.77,2026-05-20,133.979996,0.022124,-0.104412,-0.271967,-0.182101,1.042425,32.692308,,71.153846,71.153846,30.769231,11.538462,36.27451,67.307692,9.615385,NEUTRAL_SHADOW
175,ON,30.48,2026-05-18,109.43,0.020422,0.278986,0.583418,1.343255,0.953715,20.0,29.87013,47.619048,82.857143,30.47619,82.857143,17.142857,63.809524,75.238095,VOLUME_UP_CONFIRM
176,UAL,30.461266,2026-05-21,96.70999908447266,0.007186,0.059836,-0.143174,-0.048036,1.017243,48.2035,33.333333,34.482867,43.477959,30.461266,26.959667,33.333333,,,STAGED_R25B_RECOMPUTE
177,PDD,30.217106,2026-05-21,96.44000244140625,0.008998,-0.013603,-0.097848,-0.167185,0.894204,47.7505,33.333333,26.280267,31.306024,30.217106,24.4989,33.333333,,,STAGED_R25B_RECOMPUTE
178,SPOT,30.198806,2026-05-21,503.5199890136719,0.1641,-0.024073,0.086859,-0.15045,0.903186,8.975,0.0,26.879067,29.709601,30.198806,31.213633,0.0,,,STAGED_R25B_RECOMPUTE
179,VMC,29.523727,2026-05-21,262.0799865722656,-0.047294,-0.104643,-0.142212,-0.111834,0.978116,61.8235,33.333333,31.8744,16.274501,29.523727,24.865133,33.333333,,,STAGED_R25B_RECOMPUTE
180,FLR,29.52,2026-05-18,44.349998,0.015106,-0.077963,-0.173962,0.107366,1.050798,21.904762,,69.52381,79.047619,29.52381,11.428571,17.142857,64.761905,4.761905,VOLUME_UP_CONFIRM
181,PYPL,29.463345,2026-05-21,44.1349983215332,-0.020093,-0.112864,-0.067308,-0.286188,0.747464,55.02325,33.333333,16.4976,19.273037,29.463345,21.550133,33.333333,,,STAGED_R25B_RECOMPUTE
182,PATH,29.225662,2026-05-21,10.364999771118164,0.071872,0.027255,0.042757,-0.237307,1.088476,32.032,9.376,39.231733,38.277736,29.225662,26.848333,9.376,,,STAGED_R25B_RECOMPUTE
183,SHW,29.224737,2026-05-21,303.8699951171875,-0.017174,-0.100071,-0.149419,-0.115088,1.071038,54.2935,33.333333,38.0692,15.470026,29.224737,24.516433,33.333333,,,STAGED_R25B_RECOMPUTE
184,HOOD,29.223797,2026-05-21,75.91999816894531,-0.059232,-0.091214,-0.020766,-0.4078,0.739224,64.808,33.333333,15.948267,22.095404,29.223797,19.0478,33.333333,,,STAGED_R25B_RECOMPUTE
185,AFRM,28.85,2026-05-20,67.120003,0.056509,0.008111,0.402131,-0.024844,0.842414,17.307692,,23.076923,82.692308,28.846154,76.923077,36.27451,55.769231,88.461538,VOLUME_UP_CONFIRM
186,PSTG,28.57,2026-05-18,77.07,-0.117586,0.133382,0.042473,-0.016713,0.996236,81.904762,,56.190476,16.190476,28.571429,16.190476,39.047619,49.52381,47.619048,NEUTRAL_SHADOW
187,CRM,27.62,2026-05-18,179.479996,0.011212,-0.036453,-0.028252,-0.206467,0.957129,24.761905,,48.571429,77.142857,27.619048,8.571429,17.142857,32.380952,9.52381,VOLUME_UP_CONFIRM
188,VEEV,27.369914,2026-05-21,158.27000427246094,0.012928,0.013577,-0.103083,-0.342378,0.508689,46.768,33.333333,0.579267,34.484412,27.369914,18.484633,33.333333,,,STAGED_R25B_RECOMPUTE
189,NTRA,26.92,2026-05-20,204.919998,0.04915,-0.013765,-0.022002,-0.133494,1.018595,21.153846,,59.615385,86.538462,26.923077,32.692308,36.27451,80.769231,38.461538,VOLUME_UP_CONFIRM
190,COGT,26.805757,2026-05-21,32.58000183105469,-0.04709,-0.098506,-0.184889,-0.193365,1.309424,61.7725,33.333333,53.9616,11.835647,26.805757,20.724867,33.333333,,,STAGED_R25B_RECOMPUTE
191,AVGO,26.67,2026-05-18,420.709991,-0.018019,0.052749,0.267376,0.24162,0.936056,36.190476,24.675325,42.857143,63.809524,26.666667,35.238095,43.809524,20.0,48.571429,NEUTRAL_SHADOW
192,WDAY,26.603923,2026-05-21,121.8499984741211,0.026105,0.062614,-0.084867,-0.434151,1.228737,43.47375,33.333333,48.582467,46.156023,26.603923,16.032733,33.333333,,,STAGED_R25B_RECOMPUTE
193,SHOP,26.308441,2026-05-21,104.36000061035156,0.071238,-0.159945,-0.132574,-0.345048,0.719563,32.1905,33.333333,14.637533,14.151583,26.308441,17.4126,33.333333,,,STAGED_R25B_RECOMPUTE
194,PCOR,25.730134,2026-05-21,45.7401008605957,-0.017398,-0.143444,-0.13371,-0.380467,0.66882,54.3495,33.333333,11.254667,17.343631,25.730134,16.1941,33.333333,,,STAGED_R25B_RECOMPUTE
195,SPY,25.71,2026-05-18,738.650024,-0.000879,0.042231,0.074318,0.127196,1.019506,27.619048,11.688312,60.0,73.333333,25.714286,20.952381,34.285714,0.952381,19.047619,NEUTRAL_SHADOW
196,SE,25.278848,2026-05-21,87.62000274658203,-0.008038,0.05123,-0.16129,-0.347386,0.717148,52.0095,33.333333,14.476533,39.456582,25.278848,16.377467,33.333333,,,STAGED_R25B_RECOMPUTE
197,CMG,25.0,2026-05-20,32.959999,0.026471,-0.061236,-0.096739,-0.013174,0.76647,28.846154,,9.615385,67.307692,25.0,36.538462,36.27451,26.923077,23.076923,NEUTRAL_SHADOW
198,NVDA,24.76,2026-05-18,222.320007,0.013124,0.100267,0.171278,0.242981,1.053489,22.857143,23.376623,71.428571,78.095238,24.761905,30.47619,17.142857,25.714286,36.190476,VOLUME_UP_CONFIRM
199,RH,23.946703,2026-05-21,132.7100067138672,0.037851,-0.03896,-0.278789,-0.167649,1.141668,40.53725,33.333333,42.777867,25.920102,23.946703,18.452067,33.333333,,,STAGED_R25B_RECOMPUTE
200,PLTR,23.81,2026-05-18,135.139999,-0.012784,-0.073686,-0.000739,-0.127285,0.882689,33.333333,,34.285714,69.52381,23.809524,9.52381,17.142857,30.47619,11.428571,NEUTRAL_SHADOW
201,RKT,23.369415,2026-05-21,13.385000228881836,-0.062675,-0.124018,-0.22764,-0.321935,1.023194,65.66875,33.333333,34.8796,12.184254,23.369415,15.014167,33.333333,,,STAGED_R25B_RECOMPUTE
202,TTD,23.290208,2026-05-21,20.950000762939453,0.026458,-0.073828,-0.167329,-0.464331,0.862178,43.3855,33.333333,24.1452,22.72452,23.290208,12.278,33.333333,,,STAGED_R25B_RECOMPUTE
203,AEVA,23.08,2026-05-20,21.110001,0.041955,0.293505,0.616386,1.022031,1.022443,23.076923,25.0,61.538462,78.846154,23.076923,96.153846,36.27451,100.0,96.153846,VOLUME_UP_CONFIRM
204,CSCO,22.86,2026-05-18,118.879997,0.204214,0.355376,0.509144,0.579024,1.683251,0.952381,4.545455,98.095238,100.0,22.857143,64.761905,17.142857,38.095238,81.904762,VOLUME_UP_CONFIRM
205,ZG,22.514567,2026-05-21,37.25,-0.016112,-0.162921,-0.180057,-0.486349,1.108273,54.028,33.333333,40.551533,3.239842,22.514567,11.1198,33.333333,,,STAGED_R25B_RECOMPUTE
206,Z,21.903921,2026-05-21,36.75,-0.016591,-0.174157,-0.188921,-0.506314,1.220886,54.14775,33.333333,48.059067,0.0,21.903921,10.158833,33.333333,,,STAGED_R25B_RECOMPUTE
207,META,21.9,2026-05-18,611.210022,0.020623,-0.088984,-0.066996,0.03026,0.796013,19.047619,,17.142857,80.952381,21.904762,12.380952,17.142857,13.333333,7.619048,VOLUME_UP_CONFIRM
208,TIGR,21.188898,2026-05-21,5.764999866485596,-0.11034,-0.126515,-0.288272,-0.327305,1.276576,77.585,33.333333,51.771733,6.415665,21.188898,12.8141,33.333333,,,STAGED_R25B_RECOMPUTE
209,ABR,21.15,2026-05-20,5.78,-0.017007,-0.290797,-0.207133,-0.351291,1.003088,63.461538,,57.692308,40.384615,21.153846,7.692308,,90.384615,11.538462,NEUTRAL_SHADOW
210,ORCL,20.95,2026-05-18,186.610001,-0.037299,0.05085,0.264599,-0.055359,0.739157,43.809524,,8.571429,60.0,20.952381,21.904762,44.761905,39.047619,46.666667,NEUTRAL_SHADOW
211,D,20.0,2026-05-18,67.559998,0.079923,0.085824,0.035173,0.123325,1.784145,7.619048,4.545455,100.0,96.190476,20.0,19.047619,17.142857,14.285714,31.428571,VOLUME_UP_CONFIRM
212,INSM,19.978097,2026-05-21,109.52999877929688,-0.052673,-0.238476,-0.26297,-0.464427,0.885793,63.16825,33.333333,25.719533,0.0,19.978097,9.086767,33.333333,,,STAGED_R25B_RECOMPUTE
213,APP,19.23,2026-05-20,482.279999,0.063392,-0.002956,0.226489,-0.132637,0.941697,11.538462,,40.384615,90.384615,19.230769,61.538462,36.27451,76.923077,78.846154,VOLUME_UP_CONFIRM
214,OPCH,19.103666,2026-05-21,21.559999465942383,0.080702,-0.244569,-0.358333,-0.304965,0.730765,29.8245,33.333333,15.384333,3.546256,19.103666,11.2234,33.333333,,,STAGED_R25B_RECOMPUTE
215,AMZN,19.05,2026-05-18,264.859985,-0.015354,0.066779,0.260578,0.200145,0.800901,35.238095,20.779221,18.095238,66.666667,19.047619,33.333333,40.952381,2.857143,44.761905,NEUTRAL_SHADOW
216,STG,18.943015,2026-05-21,3.1600000858306885,0.003175,-0.107345,-0.305495,-0.435714,2.044267,49.20625,33.333333,100.0,0.0,18.943015,8.626367,33.333333,,,STAGED_R25B_RECOMPUTE
217,NTAP,18.1,2026-05-18,120.599998,0.024378,0.129319,0.182843,0.135221,1.278467,16.190476,4.545455,89.52381,87.619048,18.095238,27.619048,17.142857,10.47619,42.857143,VOLUME_UP_CONFIRM
218,RBLX,17.579346,2026-05-21,46.47999954223633,0.063129,-0.161767,-0.317174,-0.49876,0.779116,34.21775,33.333333,18.607733,12.327457,17.579346,6.135533,33.333333,,,STAGED_R25B_RECOMPUTE
219,CLSK,17.31,2026-05-20,15.4,0.157895,0.261261,0.487923,0.302876,1.180206,1.923077,12.5,88.461538,100.0,17.307692,86.538462,36.27451,94.230769,94.230769,VOLUME_UP_CONFIRM
220,PANW,17.14,2026-05-18,247.550003,0.158616,0.459955,0.664761,0.353472,1.289977,2.857143,4.545455,91.428571,98.095238,17.142857,58.095238,17.142857,20.952381,89.52381,VOLUME_UP_CONFIRM
221,WVE,16.360556,2026-05-21,6.420000076293945,-0.069565,-0.121751,-0.558459,-0.162973,1.176804,67.39125,33.333333,45.120267,9.453823,16.360556,9.2856,33.333333,,,STAGED_R25B_RECOMPUTE
222,MDB,16.19,2026-05-18,330.0,0.119973,0.249479,-0.042257,0.027461,1.188228,5.714286,,83.809524,95.238095,16.190476,14.285714,17.142857,48.571429,69.52381,VOLUME_UP_CONFIRM
223,WHR,15.804406,2026-05-21,43.209999084472656,0.015989,-0.202768,-0.389344,-0.451232,0.918027,46.00275,33.333333,27.868467,2.308917,15.804406,5.314133,33.333333,,,STAGED_R25B_RECOMPUTE
224,NUVB,15.38,2026-05-20,4.51,-0.056485,-0.119141,-0.200355,-0.427665,1.040438,80.769231,,69.230769,19.230769,15.384615,5.769231,36.27451,84.615385,13.461538,NEUTRAL_SHADOW
225,IRDM,15.24,2026-05-18,43.400002,0.005794,0.03977,0.905037,1.742428,0.881308,26.666667,9.090909,31.428571,74.285714,15.238095,91.428571,17.142857,47.619048,88.571429,MOMENTUM_STRONG_NOT_PULLBACK
226,PSIX,14.793986,2026-05-21,38.619998931884766,-0.064891,-0.506328,-0.595644,-0.265919,0.7193,66.22275,33.333333,14.62,0.0,14.793986,4.614567,33.333333,,,STAGED_R25B_RECOMPUTE
227,CARR,14.29,2026-05-18,64.510002,-0.020795,0.050118,0.009351,0.240555,0.676308,38.095238,27.272727,2.857143,65.714286,14.285714,25.714286,40.0,21.904762,21.904762,NEUTRAL_SHADOW
228,OLMA,13.891487,2026-05-21,13.944999694824219,0.009045,-0.091531,-0.421369,-0.50409,0.989121,47.73875,33.333333,32.608067,18.244128,13.891487,2.4847,33.333333,,,STAGED_R25B_RECOMPUTE
229,LSCC,13.46,2026-05-20,138.740005,0.104178,0.200277,0.410533,1.041195,0.976893,5.769231,12.5,50.0,96.153846,13.461538,94.230769,36.27451,78.846154,92.307692,VOLUME_UP_CONFIRM
230,NOW,13.33,2026-05-18,103.419998,0.130397,0.037104,-0.008152,-0.364297,1.037699,4.761905,,64.761905,94.285714,13.333333,2.857143,17.142857,75.238095,18.095238,VOLUME_UP_CONFIRM
231,ALAB,12.38,2026-05-18,215.580002,0.039691,0.22628,0.6624,0.52031,0.941363,11.428571,28.571429,43.809524,88.571429,12.380952,68.571429,17.142857,77.142857,80.0,VOLUME_UP_CONFIRM
232,WING,12.170311,2026-05-21,132.64999389648438,0.115081,-0.289654,-0.478167,-0.487996,0.927769,21.22975,33.333333,28.517933,0.0,12.170311,1.1279,33.333333,,,STAGED_R25B_RECOMPUTE
233,BSX,11.54,2026-05-20,56.669998,0.068036,-0.126407,-0.245908,-0.440904,0.897032,9.615385,,28.846154,92.307692,11.538462,3.846154,36.27451,44.230769,3.846154,VOLUME_UP_CONFIRM
234,SNOW,11.43,2026-05-18,164.240005,0.084092,0.091731,-0.047884,-0.29821,1.018951,6.666667,,59.047619,91.428571,11.428571,3.809524,17.142857,46.666667,34.285714,VOLUME_UP_CONFIRM
235,CRWD,10.48,2026-05-18,618.830017,0.141205,0.428674,0.59246,0.261194,1.213103,3.809524,4.545455,86.666667,97.142857,10.47619,48.571429,17.142857,19.047619,86.666667,VOLUME_UP_CONFIRM
236,MELI,9.62,2026-05-20,1651.199951,0.057106,-0.112726,-0.141145,-0.196496,0.87392,15.384615,,25.0,84.615385,9.615385,17.307692,36.27451,69.230769,19.230769,VOLUME_UP_CONFIRM
237,NXPI,9.52,2026-05-18,291.679993,-0.046766,0.317792,0.262297,0.539081,0.782044,46.666667,36.363636,16.190476,56.190476,9.52381,45.714286,53.333333,82.857143,79.047619,NEUTRAL_SHADOW
238,ZS,8.57,2026-05-18,174.690002,0.17344,0.29592,0.093521,-0.364787,1.456876,1.904762,,95.238095,99.047619,8.571429,5.714286,17.142857,54.285714,77.142857,VOLUME_UP_CONFIRM
239,NAMS,7.69,2026-05-20,35.75,-0.05298,0.119286,-0.00722,-0.115974,0.958451,78.846154,,42.307692,21.153846,7.692308,34.615385,36.27451,92.307692,80.769231,NEUTRAL_SHADOW
240,NET,7.62,2026-05-18,201.75,0.042528,-0.014941,0.13893,0.082466,0.879721,10.47619,,29.52381,89.52381,7.619048,22.857143,17.142857,85.714286,24.761905,VOLUME_UP_CONFIRM
241,ARM,6.67,2026-05-18,215.119995,0.011615,0.228555,0.713012,0.635023,0.748832,23.809524,35.064935,12.380952,76.190476,6.666667,73.333333,17.142857,91.428571,82.857143,VOLUME_UP_CONFIRM
242,CLF,5.77,2026-05-20,10.34,-0.059145,0.088421,-0.023607,-0.162753,0.786071,84.615385,,13.461538,23.076923,5.769231,30.769231,36.27451,82.692308,71.153846,NEUTRAL_SHADOW
243,AAPL,5.71,2026-05-18,297.839996,0.01763,0.091794,0.126746,0.099095,0.923382,20.952381,10.38961,40.0,80.0,5.714286,23.809524,17.142857,4.761905,35.238095,VOLUME_UP_CONFIRM
244,SMCI,4.76,2026-05-18,30.85,-0.079654,0.070809,-0.048427,-0.041628,0.756711,64.761905,,14.285714,42.857143,4.761905,10.47619,17.142857,90.47619,26.666667,NEUTRAL_SHADOW
245,AXON,3.85,2026-05-20,398.440002,0.057375,-0.011683,-0.099591,-0.246649,0.800027,13.461538,,19.230769,80.769231,3.846154,15.384615,36.27451,63.461538,36.538462,VOLUME_UP_CONFIRM
246,GOOGL,3.81,2026-05-18,396.940002,0.021356,0.176397,0.261094,0.326434,0.866916,18.095238,12.987013,24.761905,81.904762,3.809524,39.047619,17.142857,17.142857,57.142857,VOLUME_UP_CONFIRM
247,TXN,2.86,2026-05-18,300.600006,0.009538,0.2928,0.374994,0.907776,0.727781,25.714286,14.285714,6.666667,75.238095,2.857143,71.428571,17.142857,70.47619,76.190476,VOLUME_UP_CONFIRM
248,ADMA,1.92,2026-05-20,8.56,0.007059,-0.218265,-0.448454,-0.554399,0.507878,46.153846,,1.923077,48.076923,1.923077,1.923077,36.27451,88.461538,1.923077,NEUTRAL_SHADOW
249,CORZ,1.9,2026-05-18,23.57,0.027015,0.18621,0.362428,0.600136,0.748345,14.285714,22.077922,10.47619,83.809524,1.904762,51.428571,17.142857,62.857143,59.047619,VOLUME_UP_CONFIRM
250,DDOG,0.95,2026-05-18,208.820007,0.032127,0.609527,0.805464,0.325421,0.74858,13.333333,4.545455,11.428571,84.761905,0.952381,66.666667,17.142857,96.190476,97.142857,VOLUME_UP_CONFIRM
2,RDDT,28.642866,2026-05-22,141.48739624023438,-0.105473,-0.08653,-0.064546,-0.346388,0.874082,76.36825,33.333333,24.9388,20.727614,28.642866,19.635533,33.333333,,,STAGED_R27F_RECOMPUTE
1,TLN,32.954825,2026-05-22,366.2513122558594,0.095773,0.005301,-0.061014,-0.071065,0.96246,26.05675,33.333333,30.830667,34.183667,32.954825,28.9307,33.333333,,,STAGED_R27F_RECOMPUTE
