run_time_jst,ticker,yf_ticker,price_source,fetch_status,latest_price_date,latest_close,freshness_status,in_second_stage,universe_source,error
2026-05-27 22:47:44,CIFR,CIFR,yfinance,OK,2026-05-27,22.655,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,CLS,CLS,yfinance,OK,2026-05-27,354.14,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,COHR,COHR,yfinance,OK,2026-05-27,360.21,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,COHU,COHU,yfinance,OK,2026-05-27,51.2975,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,CORZ,CORZ,yfinance,OK,2026-05-27,26.06,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,CRDO,CRDO,yfinance,OK,2026-05-27,211.635,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,CRM,CRM,yfinance,OK,2026-05-27,183.3,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,CRWD,CRWD,yfinance,OK,2026-05-27,645.93,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,CRWV,CRWV,yfinance,OK,2026-05-27,100.3,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,CSCO,CSCO,yfinance,OK,2026-05-27,118.24,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,D,D,yfinance,OK,2026-05-27,67.65,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,DDOG,DDOG,yfinance,OK,2026-05-27,222.1589,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,DELL,DELL,yfinance,OK,2026-05-27,300.28,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,ECL,ECL,yfinance,OK,2026-05-27,261.15,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,ENTG,ENTG,yfinance,OK,2026-05-27,139.92,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,ETN,ETN,yfinance,OK,2026-05-27,396.4,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,ETR,ETR,yfinance,OK,2026-05-27,111.32,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,FIX,FIX,yfinance,OK,2026-05-27,1830.11,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,FLEX,FLEX,yfinance,OK,2026-05-27,139.875,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,FLR,FLR,yfinance,OK,2026-05-27,46.26,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,FN,FN,yfinance,OK,2026-05-27,656.46,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,FORM,FORM,yfinance,OK,2026-05-27,131.0,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,GEV,GEV,yfinance,OK,2026-05-27,1019.185,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,GLW,GLW,yfinance,OK,2026-05-27,186.2138,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,GNRC,GNRC,yfinance,OK,2026-05-27,270.24,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,GOOGL,GOOGL,yfinance,OK,2026-05-27,388.73,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,HPE,HPE,yfinance,OK,2026-05-27,37.2,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,HUBB,HUBB,yfinance,OK,2026-05-27,482.19,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,ICHR,ICHR,yfinance,OK,2026-05-27,71.585,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,IGV,IGV,yfinance,OK,2026-05-27,93.39,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,INTC,INTC,yfinance,OK,2026-05-27,117.22,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,IRDM,IRDM,yfinance,OK,2026-05-27,50.49,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,IREN,IREN,yfinance,OK,2026-05-27,60.83,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,IYW,IYW,yfinance,OK,2026-05-27,245.175,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,JBL,JBL,yfinance,OK,2026-05-27,365.29,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,KEYS,KEYS,yfinance,OK,2026-05-27,349.31,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,KLAC,KLAC,yfinance,OK,2026-05-27,1972.515,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,KLIC,KLIC,yfinance,OK,2026-05-27,104.605,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,LITE,LITE,yfinance,OK,2026-05-27,858.43,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,LRCX,LRCX,yfinance,OK,2026-05-27,317.475,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,MCHP,MCHP,yfinance,OK,2026-05-27,96.38,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,MDB,MDB,yfinance,OK,2026-05-27,299.82,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,META,META,yfinance,OK,2026-05-27,612.07,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,MKSI,MKSI,yfinance,OK,2026-05-27,324.27,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,MOD,MOD,yfinance,OK,2026-05-27,291.22,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,MPWR,MPWR,yfinance,OK,2026-05-27,1641.51,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,MRVL,MRVL,yfinance,OK,2026-05-27,201.1001,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,MSFT,MSFT,yfinance,OK,2026-05-27,413.675,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,MU,MU,yfinance,OK,2026-05-27,904.795,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,NET,NET,yfinance,OK,2026-05-27,210.555,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,NOW,NOW,yfinance,OK,2026-05-27,102.305,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,NTAP,NTAP,yfinance,OK,2026-05-27,139.57,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,NVDA,NVDA,yfinance,OK,2026-05-27,211.02,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,NVT,NVT,yfinance,OK,2026-05-27,165.065,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,NXPI,NXPI,yfinance,OK,2026-05-27,329.88,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,ON,ON,yfinance,OK,2026-05-27,123.015,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,ORCL,ORCL,yfinance,OK,2026-05-27,189.025,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,PANW,PANW,yfinance,OK,2026-05-27,248.81,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,PLTR,PLTR,yfinance,OK,2026-05-27,133.265,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,POWL,POWL,yfinance,OK,2026-05-27,281.5,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,PSTG,PSTG,yfinance,OK,2026-05-26,88.35,STALE_VS_MAX_DATE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,PWR,PWR,yfinance,OK,2026-05-27,724.41,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,QCOM,QCOM,yfinance,OK,2026-05-27,230.895,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,QQQ,QQQ,yfinance,OK,2026-05-27,727.0742,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,SANM,SANM,yfinance,OK,2026-05-27,252.095,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,SMCI,SMCI,yfinance,OK,2026-05-27,37.46,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,SMH,SMH,yfinance,OK,2026-05-27,590.91,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,SNDK,SNDK,yfinance,OK,2026-05-27,1569.92,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,SNOW,SNOW,yfinance,OK,2026-05-27,176.1051,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,SOXL,SOXL,yfinance,OK,2026-05-27,212.17,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,SOXX,SOXX,yfinance,OK,2026-05-27,560.0,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,SPY,SPY,yfinance,OK,2026-05-27,749.6,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,STX,STX,yfinance,OK,2026-05-27,863.32,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,TER,TER,yfinance,OK,2026-05-27,374.6725,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,TQQQ,TQQQ,yfinance,OK,2026-05-27,81.08,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,TSLA,TSLA,yfinance,OK,2026-05-27,438.98,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,TSM,TSM,yfinance,OK,2026-05-27,419.34,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,TXN,TXN,yfinance,OK,2026-05-27,316.38,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,VECO,VECO,yfinance,OK,2026-05-27,61.42,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,VRT,VRT,yfinance,OK,2026-05-27,312.955,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,VST,VST,yfinance,OK,2026-05-27,161.85,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,WDC,WDC,yfinance,OK,2026-05-27,525.89,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,XLK,XLK,yfinance,OK,2026-05-27,183.5601,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
2026-05-27 22:47:44,ZS,ZS,yfinance,OK,2026-05-27,134.68,OK_LATEST_AVAILABLE,NO,us_full_screened_generated.yaml,
