batch_index,ticker,priority_tier,priority_score,priority_reason,current_research_use,expected_score_scope_after_backfill,expected_score_ready_after_backfill,recommended_backfill_depth,estimated_impact_group,batch_status,notes
1,AA,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,BATCH_1,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RBLX,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RDDT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RERE,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RH,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RIOT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RKT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RNG,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,ROKU,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RSP,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RTX,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,RVMD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SATS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SCCO,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SCHW,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SE,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SEI,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SFIX,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SFM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SHOP,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SHW,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SITM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SMTC,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
7,SNPS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,SOLS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,SPOT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,STG,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,STM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,STUB,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TEAM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TEVA,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TICKER,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TICKERS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TIGR,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TLN,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TQQQ,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TSEM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TTD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TTMI,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TTWO,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TWLO,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,TWST,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,U,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,UAL,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,UBER,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,UNH,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,UPST,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,USFD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
8,V,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,VEEV,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,VIAV,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,VIST,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,VMC,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WAB,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WDAY,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WHR,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WING,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WLK,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WOLF,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WULF,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WVE,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WWD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,WYFI,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,XENE,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,XLF,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,XPO,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,XYZ,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,YPF,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,Z,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
9,ZG,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,SIGNAL_SNAPSHOT_RELEVANT,FULL_HISTORY_FACTOR_READY,TRUE,FULL_OHLCV_252D_PLUS_VOLUME,ALL_MISSING,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED,Conservative dry-run batch plan; no fetch/write performed.
