ticker,current_mapping_status,factor_scope_class,current_score_scope,current_score_ready,latest_price_snapshot_available,selected_priority_tier,priority_reason,required_history_days_for_full_score,minimum_history_days_for_light_score,estimated_missing_history_requirement,recommended_backfill_start_date,recommended_backfill_end_date,backfill_required_for_20d_return,backfill_required_for_60d_return,backfill_required_for_200dma,backfill_required_for_52w_high,backfill_required_for_volume_surge,recommended_resolution
PM,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
PONY,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
PSIX,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
PTGX,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
PTON,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
PUMP,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
PYPL,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
QS,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
QSR,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RBLX,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RDDT,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RERE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RH,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RIOT,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RKT,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RNG,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
ROKU,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RSP,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RTX,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
RVMD,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SATS,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SCCO,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SCHW,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SEI,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SFIX,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SFM,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SHOP,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SHW,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SITM,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SMTC,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SNPS,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SOLS,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
SPOT,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
STG,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
STM,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
STUB,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TEAM,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TEVA,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TICKER,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TICKERS,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TIGR,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TLN,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TQQQ,MAPPED_LATEST_ONLY,LATEST_ONLY_NOT_FACTOR_READY,LATEST_ONLY_REFERENCE,FALSE,TRUE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,CAN_USE_LATEST_ONLY_REFERENCE
TSEM,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TTD,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TTMI,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TTWO,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TWLO,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
TWST,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
U,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
UAL,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
UBER,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
UNH,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
UPST,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
USFD,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
V,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
VEEV,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
VIAV,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
VIST,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
VMC,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WAB,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WDAY,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WHR,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WING,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WLK,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WOLF,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WULF,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WVE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WWD,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
WYFI,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
XENE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,FALSE,WATCHLIST_OR_RESEARCH,UNIVERSE_TIER_RESEARCH,252,60,FULL_OHLCV_252D_PLUS_VOLUME,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL
