planned_batch_index,ticker,priority_tier,priority_score,priority_reason,expected_factor_scope_after_backfill,expected_score_ready_after_backfill,notes
6,PCOR,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PCT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PDD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PFGC,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PGNY,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PI,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PINS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PLUG,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PONY,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PSIX,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PTGX,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PTON,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PUMP,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
6,PYPL,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,QS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,QSR,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RBLX,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RDDT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RERE,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RH,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RIOT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RKT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RNG,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,ROKU,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RSP,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RTX,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,RVMD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SATS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SCCO,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SCHW,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SE,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SEI,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SFIX,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SFM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SHOP,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SHW,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SITM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SMTC,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
7,SNPS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,SOLS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,SPOT,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,STG,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,STM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,STUB,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TEAM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TEVA,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TICKER,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TICKERS,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TIGR,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TLN,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TQQQ,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TSEM,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TTD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TTMI,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TTWO,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TWLO,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,TWST,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,U,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,UAL,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,UBER,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,UNH,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,UPST,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,USFD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
8,V,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,VEEV,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,VIAV,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,VIST,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,VMC,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WAB,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WDAY,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WHR,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WING,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WLK,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WOLF,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WULF,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WVE,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WWD,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,WYFI,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,XENE,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,XLF,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,XPO,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,XYZ,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,YPF,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,Z,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
9,ZG,WATCHLIST_OR_RESEARCH,500,UNIVERSE_TIER_RESEARCH,FULL_HISTORY_FACTOR_READY,TRUE,ADVISORY_PLAN_ONLY_NO_BACKFILL_APPLIED
