"display_group","ticker","candidate_tier","full_buy_decision","latest_price_date","latest_close","latest_volume","semantic_layer","is_current_main_compute","is_current_second_stage","decision_reason_cn"
"MAIN_COMPUTE_WATCH","MOD","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","278.9100036621094","1636300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","MPWR","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","1566.2099609375","1164100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","MRVL","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","205.0","33950700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","MSFT","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","450.239990234375","79522600.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","MU","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","971.0","60295700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","NET","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","241.82000732421875","5734000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","NOW","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","124.37000274658205","67535700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","NTAP","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","174.2899932861328","15908200.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","NVDA","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","211.13999938964844","288291500.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","NVT","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","166.99000549316406","1842500.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","NXPI","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","321.3500061035156","3773000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","ON","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","120.62000274658205","11272000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","ORCL","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","225.77999877929688","40965300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","PANW","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","281.69000244140625","14987600.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","PLTR","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","156.5399932861328","92024600.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","POWL","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","284.4200134277344","720500.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","PSTG","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","79.51000213623047","7647753.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","PWR","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","711.72998046875","2223800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","QCOM","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","251.0200042724609","28766100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","QQQ","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","738.3099975585938","37477400.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
