ticker,run_time,semantic_layer,in_raw_universe,in_classified_universe,in_main_compute_universe,in_second_stage_candidate,raw_price_ok,price_status,latest_price_date,latest_close,special_tag,inferred_exclusion_reason,raw105_refresh_status,raw105_latest_price_date,raw105_latest_close,raw105_latest_volume,raw105_freshness_status,freshness_acceptance_status,freshness_max_latest_price_date,is_current_main_compute,is_current_second_stage,is_top_candidate_file,is_watchlist_file,candidate_tier,full_buy_decision,decision_reason_cn,tier_order
INTC,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,108.7699966430664,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,114.68000030517578,191152000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
IRDM,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,41.619998931884766,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,51.77999877929688,2716800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
IREN,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,52.93999862670898,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,63.540000915527344,50220100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
IYW,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,238.8000030517578,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,252.9199981689453,873200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
JBL,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,339.82000732421875,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,364.55999755859375,1968100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
KEYS,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,349.010009765625,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,338.3299865722656,3022000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
KLAC,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,1804.3199462890625,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,1921.7099609375,1145700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
KLIC,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,102.04000091552734,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,101.88999938964844,1275300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
LITE,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,970.7000122070312,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,854.9600219726562,6350800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
LRCX,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,284.7200012207031,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,318.17999267578125,10858600.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
MCHP,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,93.8499984741211,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,94.6500015258789,11366400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
MDB,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,312.1600036621094,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,335.54998779296875,10594700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
META,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,614.22998046875,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,632.510009765625,19773100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
MKSI,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,303.1700134277344,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,324.260009765625,1204500.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
MOD,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,271.260009765625,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,278.9100036621094,1636300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
MPWR,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,1550.02001953125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,1566.2099609375,1164100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
MRVL,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,176.88999938964844,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,205.0,33950700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
MSFT,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,421.9200134277344,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,450.239990234375,79522600.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
MU,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,724.6599731445312,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,971.0,60295700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NET,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,197.5599975585937,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,241.82000732421875,5734000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NOW,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,95.06999969482422,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,124.37000274658205,67535700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NTAP,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,119.93000030517578,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,174.2899932861328,15908200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NVDA,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,225.32000732421875,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,211.13999938964844,288291500.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NVT,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,169.00999450683594,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,166.99000549316406,1842500.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NXPI,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,291.5,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,321.3500061035156,3773000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ON,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,113.11000061035156,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,120.62000274658205,11272000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ORCL,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,192.9499969482422,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,225.77999877929688,40965300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
PANW,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,242.8300018310547,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,281.69000244140625,14987600.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
PLTR,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,133.99000549316406,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,156.5399932861328,92024600.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
POWL,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,292.6499938964844,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,284.4200134277344,720500.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
PSTG,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,81.18000030517578,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,79.51000213623047,7647753.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
PWR,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,769.989990234375,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,711.72998046875,2223800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
QCOM,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,201.4900054931641,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,251.0200042724609,28766100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
QQQ,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,708.9299926757812,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,738.3099975585938,37477400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SANM,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,235.33999633789065,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,259.7300109863281,1634800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SMCI,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,31.040000915527344,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,46.09000015258789,93039400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SMH,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,556.3400268554688,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,598.9299926757812,7596100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SNDK,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,1407.6099853515625,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,1694.97998046875,8715700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SNOW,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,157.47000122070312,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,255.5500030517578,19863300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SOXL,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,164.17999267578125,LEVERAGED_ETF_WATCH_ONLY,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,224.33999633789065,36848400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SOXX,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,508.5199890136719,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,569.0800170898438,7313700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SPY,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,739.1699829101562,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,756.47998046875,54976100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
STX,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,795.469970703125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,879.7999877929688,4674500.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TER,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,337.8800048828125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,374.30999755859375,4129200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TQQQ,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,75.33999633789062,LEVERAGED_ETF_WATCH_ONLY,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,84.55999755859375,67413900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TSLA,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,422.239990234375,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,435.7900085449219,45059400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TSM,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,404.3500061035156,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,418.4500122070313,11202700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TXN,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,302.7300109863281,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,305.67999267578125,16785100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
VECO,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,58.63999938964844,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,57.63999938964844,1473700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
VRT,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,370.9400024414063,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,315.7099914550781,7218800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
VST,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,139.67999267578125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,160.22999572753906,3781200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
WDC,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,482.0199890136719,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,531.2100219726562,8383500.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
