snapshot_date,ticker,signal_snapshot_id,forward_tracker_link_key,simulation_link_key,manual_feedback_link_key,planned_horizon,planned_outcome_date,forward_return,forward_return_status,source_snapshot_path,source_signal_snapshot_row_found,source_signal_snapshot_quality_status,link_key_completeness_status,upgraded_schema_version,apply_scope,apply_status
2026-05-20,IRDM,V18_21B-2026-05-20-IRDM-10B4AA8B32CA,forward_tracker|2026-05-20|IRDM|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IRDM,V18_21B-2026-05-20-IRDM-10B4AA8B32CA,forward_tracker|2026-05-20|IRDM|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IRDM,V18_21B-2026-05-20-IRDM-10B4AA8B32CA,forward_tracker|2026-05-20|IRDM|5D,,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IRDM,V18_21B-2026-05-20-IRDM-10B4AA8B32CA,forward_tracker|2026-05-20|IRDM|10D,,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IRDM,V18_21B-2026-05-20-IRDM-10B4AA8B32CA,forward_tracker|2026-05-20|IRDM|20D,,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IREN,V18_21B-2026-05-20-IREN-722E1611E9C4,forward_tracker|2026-05-20|IREN|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IREN,V18_21B-2026-05-20-IREN-722E1611E9C4,forward_tracker|2026-05-20|IREN|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IREN,V18_21B-2026-05-20-IREN-722E1611E9C4,forward_tracker|2026-05-20|IREN|5D,,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IREN,V18_21B-2026-05-20-IREN-722E1611E9C4,forward_tracker|2026-05-20|IREN|10D,,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IREN,V18_21B-2026-05-20-IREN-722E1611E9C4,forward_tracker|2026-05-20|IREN|20D,,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IYW,V18_21B-2026-05-20-IYW-7F2B80241086,forward_tracker|2026-05-20|IYW|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IYW,V18_21B-2026-05-20-IYW-7F2B80241086,forward_tracker|2026-05-20|IYW|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IYW,V18_21B-2026-05-20-IYW-7F2B80241086,forward_tracker|2026-05-20|IYW|5D,,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IYW,V18_21B-2026-05-20-IYW-7F2B80241086,forward_tracker|2026-05-20|IYW|10D,,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,IYW,V18_21B-2026-05-20-IYW-7F2B80241086,forward_tracker|2026-05-20|IYW|20D,,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,JBL,V18_21B-2026-05-20-JBL-753E5D1B8832,forward_tracker|2026-05-20|JBL|1D,simulation|2026-05-20|JBL,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,JBL,V18_21B-2026-05-20-JBL-753E5D1B8832,forward_tracker|2026-05-20|JBL|3D,simulation|2026-05-20|JBL,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,JBL,V18_21B-2026-05-20-JBL-753E5D1B8832,forward_tracker|2026-05-20|JBL|5D,simulation|2026-05-20|JBL,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,JBL,V18_21B-2026-05-20-JBL-753E5D1B8832,forward_tracker|2026-05-20|JBL|10D,simulation|2026-05-20|JBL,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,JBL,V18_21B-2026-05-20-JBL-753E5D1B8832,forward_tracker|2026-05-20|JBL|20D,simulation|2026-05-20|JBL,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KEYS,V18_21B-2026-05-20-KEYS-8FFD5366174C,forward_tracker|2026-05-20|KEYS|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KEYS,V18_21B-2026-05-20-KEYS-8FFD5366174C,forward_tracker|2026-05-20|KEYS|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KEYS,V18_21B-2026-05-20-KEYS-8FFD5366174C,forward_tracker|2026-05-20|KEYS|5D,,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KEYS,V18_21B-2026-05-20-KEYS-8FFD5366174C,forward_tracker|2026-05-20|KEYS|10D,,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KEYS,V18_21B-2026-05-20-KEYS-8FFD5366174C,forward_tracker|2026-05-20|KEYS|20D,,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLAC,V18_21B-2026-05-20-KLAC-381083A750BB,forward_tracker|2026-05-20|KLAC|1D,simulation|2026-05-20|KLAC,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLAC,V18_21B-2026-05-20-KLAC-381083A750BB,forward_tracker|2026-05-20|KLAC|3D,simulation|2026-05-20|KLAC,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLAC,V18_21B-2026-05-20-KLAC-381083A750BB,forward_tracker|2026-05-20|KLAC|5D,simulation|2026-05-20|KLAC,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLAC,V18_21B-2026-05-20-KLAC-381083A750BB,forward_tracker|2026-05-20|KLAC|10D,simulation|2026-05-20|KLAC,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLAC,V18_21B-2026-05-20-KLAC-381083A750BB,forward_tracker|2026-05-20|KLAC|20D,simulation|2026-05-20|KLAC,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLIC,V18_21B-2026-05-20-KLIC-DBB5C539ECFA,forward_tracker|2026-05-20|KLIC|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLIC,V18_21B-2026-05-20-KLIC-DBB5C539ECFA,forward_tracker|2026-05-20|KLIC|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLIC,V18_21B-2026-05-20-KLIC-DBB5C539ECFA,forward_tracker|2026-05-20|KLIC|5D,,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLIC,V18_21B-2026-05-20-KLIC-DBB5C539ECFA,forward_tracker|2026-05-20|KLIC|10D,,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,KLIC,V18_21B-2026-05-20-KLIC-DBB5C539ECFA,forward_tracker|2026-05-20|KLIC|20D,,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LITE,V18_21B-2026-05-20-LITE-41CEEE771C84,forward_tracker|2026-05-20|LITE|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LITE,V18_21B-2026-05-20-LITE-41CEEE771C84,forward_tracker|2026-05-20|LITE|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LITE,V18_21B-2026-05-20-LITE-41CEEE771C84,forward_tracker|2026-05-20|LITE|5D,,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LITE,V18_21B-2026-05-20-LITE-41CEEE771C84,forward_tracker|2026-05-20|LITE|10D,,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LITE,V18_21B-2026-05-20-LITE-41CEEE771C84,forward_tracker|2026-05-20|LITE|20D,,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LRCX,V18_21B-2026-05-20-LRCX-C66EDFB8C694,forward_tracker|2026-05-20|LRCX|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LRCX,V18_21B-2026-05-20-LRCX-C66EDFB8C694,forward_tracker|2026-05-20|LRCX|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LRCX,V18_21B-2026-05-20-LRCX-C66EDFB8C694,forward_tracker|2026-05-20|LRCX|5D,,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LRCX,V18_21B-2026-05-20-LRCX-C66EDFB8C694,forward_tracker|2026-05-20|LRCX|10D,,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,LRCX,V18_21B-2026-05-20-LRCX-C66EDFB8C694,forward_tracker|2026-05-20|LRCX|20D,,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,MCHP,V18_21B-2026-05-20-MCHP-2F02B4636718,forward_tracker|2026-05-20|MCHP|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,MCHP,V18_21B-2026-05-20-MCHP-2F02B4636718,forward_tracker|2026-05-20|MCHP|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,MCHP,V18_21B-2026-05-20-MCHP-2F02B4636718,forward_tracker|2026-05-20|MCHP|5D,,,5D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,MCHP,V18_21B-2026-05-20-MCHP-2F02B4636718,forward_tracker|2026-05-20|MCHP|10D,,,10D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,MCHP,V18_21B-2026-05-20-MCHP-2F02B4636718,forward_tracker|2026-05-20|MCHP|20D,,,20D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,MDB,V18_21B-2026-05-20-MDB-4F281837FADB,forward_tracker|2026-05-20|MDB|1D,,,1D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
2026-05-20,MDB,V18_21B-2026-05-20-MDB-4F281837FADB,forward_tracker|2026-05-20|MDB|3D,,,3D,PENDING_OUTCOME_DATE,NA,PENDING_NOT_FILLED,D:\us-tech-quant\outputs\v18\signal_snapshots\V18_21B_R1_CURRENT_SIGNAL_SNAPSHOT.csv,TRUE,OK,PARTIAL_MEDIUM_CONFIDENCE_READY,V18_21D_R1_SHADOW_V1,NEW_SHADOW_OUTPUTS_ONLY,APPLIED_TO_SHADOW_OUTPUT_ONLY
