run_time,ticker,in_raw_universe,in_screened_universe,in_selected_for_execution,in_second_stage,in_latest_price_snapshot,in_manual_review_file,manual_review_decision,full_pipeline_status,special_tag,inferred_exclusion_reason,price_status,price_source,latest_price_date,latest_close,latest_volume,raw_bucket,raw_compat_status
2026-05-27 22:48:34,FLR,True,True,True,False,True,True,WATCH,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\FLR.csv,2026-05-15,44.36000061035156,2463200.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,FN,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\FN.csv,2026-05-15,722.0399780273438,917100.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,FORM,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\FORM.csv,2026-05-15,126.2699966430664,2737800.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,GEV,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\GEV.csv,2026-05-15,1049.22998046875,2442000.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,GLW,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\GLW.csv,2026-05-15,191.80999755859372,17155800.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,GNRC,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\GNRC.csv,2026-05-15,263.67999267578125,972200.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,GOOGL,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\GOOGL.csv,2026-05-15,396.7799987792969,20205600.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,HPE,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\HPE.csv,2026-05-15,33.099998474121094,16377700.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,HUBB,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\HUBB.csv,2026-05-15,479.9700012207031,582338.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,ICHR,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\ICHR.csv,2026-05-15,73.2699966430664,880900.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
