snapshot_run_date,snapshot_price_date,ticker,latest_close,rank_overall,composite_score,group_factor_top10,group_factor_top30,group_official_review,group_factor_pack_overlap,group_v18_3c_overlap,selected_factor,official_final_action,buy_permission,official_decision_impact,promotion_action,return_1obs_pct,target_price_date_1obs,target_close_1obs,status_1obs,return_3obs_pct,target_price_date_3obs,target_close_3obs,status_3obs,return_5obs_pct,target_price_date_5obs,target_close_5obs,status_5obs,return_10obs_pct,target_price_date_10obs,target_close_10obs,status_10obs,return_20obs_pct,target_price_date_20obs,target_close_20obs,status_20obs
2026-05-14,2026-05-13,NTAP,118.580002,16,15.238095,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.1385,2026-05-14,119.930000,DONE,1.7035,2026-05-18,120.599998,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,NVDA,225.830002,11,10.47619,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,4.3883,2026-05-14,235.740005,DONE,-1.5543,2026-05-18,222.320007,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,NVT,172.910004,13,12.380952,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.6073,2026-05-14,173.960007,DONE,-7.0673,2026-05-18,160.690002,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,NXPI,298.410004,57,54.285714,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.4209,2026-05-14,294.170013,DONE,-2.2553,2026-05-18,291.679993,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,ON,115.709999,10,9.52381,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,2.2989,2026-05-14,118.370003,DONE,-5.4274,2026-05-18,109.430000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,ORCL,189.759995,34,32.380952,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,3.0828,2026-05-14,195.610001,DONE,-1.6600,2026-05-18,186.610001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,PANW,227.789993,14,13.333333,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,4.5744,2026-05-14,238.210007,DONE,8.6747,2026-05-18,247.550003,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,PLTR,130.050003,29,27.619048,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,2.8297,2026-05-14,133.729996,DONE,3.9139,2026-05-18,135.139999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,POWL,300.839996,101,96.190476,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.2831,2026-05-14,296.980011,DONE,-11.3150,2026-05-18,266.799988,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,PSTG,84.430000,51,48.571429,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-0.7462,2026-05-14,83.800003,DONE,-8.7173,2026-05-18,77.070000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,PWR,773.719971,82,78.095238,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.8220,2026-05-14,780.080017,DONE,-6.5515,2026-05-18,723.030029,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,QCOM,213.169998,53,50.47619,FALSE,FALSE,TRUE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-6.1406,2026-05-14,200.080002,DONE,-4.4706,2026-05-18,203.639999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,QQQ,714.710022,20,19.047619,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.7108,2026-05-14,719.789978,DONE,-1.2355,2026-05-18,705.880005,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,SANM,238.619995,22,20.952381,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.4332,2026-05-14,242.039993,DONE,-5.6491,2026-05-18,225.139999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,SMCI,32.000000,35,33.333333,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,3.2187,2026-05-14,33.029999,DONE,-3.5937,2026-05-18,30.850000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,SMH,572.460022,58,55.238095,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.0271,2026-05-14,578.340027,DONE,-4.5942,2026-05-18,546.159973,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,SNDK,1447.229980,73,69.52381,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-4.4575,2026-05-14,1382.719971,DONE,-7.8923,2026-05-18,1333.010010,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,SNOW,152.369995,23,21.904762,FALSE,TRUE,TRUE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.0566,2026-05-14,150.759995,DONE,7.7903,2026-05-18,164.240005,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,SOXL,184.240005,42,40.0,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.0584,2026-05-14,186.190002,DONE,-17.6346,2026-05-18,151.750000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,SOXX,528.289978,61,58.095238,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.3294,2026-05-14,530.030029,DONE,-6.1368,2026-05-18,495.869995,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,SPY,742.309998,15,14.285714,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.7894,2026-05-14,748.169983,DONE,-0.4931,2026-05-18,738.650024,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,STX,817.349976,47,44.761905,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.5403,2026-05-14,804.760010,DONE,-9.3607,2026-05-18,740.840027,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,TER,363.380005,104,99.047619,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.8796,2026-05-14,356.549988,DONE,-11.6490,2026-05-18,321.049988,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,TQQQ,77.239998,9,8.571429,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,2.2139,2026-05-14,78.949997,DONE,-3.7804,2026-05-18,74.320000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,TSLA,445.269989,7,6.666667,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-0.4424,2026-05-14,443.299988,DONE,-7.9233,2026-05-18,409.989990,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,TSM,399.799988,98,93.333333,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,4.4822,2026-05-14,417.720001,DONE,-0.9630,2026-05-18,395.950012,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,TXN,306.339996,1,0.952381,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.5974,2026-05-14,308.170013,DONE,-1.8737,2026-05-18,300.600006,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,VECO,60.259998,89,84.761905,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.2446,2026-05-14,59.509998,DONE,-7.6502,2026-05-18,55.650002,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,VRT,369.989990,19,18.095238,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.6865,2026-05-14,376.230011,DONE,-8.1786,2026-05-18,339.730011,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,VST,142.610001,54,51.428571,FALSE,FALSE,TRUE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-0.4979,2026-05-14,141.899994,DONE,-4.1091,2026-05-18,136.750000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,WDC,494.089996,69,65.714286,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-0.9998,2026-05-14,489.149994,DONE,-7.1667,2026-05-18,458.679993,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,XLK,176.850006,38,36.190476,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.4984,2026-05-14,179.500000,DONE,-1.4080,2026-05-18,174.360001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,ZS,152.429993,21,20.0,FALSE,TRUE,TRUE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.8332,2026-05-14,153.699997,DONE,14.6034,2026-05-18,174.690002,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,AAPL,298.209991,40,38.095238,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.6774,2026-05-15,300.230011,DONE,3.3936,2026-05-26,308.329987,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ACLS,161.639999,57,54.285714,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.9965,2026-05-15,155.179993,DONE,1.6271,2026-05-26,164.270004,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ACM,71.000000,59,56.190476,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.4366,2026-05-15,71.309998,DONE,2.0704,2026-05-26,72.470001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ACMR,63.189999,69,65.714286,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.7596,2026-05-15,63.669998,DONE,36.8254,2026-05-26,86.459999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,AEHR,106.339996,25,23.809524,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-6.4322,2026-05-15,99.500000,DONE,3.3666,2026-05-26,109.919998,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ALAB,228.639999,6,5.714286,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.7670,2026-05-15,232.679993,DONE,39.3982,2026-05-26,318.720001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,AMAT,440.559998,90,85.714286,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-0.8943,2026-05-15,436.619995,DONE,3.2527,2026-05-26,454.890015,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,AMD,449.700012,28,26.666667,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-5.6927,2026-05-15,424.100006,DONE,12.0503,2026-05-26,503.890015,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,AMKR,72.089996,98,93.333333,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.4136,2026-05-15,70.349998,DONE,1.9004,2026-05-26,73.459999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,AMZN,267.220001,84,80.0,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.1526,2026-05-15,264.140015,DONE,-0.7222,2026-05-26,265.290009,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ANET,147.809998,97,92.380952,FALSE,FALSE,TRUE,TRUE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.9510,2026-05-15,141.970001,DONE,6.9007,2026-05-26,158.009995,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,APH,129.190002,71,67.619048,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.2433,2026-05-15,125.000000,DONE,8.0269,2026-05-26,139.559998,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ARM,228.500000,32,30.47619,FALSE,FALSE,TRUE,FALSE,TRUE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-8.4639,2026-05-15,209.160004,DONE,40.5777,2026-05-26,321.220001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ASML,1584.510010,60,57.142857,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-5.2193,2026-05-15,1501.810059,DONE,2.9990,2026-05-26,1632.030029,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,AVGO,439.790009,21,20.0,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.3198,2026-05-15,425.190002,DONE,-4.0428,2026-05-26,422.010010,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,BE,303.410004,17,16.190476,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-9.0505,2026-05-15,275.950012,DONE,-0.3329,2026-05-26,302.399994,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,BTDR,14.750000,54,51.428571,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-9.4915,2026-05-15,13.350000,DONE,2.4407,2026-05-26,15.110000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CAMT,171.360001,100,95.238095,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.7565,2026-05-15,168.350006,DONE,1.9666,2026-05-26,174.729996,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CARR,66.730003,68,64.761905,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.0871,2026-05-15,64.669998,DONE,-2.7574,2026-05-26,64.889999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CEG,275.260010,55,52.380952,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.9281,2026-05-15,267.200012,DONE,9.5582,2026-05-26,301.570007,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CIEN,591.570007,11,10.47619,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-6.2731,2026-05-15,554.460022,DONE,1.8290,2026-05-26,602.390015,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CIFR,22.290001,3,2.857143,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-8.7932,2026-05-15,20.330000,DONE,3.2750,2026-05-26,23.020000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CLS,381.589996,79,75.238095,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-6.0379,2026-05-15,358.549988,DONE,-2.8172,2026-05-26,370.839996,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,COHR,404.940002,39,37.142857,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-5.5539,2026-05-15,382.450012,DONE,-5.8256,2026-05-26,381.350006,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,COHU,48.959999,61,58.095238,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.7173,2026-05-15,47.139999,DONE,1.9812,2026-05-26,49.930000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CORZ,24.920000,2,1.904762,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.8491,2026-05-15,24.209999,DONE,5.8186,2026-05-26,26.370001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CRDO,184.539993,99,94.285714,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-6.7032,2026-05-15,172.169998,DONE,20.1040,2026-05-26,221.639999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CRM,167.580002,41,39.047619,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,3.5386,2026-05-15,173.509995,DONE,6.8624,2026-05-26,179.080002,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CRWD,579.950012,9,8.571429,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,2.4364,2026-05-15,594.080017,DONE,15.7945,2026-05-26,671.549988,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CRWV,114.214996,103,98.095238,FALSE,FALSE,TRUE,TRUE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-6.0544,2026-05-15,107.300003,DONE,-7.2889,2026-05-26,105.889999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,CSCO,115.529999,30,28.571429,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,2.3197,2026-05-15,118.209999,DONE,2.4236,2026-05-26,118.330002,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,D,62.970001,64,61.428571,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.9692,2026-05-15,61.730000,DONE,6.8445,2026-05-26,67.279999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,DDOG,202.839996,10,9.52381,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,2.5340,2026-05-15,207.979996,DONE,10.2593,2026-05-26,223.649994,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,DELL,247.889999,94,89.52381,FALSE,FALSE,TRUE,TRUE,TRUE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.3801,2026-05-15,241.990005,DONE,23.0707,2026-05-26,305.079987,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ECL,248.880005,65,61.428571,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-0.5063,2026-05-15,247.619995,DONE,2.1496,2026-05-26,254.229996,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ENTG,139.259995,101,96.190476,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-4.4449,2026-05-15,133.070007,DONE,2.0537,2026-05-26,142.119995,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ETN,408.100006,76,72.380952,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.1220,2026-05-15,399.440002,DONE,-1.2178,2026-05-26,403.130005,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,ETR,112.900002,58,55.238095,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.4278,2026-05-15,109.029999,DONE,-0.8237,2026-05-26,111.970001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,FIX,2042.359985,19,18.095238,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.4295,2026-05-15,1992.739990,DONE,-7.7753,2026-05-26,1883.560059,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,FLEX,143.600006,62,59.047619,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.9972,2026-05-15,137.860001,DONE,-0.2507,2026-05-26,143.240005,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,FLR,45.490002,85,80.952381,FALSE,FALSE,TRUE,TRUE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.4841,2026-05-15,44.360001,DONE,3.0116,2026-05-26,46.860001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-15,2026-05-14,FN,746.469971,27,25.714286,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.2727,2026-05-15,722.039978,DONE,-8.8014,2026-05-26,680.770020,DONE,,,,PENDING,,,,PENDING,,,,PENDING
