ticker,in_total_universe,in_current_full_candidates_before,in_current_top_candidates_before,in_latest_signal_freeze,calculation_attempted,price_data_attempted,price_data_available,price_data_source,latest_price_date,history_row_count,history_start_date,history_end_date,factor_calculation_attempted,factor_calculation_success,technical_calculation_attempted,technical_calculation_success,ranking_merge_attempted,ranking_merge_success,factor_score,technical_timing_score,recomputed_composite_score,recomputed_rank,rank_eligible,calculation_status,failure_bucket,failure_reason,evidence_sources,factor_source_true,technical_source_true,score_source_true,factor_recomputed_by_v18_35d,factor_reused_from_raw105,legacy_factor_pack_used,authoritative_row_ok,authoritative_row_block_reason,raw_universe_token_count,sanitized_universe_count,invalid_pseudo_ticker_count,invalid_pseudo_tickers,yfinance_failed_ticker_count,yfinance_failed_tickers,yfinance_failed_ticker_count_raw,price_unavailable_excluded_count,price_unavailable_excluded_tickers,current_price_refresh_blocking_failed_ticker_count
KWEB,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.86186,70.0,31.344744,172,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LBRT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55.306146,70.0,43.122458,30,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LCID,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.82051,50.0,21.328204,315,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LHX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.673946,50.0,29.269578,211,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LIN,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38.777492,60.0,33.510997,141,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LINE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,421,2024-09-19,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36.153415,30.0,23.461366,304,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LITE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,81.220578,60.0,50.488231,8,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LPLA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.8505,70.0,32.1402,156,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LRCX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60.243865,30.0,33.097546,149,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LSCC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,61.986926,30.0,33.79477,132,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LYB,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53.939593,70.0,42.575837,34,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
LYFT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28.000578,50.0,26.200231,265,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33.678292,60.0,31.471317,171,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MCHP,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,59.711619,50.0,38.884648,68,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MCK,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.780874,70.0,31.31235,173,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MDB,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.923956,30.0,23.369582,305,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MELI,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.210054,60.0,30.884022,181,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
META,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.905828,60.0,32.362331,154,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MKSI,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,62.925559,30.0,34.170224,126,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MNTN,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,253,2025-05-22,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30.574358,60.0,30.229743,189,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MOD,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60.017641,50.0,39.007056,67,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MOH,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50.122659,70.0,41.049064,41,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MPLX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34.140112,70.0,34.656045,116,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MPW,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,YFINANCE_IN_MEMORY,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,UNAVAILABLE_PRICE_DATA_EXCLUDED,yfinance returned empty data,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,FALSE,FALSE,FALSE,FALSE,AUTHORITATIVE_PRICE_HISTORY_RECOMPUTE_INCOMPLETE,,,,,,,,,,
MPWR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,62.470316,50.0,39.988126,60,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MRVL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80.0,30.0,41.0,48,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MSFT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33.991226,40.0,25.59649,272,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MTSI,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,72.438229,40.0,40.975292,52,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MTZ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,68.23463,70.0,48.293852,14,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
MU,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1421,2020-09-21,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80.0,30.0,41.0,49,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
NAMS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,1263,2021-05-12,2026-05-29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31.980692,50.0,27.792277,238,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE,V18_35D_PRICE_HISTORY_RECOMPUTE;V18_35D_PRICE_HISTORY_RECOMPUTE,TRUE,FALSE,FALSE,TRUE,NONE,,,,,,,,,,
