ticker,in_total_universe,in_current_full_candidates_before,in_current_top_candidates_before,in_latest_signal_freeze,calculation_attempted,price_data_attempted,price_data_available,price_data_source,latest_price_date,history_row_count,history_start_date,history_end_date,factor_calculation_attempted,factor_calculation_success,technical_calculation_attempted,technical_calculation_success,ranking_merge_attempted,ranking_merge_success,factor_score,technical_timing_score,recomputed_composite_score,recomputed_rank,rank_eligible,calculation_status,failure_bucket,failure_reason,evidence_sources,factor_source_true,technical_source_true,score_source_true,factor_recomputed_by_v18_35d,factor_reused_from_raw105,legacy_factor_pack_used,authoritative_row_ok,authoritative_row_block_reason,raw_universe_token_count,sanitized_universe_count,invalid_pseudo_ticker_count,invalid_pseudo_tickers,yfinance_failed_ticker_count,yfinance_failed_tickers,yfinance_failed_ticker_count_raw,price_unavailable_excluded_count,price_unavailable_excluded_tickers,current_price_refresh_blocking_failed_ticker_count
CARR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CARR.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43.60361,50.0,32.441444,168,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CARR.csv,,,,,,,,,,,,,,,,,,
CART,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CART.csv,2026-05-20,670,2023-09-19,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38.353288,50.0,30.341315,210,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CART.csv,,,,,,,,,,,,,,,,,,
CDNS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CDNS.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46.380582,50.0,33.552233,146,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CDNS.csv,,,,,,,,,,,,,,,,,,
CDTX,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,state/v18/price_cache/CDTX.csv,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,PRICE_DATA_UNAVAILABLE,price cache file missing,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,,,,,,,,,,,,,,,
CEG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CEG.csv,2026-05-15,1085,2022-01-19,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30.037572,70.0,33.015029,158,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CEG.csv,,,,,,,,,,,,,,,,,,
CFLT,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,state/v18/price_cache/CFLT.csv,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,PRICE_DATA_UNAVAILABLE,price cache file missing,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,,,,,,,,,,,,,,,
CHPT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CHPT.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.623569,60.0,31.049428,197,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CHPT.csv,,,,,,,,,,,,,,,,,,
CHRW,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CHRW.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.376142,50.0,27.950457,263,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CHRW.csv,,,,,,,,,,,,,,,,,,
CHYM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CHYM.csv,2026-05-22,238,2025-06-12,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.839899,70.0,30.93596,198,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CHYM.csv,,,,,,,,,,,,,,,,,,
CIEN,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CIEN.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,83.66224,50.0,48.464896,16,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CIEN.csv,,,,,,,,,,,,,,,,,,
CIFR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CIFR.csv,2026-05-15,1399,2020-10-20,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52.814971,50.0,36.125988,107,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CIFR.csv,,,,,,,,,,,,,,,,,,
CLF,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CLF.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.85443,50.0,28.141772,257,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CLF.csv,,,,,,,,,,,,,,,,,,
CLH,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CLH.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44.100705,70.0,38.640282,76,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CLH.csv,,,,,,,,,,,,,,,,,,
CLS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CLS.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51.241184,70.0,41.496474,50,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CLS.csv,,,,,,,,,,,,,,,,,,
CLSK,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CLSK.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50.98023,40.0,32.392092,170,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CLSK.csv,,,,,,,,,,,,,,,,,,
CMG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CMG.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.59914,50.0,28.039656,261,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CMG.csv,,,,,,,,,,,,,,,,,,
CNM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CNM.csv,2026-05-20,1213,2021-07-22,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30.763356,70.0,33.305342,152,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CNM.csv,,,,,,,,,,,,,,,,,,
COF,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/COF.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.57369,50.0,28.029476,262,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/COF.csv,,,,,,,,,,,,,,,,,,
COG,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,state/v18/price_cache/COG.csv,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,PRICE_DATA_UNAVAILABLE,price cache file missing,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,,,,,,,,,,,,,,,
COGT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/COGT.csv,2026-05-21,2048,2018-03-29,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.805757,70.0,31.722303,184,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/COGT.csv,,,,,,,,,,,,,,,,,,
COHR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/COHR.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,75.328515,50.0,45.131406,33,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/COHR.csv,,,,,,,,,,,,,,,,,,
COHU,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/COHU.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,76.852195,50.0,45.740878,27,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/COHU.csv,,,,,,,,,,,,,,,,,,
CORZ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CORZ.csv,2026-05-15,580,2024-01-24,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53.466393,50.0,36.386557,102,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CORZ.csv,,,,,,,,,,,,,,,,,,
CPAY,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CPAY.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36.523483,30.0,23.609393,303,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CPAY.csv,,,,,,,,,,,,,,,,,,
CPNG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CPNG.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.963145,70.0,30.585258,203,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CPNG.csv,,,,,,,,,,,,,,,,,,
CRCL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CRCL.csv,2026-05-22,243,2025-06-05,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53.265907,50.0,36.306363,104,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CRCL.csv,,,,,,,,,,,,,,,,,,
CRDO,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CRDO.csv,2026-05-15,1079,2022-01-27,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57.238351,60.0,40.89534,54,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CRDO.csv,,,,,,,,,,,,,,,,,,
CRH,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CRH.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28.223045,70.0,32.289218,174,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CRH.csv,,,,,,,,,,,,,,,,,,
CRM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CRM.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30.375941,60.0,30.150376,214,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CRM.csv,,,,,,,,,,,,,,,,,,
CRS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CRS.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45.617547,50.0,33.247019,154,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CRS.csv,,,,,,,,,,,,,,,,,,
CRWD,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CRWD.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45.37989,30.0,27.151956,275,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CRWD.csv,,,,,,,,,,,,,,,,,,
CRWV,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CRWV.csv,2026-05-15,285,2025-03-28,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52.130074,60.0,38.85203,74,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CRWV.csv,,,,,,,,,,,,,,,,,,
CSCO,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CSCO.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54.519837,30.0,30.807935,200,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CSCO.csv,,,,,,,,,,,,,,,,,,
CSGP,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CSGP.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.747014,50.0,22.098806,311,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CSGP.csv,,,,,,,,,,,,,,,,,,
CVNA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/CVNA.csv,2026-05-21,2279,2017-04-28,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33.304029,70.0,34.321612,137,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/CVNA.csv,,,,,,,,,,,,,,,,,,
D,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/D.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34.734379,50.0,28.893752,243,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/D.csv,,,,,,,,,,,,,,,,,,
DAKT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DAKT.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.705345,50.0,25.682138,290,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DAKT.csv,,,,,,,,,,,,,,,,,,
DAL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DAL.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38.643549,40.0,27.45742,268,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DAL.csv,,,,,,,,,,,,,,,,,,
DASH,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DASH.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.673833,50.0,28.069533,259,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DASH.csv,,,,,,,,,,,,,,,,,,
DB,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DB.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.711306,40.0,25.084522,294,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DB.csv,,,,,,,,,,,,,,,,,,
DBVT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DBVT.csv,2026-05-21,2912,2014-10-22,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37.12921,70.0,35.851684,110,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DBVT.csv,,,,,,,,,,,,,,,,,,
DDOG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DDOG.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,63.115897,40.0,37.246359,92,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DDOG.csv,,,,,,,,,,,,,,,,,,
DELL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DELL.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,84.712386,50.0,48.884954,12,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DELL.csv,,,,,,,,,,,,,,,,,,
DIS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DIS.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.618672,50.0,29.247469,235,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DIS.csv,,,,,,,,,,,,,,,,,,
DOCU,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DOCU.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30.957447,40.0,24.382979,300,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DOCU.csv,,,,,,,,,,,,,,,,,,
DUOL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/DUOL.csv,2026-05-20,1209,2021-07-28,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.353806,50.0,26.741522,280,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/DUOL.csv,,,,,,,,,,,,,,,,,,
ECL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ECL.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.190314,70.0,32.676126,165,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ECL.csv,,,,,,,,,,,,,,,,,,
EEM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/EEM.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.734905,50.0,32.093962,177,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/EEM.csv,,,,,,,,,,,,,,,,,,
ENPH,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ENPH.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45.82548,30.0,27.330192,271,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ENPH.csv,,,,,,,,,,,,,,,,,,
ENTG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ENTG.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57.650402,70.0,44.060161,38,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ENTG.csv,,,,,,,,,,,,,,,,,,
EQIX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/EQIX.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47.465445,60.0,36.986178,94,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/EQIX.csv,,,,,,,,,,,,,,,,,,
EQT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/EQT.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36.091404,50.0,29.436562,231,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/EQT.csv,,,,,,,,,,,,,,,,,,
ET,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ET.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.091675,50.0,31.83667,182,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ET.csv,,,,,,,,,,,,,,,,,,
ETN,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ETN.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41.850752,60.0,34.740301,128,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ETN.csv,,,,,,,,,,,,,,,,,,
ETR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ETR.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.019943,60.0,34.807977,127,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ETR.csv,,,,,,,,,,,,,,,,,,
EWY,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/EWY.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,62.982249,50.0,40.1929,61,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/EWY.csv,,,,,,,,,,,,,,,,,,
EWZ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/EWZ.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.726352,70.0,35.290541,121,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/EWZ.csv,,,,,,,,,,,,,,,,,,
FCNCA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FCNCA.csv,2026-05-21,9971,1986-10-22,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36.842606,50.0,29.737042,225,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FCNCA.csv,,,,,,,,,,,,,,,,,,
FIGR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FIGR.csv,2026-05-22,176,2025-09-11,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.095162,60.0,32.038065,178,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FIGR.csv,,,,,,,,,,,,,,,,,,
