source_path,archive_group,proposed_later_action,size_mb,confidence,reason,reference_count,referenced_by_sample,source_exists,zip_path,zip_verified
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/factor_effectiveness/v17_3_1B_factor_bucket_counts.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/factor_effectiveness/v17_3_factor_bucket_counts.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/manual_daily/V17_7G_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/ops/V17_6H_R1_REPAIR_MISSING_BASE_SCRIPT_20260512_171509.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/ops/V17_6H_ULTRA_CLEANUP_SUMMARY_20260512_170807.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/ops/V17_8C_cleanup_overwrite_report.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/price/v17_6E_second_stage_tickers.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw105_decision/V17_8A_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw105_decision/V17_8B_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw105_decision/V17_8C_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw105_decision/V17_8D_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw105_decision/v17_8A_today_buy_candidates.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7C_MANUAL_DAILY_WITH_RAW_UNIVERSE_AUDIT_SUMMARY.md,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7C_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7C_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7D_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7E_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7F_B_PRICE_FRESHNESS_ACCEPTANCE.md,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7F_B_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/V17_7F_RAW105_LATEST_PRICE_REFRESH.md,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/v17_7C_R1_manual_daily_steps.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw_universe_audit/v17_7E_removed_main_compute_inspection.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/cockpit/V18_3E_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/cockpit/V18_3E_R2_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_lab/V18_1A_FACTOR_LAB_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_lab/V18_1B_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_shadow/V18_3A_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_shadow/V18_3B_R2_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_shadow/V18_3B_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_shadow/V18_3C_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_shadow/V18_3C_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_validation/V18_2A_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_validation/V18_2B_FACTOR_PROMOTION_REVIEW.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_validation/V18_2B_FACTOR_REDUNDANCY_FLAGS.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/factor_validation/V18_2B_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/manifests/V18_1A_STRUCTURE_MANIFEST.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/manifests/V18_1B_FACTOR_VALUE_MANIFEST.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/manifests/V18_2A_FACTOR_VALIDATION_MANIFEST.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/manifests/V18_2B_FACTOR_CORRELATION_SECTOR_MANIFEST.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/manifests/V18_3A_FACTOR_SHADOW_DAILY_MANIFEST.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/manifests/V18_3B_SHADOW_OFFICIAL_COMPARE_MANIFEST.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
archive/deprecated/v18_5C_zero_runtime_archive_20260515_191705/restore_v18_5C_zero_runtime_archive.ps1,OLD_EXPERIMENTAL_WRAPPERS,KEEP_ARCHIVED_ONLY_DO_NOT_DELETE_ORIGINAL,0.001,MEDIUM,Archived original is not a generated-report original and should remain archived only.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_experimental_wrappers.zip,TRUE
outputs/v17/manual_daily/V17_7G_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw105_decision/V17_8A_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw105_decision/V17_8C_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw105_decision/V17_8D_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw105_decision/v17_8A_today_watch_candidates.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7C_MANUAL_DAILY_WITH_RAW_UNIVERSE_AUDIT_SUMMARY.md,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7C_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7C_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7D_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7E_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7E_REMOVED_MAIN_COMPUTE_INSPECTION.md,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7F_B_PRICE_FRESHNESS_ACCEPTANCE.md,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7F_B_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/V17_7F_RAW105_LATEST_PRICE_REFRESH.md,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v17/raw_universe_audit/v17_7C_R1_manual_daily_steps.csv,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v18/cockpit/V18_3E_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v18/cockpit/V18_3E_R2_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v18/daily_integrated/V18_4A_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v18/daily_integrated/V18_4J_R1_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v18/factor_lab/V18_1A_FACTOR_LAB_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v18/factor_lab/V18_1B_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v18/factor_registry/V18_10A_R2_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
outputs/v18/factor_registry/V18_10A_READ_FIRST.txt,OLD_GENERATED_REPORTS,DELETE_AFTER_ARCHIVE_VERIFICATION_CANDIDATE,0.001,HIGH,Verified archived original from OLD_GENERATED_REPORTS; eligible for later delete step.,0,,TRUE,archive/legacy_cleanup/V18_20G_verified_legacy_archive_20260519_200428/V18_20G_old_generated_reports.zip,TRUE
