path,item_type,size_mb,reason,reference_count,referenced_by_sample,current_alias_related,stable_snapshot_related,manual_state_related,price_cache_related,source_code_related,generated_output_related
outputs/v18/factor_backtest/V18_4H_R1A_CURRENT_FACTOR_ROBUSTNESS_INTERPRETATION.md,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_backtest/V18_CURRENT_FACTOR_ROBUSTNESS_INTERPRETATION.md,FILE,0.003,Current alias or active output should be preserved.,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_registry/V18_10A_R2_CURRENT_FACTOR_DAILY_CAPTURE_PATCH_REPORT.md,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_CURRENT_FACTOR_EFFECTIVENESS_REPORT.md,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/outcome_summary/V18_4B_CURRENT_PROMOTION_RULES.md,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/outcome_summary/V18_CURRENT_FACTOR_OUTCOME_PROMOTION.md,FILE,0.003,Current alias or active output should be preserved.,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/promotion_merge/V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_REPORT.md,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/promotion_merge/V18_4I_CURRENT_PROMOTION_CLUSTER.csv,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/promotion_merge/V18_CURRENT_BACKTEST_FORWARD_PROMOTION.md,FILE,0.003,Current alias or active output should be preserved.,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/read_center/V18_13D_CURRENT_DAILY_COMMAND_CENTER.md,FILE,0.0030,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/read_center/V18_CURRENT_DAILY_COMMAND_CENTER.md,FILE,0.0030,Always protected by policy or current-line status.,2,scripts/v18/v18_19A_R1_stable_snapshot.py | scripts/v18/v18_20A_deep_legacy_cleanup_audit.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,FILE,0.0030,Always protected by policy or current-line status.,2,scripts/v18/v18_19A_R1_stable_snapshot.py | scripts/v18/v18_20A_deep_legacy_cleanup_audit.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/sell_timing/V18_12A_CURRENT_SELL_TIMING_SHADOW_REPORT.md,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12B_CURRENT_SELL_TIMING_TECHNICAL_LABEL_REPORT.md,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_SIGNAL_EXCESS_SUMMARY.csv,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/weight_research/V18_10C_CURRENT_WEIGHT_RESEARCH_EVALUATION.csv,FILE,0.003,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_16F_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_INPUT_AUDIT.csv,FILE,0.0026,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/read_center/daily_packet/V18_CURRENT_RISK_DASHBOARD.md,FILE,0.0026,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_16F_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_INPUT_AUDIT.csv,FILE,0.0026,Referenced by 1 active source file(s).,1,scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/read_center/daily_packet/V18_CURRENT_RISK_DASHBOARD.md,FILE,0.0026,Always protected by policy or current-line status.,1,scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/RESTORE_V18_19A_R1.ps1,FILE,0.0024,Always protected by policy or current-line status.,3,scripts/v18/v18_20A_deep_legacy_cleanup_audit.py | outputs/v18/ops/V18_19A_R1_READ_FIRST.txt | outputs/v18/ops/V18_19A_R1_CURRENT_STABLE_SNAPSHOT_REPORT.md,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_15B_current_daily_with_manual_feedback.ps1,FILE,0.0024,Referenced by 1 active source file(s).,1,scripts/v18/run_v18_current_daily_command_center.ps1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/VALIDATION.csv,FILE,0.0021,Always protected by policy or current-line status.,2,outputs/v18/ops/V18_19A_R1_READ_FIRST.txt | outputs/v18/ops/V18_19A_R1_CURRENT_STABLE_SNAPSHOT_REPORT.md,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/daily_integrated/V18_4B_R1_READ_FIRST.txt,FILE,0.0021,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw105_decision/V17_8C_CURRENT_RAW105_DECISION_PANEL.txt,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw105_decision/V17_8D_CURRENT_RAW105_DECISION_PANEL.txt,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/daily_integrated/V18_4B_R1_CURRENT_FINAL_DAILY.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/daily_integrated/V18_4B_R1_CURRENT_FINAL_DAILY.txt,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/daily_integrated/V18_CURRENT_FINAL_DAILY.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_audit/V18_4F_CURRENT_FORWARD_FACTOR_COVERAGE.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_backtest/V18_4H_CURRENT_FACTOR_BACKTEST_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_backtest/V18_4H_R1_CURRENT_FACTOR_ROBUSTNESS_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_backtest/V18_4H_R1_CURRENT_FACTOR_ROBUSTNESS_SUMMARY.csv,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_backtest/V18_CURRENT_FACTOR_ROBUSTNESS.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_registry/V18_11A_CURRENT_FACTOR_REGISTRY_EXTENSION.csv,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_CURRENT_FACTOR_EFFECTIVENESS_AUDIT.csv,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_R1_CURRENT_FORWARD_RETURN_MATURITY_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_R2_CURRENT_FACTOR_RESEARCH_DAILY_CHAIN_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_11F_CURRENT_SHADOW_FACTOR_RESEARCH_CHAIN.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/forward_outcome/V18_4A_CURRENT_FORWARD_OUTCOME_SUMMARY.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/forward_outcome/V18_CURRENT_FORWARD_OUTCOME_SUMMARY.md,FILE,0.002,Current alias or active output should be preserved.,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/outcome_summary/V18_4B_CURRENT_FACTOR_OUTCOME_SUMMARY.csv,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12A_CURRENT_SELL_TIMING_INPUT_AUDIT.csv,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12C_CURRENT_POSITION_LIFECYCLE_INPUT_AUDIT.csv,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12C_CURRENT_POSITION_LIFECYCLE_REVIEW_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12D_CURRENT_EXIT_SIGNAL_FORWARD_VALIDATION_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12E_CURRENT_SELL_TIMING_DAILY_SUMMARY.csv,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12F_CURRENT_SHADOW_RESEARCH_WITH_SELL_TIMING_SUMMARY.csv,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/simulation/V18_CURRENT_SIM_CABIN.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_forward/V18_6C_R1_CURRENT_FRESHNESS_GUARD_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_forward/V18_CURRENT_TECHNICAL_TIMING_FORWARD_FRESHNESS_GUARD.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/weight_research/V18_10C_CURRENT_WEIGHT_RESEARCH_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/weight_research/V18_10C_R1_CURRENT_FACTOR_WEIGHT_RESEARCH_DAILY_CHAIN_REPORT.md,FILE,0.002,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_19A_DAILY_READABILITY_AUDIT.csv,FILE,0.0019,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/read_center/daily_packet/V18_CURRENT_TOP_RANKED_CANDIDATES.md,FILE,0.0019,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/daily_integrated/V18_4G_R1_READ_FIRST.txt,FILE,0.0019,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_19A_DAILY_READABILITY_AUDIT.csv,FILE,0.0019,Always protected by policy or current-line status.,3,scripts/v18/run_v18_19A_daily_readability_refactor.ps1 | scripts/v18/v18_19A_R1_stable_snapshot.py | scripts/v18/v18_20A_deep_legacy_cleanup_audit.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/read_center/daily_packet/V18_CURRENT_TOP_RANKED_CANDIDATES.md,FILE,0.0019,Always protected by policy or current-line status.,1,scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_16F_current_daily_with_rolling_universe_scan.ps1,FILE,0.0019,Referenced by 1 active source file(s).,1,scripts/v18/run_v18_current_daily_command_center.ps1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_13C_ranked_candidate_unified_link.ps1,FILE,0.0018,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_DAILY_COMMAND_CENTER.md,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_14D_ranked_candidate_forward_price_filler.ps1,FILE,0.0018,Referenced by 1 active source file(s).,1,scripts/v18/run_v18_current_daily_command_center.ps1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_16F_READ_FIRST.txt,FILE,0.0017,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_CURRENT_ROLLING_UNIVERSE_SCAN_READ_FIRST.txt,FILE,0.0017,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_16F_READ_FIRST.txt,FILE,0.0017,Referenced by 2 active source file(s).,2,scripts/v18/v18_19A_daily_readability_refactor.py | scripts/v18/v18_19A_R1_stable_snapshot.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_CURRENT_ROLLING_UNIVERSE_SCAN_READ_FIRST.txt,FILE,0.0017,Referenced by 2 active source file(s).,2,scripts/v18/v18_19A_daily_readability_refactor.py | scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_16F_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_SUMMARY.csv,FILE,0.0016,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_16F_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_SUMMARY.csv,FILE,0.0016,Referenced by 1 active source file(s).,1,scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_14C_ranked_candidate_forward_tracker.ps1,FILE,0.0016,Referenced by 1 active source file(s).,1,scripts/v18/run_v18_current_daily_command_center.ps1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/daily_integrated/V18_4I_R1_READ_FIRST.txt,FILE,0.0015,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_19A_R1_CURRENT_STABLE_SNAPSHOT_REPORT.md,FILE,0.0015,Always protected by policy or current-line status.,2,scripts/v18/v18_20A_deep_legacy_cleanup_audit.py | outputs/v18/ops/V18_19A_R1_READ_FIRST.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_current_official_daily.ps1,FILE,0.0015,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_DAILY_COMMAND_CENTER.md,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/read_center/daily_packet/V18_CURRENT_DATA_FRESHNESS.md,FILE,0.0014,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/read_center/daily_packet/V18_CURRENT_DATA_FRESHNESS.md,FILE,0.0014,Always protected by policy or current-line status.,1,scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_13B_ranked_candidate_read_center.ps1,FILE,0.0014,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_DAILY_COMMAND_CENTER.md,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_16H_READ_FIRST.txt,FILE,0.0012,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_16H_READ_FIRST.txt,FILE,0.0012,Referenced by 2 active source file(s).,2,scripts/v18/v18_19A_daily_readability_refactor.py | scripts/v18/v18_19A_R1_stable_snapshot.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_13A_unified_daily_read_center_link.ps1,FILE,0.0011,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_DAILY_COMMAND_CENTER.md,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/deprecated/v18_4C_event_price_merge_20260514_223322/scripts/run_v17_6A_full_universe_latest_price_audit.ps1,FILE,0.001,Archived in V18.20G but not a generated-report original.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/ops/V17_8D_current_only_daily_summary.txt,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/cockpit/V18_3E_CURRENT_DAILY_COCKPIT.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/cockpit/V18_3E_CURRENT_DAILY_COCKPIT.txt,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v18/cockpit/V18_CURRENT_DAILY_COCKPIT.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
archive/deprecated/v18_5C_zero_runtime_archive_20260515_191705/restore_v18_5C_zero_runtime_archive.ps1,FILE,0.001,Archived in V18.20G but not a generated-report original.,0,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
outputs/v17/ops/V17_8D_current_only_daily_summary.txt,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/cockpit/V18_3E_CURRENT_DAILY_COCKPIT.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/cockpit/V18_3E_CURRENT_DAILY_COCKPIT.txt,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/cockpit/V18_CURRENT_DAILY_COCKPIT.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/daily_integrated/V18_4A_R1_CURRENT_DAILY_INTEGRATED.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/daily_integrated/V18_4A_R1_CURRENT_DAILY_INTEGRATED.txt,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/daily_integrated/V18_CURRENT_DAILY_INTEGRATED.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/daily_integrated/V18_CURRENT_FINAL_DAILY_PROMOTION_MERGE.md,FILE,0.001,Current alias or active output should be preserved.,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_registry/V18_10A_R2_CURRENT_FACTOR_DAILY_CAPTURE_PATCH_AUDIT.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_registry/V18_11B_CURRENT_FACTOR_COVERAGE_AUDIT.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_CURRENT_FACTOR_EFFECTIVENESS_SUMMARY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_R1_CURRENT_FORWARD_RETURN_MATURITY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_11D_CURRENT_SHADOW_FACTOR_DAILY.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/ops/V18_19A_R1_READ_FIRST.txt,FILE,0.0010,Always protected by policy or current-line status.,2,scripts/v18/v18_20A_deep_legacy_cleanup_audit.py | outputs/v18/ops/V18_19A_R1_READ_FIRST.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/sell_timing/V18_12B_CURRENT_SELL_TIMING_TECHNICAL_LABEL.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12C_CURRENT_POSITION_LIFECYCLE_REVIEW.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12D_CURRENT_EXIT_SIGNAL_FORWARD_VALIDATION.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12E_CURRENT_SELL_TIMING_DAILY_INPUT_AUDIT.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12E_CURRENT_SELL_TIMING_DAILY_READ_CENTER.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12F_CURRENT_SHADOW_RESEARCH_WITH_SELL_TIMING_INPUT_AUDIT.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12F_CURRENT_SHADOW_RESEARCH_WITH_SELL_TIMING_READ_CENTER.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_CURRENT_EXIT_SIGNAL_FORWARD_TRACKER.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/simulation/V18_CURRENT_PAPER_PNL.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/simulation/V18_CURRENT_PAPER_TRADE_LOG.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_backtest/V18_6B_CURRENT_TECHNICAL_SIGNAL_FORWARD_SUMMARY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_backtest/V18_6B_CURRENT_TECHNICAL_TOPN_STRATEGY_SUMMARY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_backtest/V18_6B_R1_CURRENT_TOPN_EXCESS_STRATEGY_SUMMARY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_backtest_current_slim/V18_6B_CURRENT_TECHNICAL_TIMING_BACKTEST_DETAIL_LIGHTWEIGHT_SUMMARY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_backtest_current_slim/V18_6B_R1_CURRENT_TECHNICAL_TIMING_DIAGNOSTIC_DETAIL_LIGHTWEIGHT_SUMMARY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_forward/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_SUMMARY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_forward/V18_6C_R1_CURRENT_TECHNICAL_TIMING_FORWARD_SUMMARY.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_read_center/V18_CURRENT_TECHNICAL_TIMING_READ_FIRST.md,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/weight_research/V18_10C_CURRENT_WEIGHT_CANDIDATES.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/weight_research/V18_10C_CURRENT_WEIGHT_RESEARCH_FACTOR_AUDIT.csv,FILE,0.001,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_17A_READ_FIRST.txt,FILE,0.0009,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
