snapshot_run_id,snapshot_layer,signal_date,signal_date_source,portfolio_id,ticker,final_weight,source_rank,motif_id,composite_candidate_score,technical_timing_score,factor_pack_score,entry_price,entry_price_source,entry_price_date,forward_1d_return,forward_3d_return,forward_5d_return,forward_10d_return,forward_20d_return,forward_fill_status,official_decision_impact,research_only
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,FORM,0.05,1,,59.2,64.0,100.0,117.419998,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,AEIS,0.05,2,,58.86,68.0,96.15,313.049988,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,AGX,0.05,3,,57.4,58.0,100.0,630.5,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,BLTE,0.05,4,,57.324,68.0,92.31,143.360001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,LITE,0.05,5,,57.02,58.0,99.05,884.97998,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,ALM,0.05,6,,56.892,64.0,94.23,17.639999,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,POWL,0.05,7,,56.64,58.0,98.1,266.799988,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,MTZ,0.05,8,,56.632,58.0,98.08,384.209991,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,MOD,0.05,9,,54.352,58.0,92.38,247.130005,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,OC,0.05,10,,53.908,72.0,80.77,113.43,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,MU,0.05,11,,53.856,50.0,97.14,681.539978,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,CAMT,0.05,12,,53.544,68.0,82.86,155.740005,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,SOXL,0.05,13,,53.476,50.0,96.19,151.75,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,CLH,0.05,14,,53.048,64.0,84.62,291.399994,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,AMKR,0.05,15,,52.828,58.0,88.57,66.040001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,KEYS,0.05,16,,52.504,62.0,84.76,340.480011,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,AEHR,0.05,17,,52.116,48.0,94.29,83.57,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,VIAV,0.05,18,,51.800559,60.0,84.501397,48.97999954223633,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-21,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,ICHR,0.05,19,,51.732,48.0,93.33,66.599998,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP20_EQUAL_WEIGHT,COHU,0.05,20,,51.684,58.0,85.71,44.200001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,FORM,0.02,1,,59.2,64.0,100.0,117.419998,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,AEIS,0.02,2,,58.86,68.0,96.15,313.049988,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,AGX,0.02,3,,57.4,58.0,100.0,630.5,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,BLTE,0.02,4,,57.324,68.0,92.31,143.360001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,LITE,0.02,5,,57.02,58.0,99.05,884.97998,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,ALM,0.02,6,,56.892,64.0,94.23,17.639999,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,POWL,0.02,7,,56.64,58.0,98.1,266.799988,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,MTZ,0.02,8,,56.632,58.0,98.08,384.209991,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,MOD,0.02,9,,54.352,58.0,92.38,247.130005,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,OC,0.02,10,,53.908,72.0,80.77,113.43,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,MU,0.02,11,,53.856,50.0,97.14,681.539978,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,CAMT,0.02,12,,53.544,68.0,82.86,155.740005,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,SOXL,0.02,13,,53.476,50.0,96.19,151.75,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,CLH,0.02,14,,53.048,64.0,84.62,291.399994,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,AMKR,0.02,15,,52.828,58.0,88.57,66.040001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,KEYS,0.02,16,,52.504,62.0,84.76,340.480011,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,AEHR,0.02,17,,52.116,48.0,94.29,83.57,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,VIAV,0.02,18,,51.800559,60.0,84.501397,48.97999954223633,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-21,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,ICHR,0.02,19,,51.732,48.0,93.33,66.599998,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,COHU,0.02,20,,51.684,58.0,85.71,44.200001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,APG,0.02,21,,51.6,72.0,75.0,42.040001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,SNDK,0.02,22,,51.572,50.0,91.43,1333.01001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,SITM,0.02,23,,51.403528,50.0,91.00882,702.885009765625,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-21,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,CRDO,0.02,24,,51.2,64.0,80.0,156.270004,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,INTC,0.02,25,,51.192,50.0,90.48,108.169998,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,AA,0.02,26,,51.152,50.0,90.38,64.139999,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,WDC,0.02,27,,50.808,50.0,89.52,458.679993,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,LYB,0.02,28,,50.476,58.0,82.69,71.300003,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,TSEM,0.02,29,,50.428133,50.0,88.570333,272.67498779296875,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-21,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,BIDU,0.02,30,,50.384,50.0,88.46,135.220001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,BAC,0.02,31,,50.14,62.0,78.85,51.23,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,GLW,0.02,32,,50.096,40.0,95.24,178.550003,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,STX,0.02,33,,50.048,50.0,87.62,740.840027,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,HUT,0.02,34,,49.710963,50.0,86.777407,96.51000213623047,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,FIX,0.02,35,,49.668,50.0,86.67,1854.430054,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,STM,0.02,36,,49.556907,50.0,86.392267,64.6449966430664,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-21,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,CRWV,0.02,37,,49.296,64.0,75.24,103.769997,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,MPWR,0.02,38,,48.64,58.0,78.1,1486.329956,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,BALL,0.02,39,,48.524,72.0,67.31,56.810001,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,CIEN,0.02,40,,48.524,50.0,83.81,524.530029,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,MOH,0.02,41,,48.168,58.0,76.92,182.240005,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-20,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,TER,0.02,42,,47.772,64.0,71.43,321.049988,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,FLEX,0.02,43,,47.76,50.0,81.9,129.729996,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,BW,0.02,44,,47.5212,40.0,88.803,20.540000915527344,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-21,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,ENTG,0.02,45,,47.392,64.0,70.48,127.209999,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
V18_37C_20260525_184809,V18_37C_SHADOW_PORTFOLIO,2026-05-25,V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER.csv:signal_date,TOP50_EQUAL_WEIGHT,MKSI,0.02,46,,47.38,50.0,80.95,295.700012,CURRENT_CANDIDATE_PRICE_FIELD,2026-05-18,,,,,,WAITING_FOR_FUTURE_LOCAL_PRICES,NONE,TRUE
